Overall Rank,Season Rank,Player,Team,Org ID,Season,Game Count,Game Numbers,Game Dates,Opponents,Receptions
699.0,130.0,Nykeim Johnson,Kent St.,331,2021-22,2,"[7, 8]","['10/16/2021', '10/23/2021']","['Western Mich.', 'Ohio']","[5.0, 8.0]"
699.0,130.0,Keshunn Abram,Kent St.,331,2021-22,2,"[9, 10]","['11/03/2021', '11/10/2021']","['NIU', 'Central Mich.']","[7.0, 5.0]"
1469.0,251.0,Ja'Shaun Poke,Kent St.,331,2021-22,1,[10],['11/10/2021'],['Central Mich.'],[5.0]
38.0,11.0,Wan'Dale Robinson,Kentucky,334,2021-22,8,"[6, 7, 8, 9, 10, 11, 12, 13]","['10/09/2021', '10/16/2021', '10/30/2021', '11/06/2021', '11/13/2021', '11/20/2021', '11/27/2021', '01/01/2022']","['LSU', 'Georgia', 'Mississippi St.', 'Tennessee', 'Vanderbilt', 'New Mexico St.', 'Louisville', 'Iowa']","[8.0, 12.0, 9.0, 13.0, 6.0, 8.0, 9.0, 10.0]"
1469.0,251.0,Josh Ali,Kentucky,334,2021-22,1,[11],['11/20/2021'],['New Mexico St.'],[7.0]
1469.0,251.0,Jaray Jenkins,LSU,365,2021-22,1,[12],['11/27/2021'],['Texas A&M'],[8.0]
1469.0,251.0,Jack Bech,LSU,365,2021-22,1,[11],['11/20/2021'],['ULM'],[5.0]
1469.0,251.0,Devonta Lee,LSU,365,2021-22,1,[3],['09/18/2021'],['Central Mich.'],[5.0]
381.0,75.0,Kayshon Boutte,LSU,365,2021-22,3,"[1, 2, 3]","['09/04/2021', '09/11/2021', '09/18/2021']","['UCLA', 'McNeese', 'Central Mich.']","[9.0, 5.0, 6.0]"
1469.0,251.0,Brian Thomas Jr.,LSU,365,2021-22,1,[5],['10/02/2021'],['Auburn'],[5.0]
1469.0,251.0,Deion Smith,LSU,365,2021-22,1,[3],['09/18/2021'],['Central Mich.'],[5.0]
1469.0,251.0,Malik Nabers,LSU,365,2021-22,1,[12],['11/27/2021'],['Texas A&M'],[6.0]
1469.0,251.0,Trey Palmer,LSU,365,2021-22,1,[12],['11/27/2021'],['Texas A&M'],[5.0]
216.0,45.0,Smoke Harris,Louisiana Tech,366,2021-22,4,"[7, 8, 9, 10]","['10/23/2021', '10/30/2021', '11/06/2021', '11/13/2021']","['UTSA', 'Old Dominion', 'UAB', 'Charlotte']","[7.0, 7.0, 9.0, 8.0]"
699.0,130.0,Tre Harris,Louisiana Tech,366,2021-22,2,"[10, 12]","['11/13/2021', '11/27/2021']","['Charlotte', 'Rice']","[5.0, 5.0]"
1469.0,251.0,Bub Means,Louisiana Tech,366,2021-22,1,[5],['10/02/2021'],['NC State'],[5.0]
1469.0,251.0,Ahmari Huggins-Bruce,Louisville,367,2021-22,1,[10],['11/13/2021'],['Syracuse'],[6.0]
1469.0,251.0,Josh Johnson,Louisville,367,2021-22,1,[1],['09/06/2021'],['Ole Miss'],[6.0]
1469.0,251.0,Jordan Watkins,Louisville,367,2021-22,1,[4],['09/25/2021'],['Florida St.'],[5.0]
699.0,130.0,Marshon Ford,Louisville,367,2021-22,2,"[3, 4]","['09/17/2021', '09/25/2021']","['UCF', 'Florida St.']","[8.0, 6.0]"
699.0,130.0,Xavier Gaines,Marshall,388,2021-22,2,"[7, 8]","['10/15/2021', '10/30/2021']","['North Texas', 'FIU']","[5.0, 5.0]"
1469.0,251.0,Talik Keaton,Marshall,388,2021-22,1,[1],['09/04/2021'],['Navy'],[5.0]
1469.0,251.0,Willie Johnson,Marshall,388,2021-22,1,[9],['11/06/2021'],['Fla. Atlantic'],[5.0]
381.0,75.0,Corey Gammage,Marshall,388,2021-22,3,"[5, 6, 7]","['10/02/2021', '10/09/2021', '10/15/2021']","['Middle Tenn.', 'Old Dominion', 'North Texas']","[7.0, 6.0, 6.0]"
1469.0,251.0,Rasheen Ali,Marshall,388,2021-22,1,[12],['11/27/2021'],['Western Ky.'],[7.0]
1469.0,251.0,Jayden Harrison,Marshall,388,2021-22,1,[11],['11/20/2021'],['Charlotte'],[5.0]
699.0,130.0,Shadeed Ahmed,Marshall,388,2021-22,2,"[5, 6]","['10/02/2021', '10/09/2021']","['Middle Tenn.', 'Old Dominion']","[7.0, 7.0]"
381.0,75.0,Chigoziem Okonkwo,Maryland,392,2021-22,3,"[9, 10, 11]","['11/06/2021', '11/13/2021', '11/20/2021']","['Penn St.', 'Michigan St.', 'Michigan']","[12.0, 8.0, 5.0]"
699.0,130.0,Jeshaun Jones,Maryland,392,2021-22,2,"[3, 4]","['09/17/2021', '09/25/2021']","['Illinois', 'Kent St.']","[5.0, 5.0]"
381.0,75.0,Rakim Jarrett,Maryland,392,2021-22,3,"[8, 9, 10]","['10/30/2021', '11/06/2021', '11/13/2021']","['Indiana', 'Penn St.', 'Michigan St.']","[5.0, 6.0, 10.0]"
381.0,75.0,Dontay Demus,Maryland,392,2021-22,3,"[1, 2, 3]","['09/04/2021', '09/11/2021', '09/17/2021']","['West Virginia', 'Howard', 'Illinois']","[6.0, 6.0, 8.0]"
1469.0,251.0,Marcus Fleming,Maryland,392,2021-22,1,[9],['11/06/2021'],['Penn St.'],[5.0]
1469.0,251.0,Darryl Jones,Maryland,392,2021-22,1,[3],['09/17/2021'],['Illinois'],[5.0]
699.0,130.0,Carlos Carriere,Maryland,392,2021-22,2,"[6, 8]","['10/09/2021', '10/30/2021']","['Ohio St.', 'Indiana']","[5.0, 8.0]"
1469.0,251.0,Tayon Fleet-Davis,Maryland,392,2021-22,1,[3],['09/17/2021'],['Illinois'],[6.0]
1469.0,251.0,Rico Arnold,Massachusetts,400,2021-22,1,[9],['11/06/2021'],['Rhode Island'],[6.0]
1469.0,251.0,Tray Pettway,Massachusetts,400,2021-22,1,[3],['09/18/2021'],['Eastern Mich.'],[5.0]
89.0,20.0,Calvin Austin III,Memphis,404,2021-22,6,"[1, 2, 3, 4, 5, 6]","['09/04/2021', '09/11/2021', '09/18/2021', '09/25/2021', '10/02/2021', '10/09/2021']","['Nicholls', 'Arkansas St.', 'Mississippi St.', 'UTSA', 'Temple', 'Tulsa']","[6.0, 6.0, 9.0, 6.0, 8.0, 13.0]"
381.0,75.0,Sean Dykes,Memphis,404,2021-22,3,"[10, 11, 12]","['11/13/2021', '11/19/2021', '11/27/2021']","['East Carolina', 'Houston', 'Tulane']","[5.0, 5.0, 7.0]"
699.0,130.0,Javon Ivory,Memphis,404,2021-22,2,"[8, 9]","['10/22/2021', '11/06/2021']","['UCF', 'SMU']","[5.0, 6.0]"
1469.0,251.0,Eddie Lewis,Memphis,404,2021-22,1,[9],['11/06/2021'],['SMU'],[6.0]
1469.0,251.0,Jalen Walker,Miami (OH),414,2021-22,1,[10],['11/09/2021'],['Buffalo'],[7.0]
699.0,130.0,Mac Hippenhammer,Miami (OH),414,2021-22,2,"[8, 9]","['10/23/2021', '11/02/2021']","['Ball St.', 'Ohio']","[5.0, 7.0]"
1469.0,251.0,Jack Coldiron,Miami (OH),414,2021-22,1,[12],['11/27/2021'],['Kent St.'],[5.0]
1469.0,251.0,Kevin Davis,Miami (OH),414,2021-22,1,[13],['12/23/2021'],['North Texas'],[5.0]
1469.0,251.0,Kenny Tracy,Miami (OH),414,2021-22,1,[12],['11/27/2021'],['Kent St.'],[5.0]
89.0,20.0,Jack Sorenson,Miami (OH),414,2021-22,6,"[5, 6, 7, 8, 9, 10]","['10/02/2021', '10/09/2021', '10/16/2021', '10/23/2021', '11/02/2021', '11/09/2021']","['Central Mich.', 'Eastern Mich.', 'Akron', 'Ball St.', 'Ohio', 'Buffalo']","[7.0, 7.0, 5.0, 8.0, 14.0, 5.0]"
1469.0,251.0,Xavier Restrepo,Miami (FL),415,2021-22,1,[8],['10/30/2021'],['Pittsburgh'],[7.0]
1469.0,251.0,Cam'Ron Harris,Miami (FL),415,2021-22,1,[3],['09/18/2021'],['Michigan St.'],[7.0]
1469.0,251.0,Brashard Smith,Miami (FL),415,2021-22,1,[4],['09/25/2021'],['Central Conn. St.'],[5.0]
699.0,130.0,Jaylan Knighton,Miami (FL),415,2021-22,2,"[7, 8]","['10/23/2021', '10/30/2021']","['NC State', 'Pittsburgh']","[6.0, 5.0]"
1469.0,251.0,Mike Harley,Miami (FL),415,2021-22,1,[12],['11/27/2021'],['Duke'],[13.0]
89.0,20.0,Charleston Rambo,Miami (FL),415,2021-22,6,"[7, 8, 9, 10, 11, 12]","['10/23/2021', '10/30/2021', '11/06/2021', '11/13/2021', '11/20/2021', '11/27/2021']","['NC State', 'Pittsburgh', 'Georgia Tech', 'Florida St.', 'Virginia Tech', 'Duke']","[9.0, 7.0, 7.0, 6.0, 7.0, 8.0]"
1469.0,251.0,Key'Shawn Smith,Miami (FL),415,2021-22,1,[6],['10/16/2021'],['North Carolina'],[7.0]
1469.0,251.0,Will Mallory,Miami (FL),415,2021-22,1,[10],['11/13/2021'],['Florida St.'],[5.0]
699.0,130.0,Jayden Reed,Michigan St.,416,2021-22,2,"[12, 13]","['11/27/2021', '12/30/2021']","['Penn St.', 'Pittsburgh']","[6.0, 6.0]"
1469.0,251.0,Tre Mosley,Michigan St.,416,2021-22,1,[13],['12/30/2021'],['Pittsburgh'],[5.0]
1469.0,251.0,Connor Heyward,Michigan St.,416,2021-22,1,[13],['12/30/2021'],['Pittsburgh'],[5.0]
699.0,130.0,Jalen Nailor,Michigan St.,416,2021-22,2,"[5, 6]","['10/02/2021', '10/09/2021']","['Western Ky.', 'Rutgers']","[8.0, 5.0]"
1469.0,251.0,Andrel Anthony,Michigan,418,2021-22,1,[8],['10/30/2021'],['Michigan St.'],[6.0]
1469.0,251.0,Donovan Edwards,Michigan,418,2021-22,1,[11],['11/20/2021'],['Maryland'],[10.0]
1469.0,251.0,Blake Corum,Michigan,418,2021-22,1,[6],['10/09/2021'],['Nebraska'],[5.0]
1469.0,251.0,Hassan Haskins,Michigan,418,2021-22,1,[10],['11/13/2021'],['Penn St.'],[5.0]
699.0,130.0,Cornelius Johnson,Michigan,418,2021-22,2,"[8, 9]","['10/30/2021', '11/06/2021']","['Michigan St.', 'Indiana']","[5.0, 5.0]"
1469.0,251.0,Roman Wilson,Michigan,418,2021-22,1,[5],['10/02/2021'],['Wisconsin'],[6.0]
699.0,130.0,Erick All,Michigan,418,2021-22,2,"[7, 8]","['10/23/2021', '10/30/2021']","['Northwestern', 'Michigan St.']","[5.0, 10.0]"
1469.0,251.0,Daylen Baldwin,Michigan,418,2021-22,1,[6],['10/09/2021'],['Nebraska'],[6.0]
1469.0,251.0,Jimmy Marshall,Middle Tenn.,419,2021-22,1,[12],['11/06/2021'],['Western Ky.'],[5.0]
1469.0,251.0,DJ England-Chisolm,Middle Tenn.,419,2021-22,1,[10],['11/20/2021'],['Old Dominion'],[9.0]
1469.0,251.0,Jarrin Pierce,Middle Tenn.,419,2021-22,1,[4],['09/24/2021'],['Charlotte'],[10.0]
1469.0,251.0,Jaylin Lane,Middle Tenn.,419,2021-22,1,[13],['12/17/2021'],['Toledo'],[5.0]
1469.0,251.0,CJ Windham,Middle Tenn.,419,2021-22,1,[12],['11/06/2021'],['Western Ky.'],[5.0]
216.0,45.0,Yusuf Ali,Middle Tenn.,419,2021-22,4,"[10, 11, 12, 13]","['11/20/2021', '11/27/2021', '11/06/2021', '12/17/2021']","['Old Dominion', 'Fla. Atlantic', 'Western Ky.', 'Toledo']","[6.0, 5.0, 5.0, 9.0]"
1469.0,251.0,Chris Autman-Bell,Minnesota,428,2021-22,1,[10],['11/13/2021'],['Iowa'],[5.0]
1469.0,251.0,Dylan Wright,Minnesota,428,2021-22,1,[1],['09/02/2021'],['Ohio St.'],[5.0]
699.0,130.0,Malik Heath,Mississippi St.,430,2021-22,2,"[3, 4]","['09/18/2021', '09/25/2021']","['Memphis', 'LSU']","[9.0, 5.0]"
1469.0,251.0,Rara Thomas,Mississippi St.,430,2021-22,1,[7],['10/23/2021'],['Vanderbilt'],[5.0]
216.0,45.0,Dillon Johnson,Mississippi St.,430,2021-22,4,"[2, 3, 4, 5]","['09/11/2021', '09/18/2021', '09/25/2021', '10/02/2021']","['NC State', 'Memphis', 'LSU', 'Texas A&M']","[6.0, 7.0, 9.0, 6.0]"
7.0,2.0,Makai Polk,Mississippi St.,430,2021-22,11,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","['09/18/2021', '09/25/2021', '10/02/2021', '10/16/2021', '10/23/2021', '10/30/2021', '11/06/2021', '11/13/2021', '11/20/2021', '11/25/2021', '12/28/2021']","['Memphis', 'LSU', 'Texas A&M', 'Alabama', 'Vanderbilt', 'Kentucky', 'Arkansas', 'Auburn', 'Tennessee St.', 'Ole Miss', 'Texas Tech']","[11.0, 8.0, 13.0, 7.0, 5.0, 5.0, 8.0, 8.0, 9.0, 10.0, 7.0]"
699.0,130.0,Austin Williams,Mississippi St.,430,2021-22,2,"[3, 4]","['09/18/2021', '09/25/2021']","['Memphis', 'LSU']","[6.0, 6.0]"
381.0,75.0,Jaden Walley,Mississippi St.,430,2021-22,3,"[6, 7, 8]","['10/16/2021', '10/23/2021', '10/30/2021']","['Alabama', 'Vanderbilt', 'Kentucky']","[6.0, 5.0, 6.0]"
1469.0,251.0,Scoobie Ford,Mississippi St.,430,2021-22,1,[7],['10/23/2021'],['Vanderbilt'],[5.0]
1469.0,251.0,Lideatrick Griffin,Mississippi St.,430,2021-22,1,[12],['11/25/2021'],['Ole Miss'],[5.0]
89.0,20.0,Jo'quavious Marks,Mississippi St.,430,2021-22,6,"[1, 2, 3, 4, 5, 6]","['09/04/2021', '09/11/2021', '09/18/2021', '09/25/2021', '10/02/2021', '10/16/2021']","['Louisiana Tech', 'NC State', 'Memphis', 'LSU', 'Texas A&M', 'Alabama']","[9.0, 7.0, 6.0, 9.0, 7.0, 7.0]"
1469.0,251.0,Dannis Jackson,Ole Miss,433,2021-22,1,[9],['11/06/2021'],['Liberty'],[6.0]
699.0,130.0,Jahcour Pearson,Ole Miss,433,2021-22,2,"[8, 10]","['10/30/2021', '11/13/2021']","['Auburn', 'Texas A&M']","[7.0, 5.0]"
1469.0,251.0,Casey Kelly,Ole Miss,433,2021-22,1,[8],['10/30/2021'],['Auburn'],[7.0]
699.0,130.0,Jonathan Mingo,Ole Miss,433,2021-22,2,"[2, 3]","['09/11/2021', '09/18/2021']","['Austin Peay', 'Tulane']","[7.0, 6.0]"
216.0,45.0,Dontario Drummond,Ole Miss,433,2021-22,4,"[10, 11, 12, 13]","['11/13/2021', '11/20/2021', '11/25/2021', '01/01/2022']","['Texas A&M', 'Vanderbilt', 'Mississippi St.', 'Baylor']","[6.0, 7.0, 14.0, 9.0]"
699.0,130.0,Jerrion Ealy,Ole Miss,433,2021-22,2,"[11, 12]","['11/20/2021', '11/25/2021']","['Vanderbilt', 'Mississippi St.']","[5.0, 5.0]"
1469.0,251.0,Henry Parrish Jr.,Ole Miss,433,2021-22,1,[6],['10/16/2021'],['Tennessee'],[5.0]
1469.0,251.0,John Rhys Plumlee,Ole Miss,433,2021-22,1,[9],['11/06/2021'],['Liberty'],[7.0]
216.0,45.0,Tyler Badie,Missouri,434,2021-22,4,"[7, 8, 9, 10]","['10/16/2021', '10/30/2021', '11/06/2021', '11/13/2021']","['Texas A&M', 'Vanderbilt', 'Georgia', 'South Carolina']","[7.0, 8.0, 5.0, 5.0]"
699.0,130.0,Keke Chism,Missouri,434,2021-22,2,"[3, 4]","['09/18/2021', '09/25/2021']","['Southeast Mo. St.', 'Boston College']","[5.0, 7.0]"
1469.0,251.0,Barrett Banister,Missouri,434,2021-22,1,[13],['12/23/2021'],['Army West Point'],[6.0]
1469.0,251.0,Dominic Lovett,Missouri,434,2021-22,1,[3],['09/18/2021'],['Southeast Mo. St.'],[5.0]
1469.0,251.0,Niko Hea,Missouri,434,2021-22,1,[2],['09/11/2021'],['Kentucky'],[5.0]
1469.0,251.0,Tauskie Dove,Missouri,434,2021-22,1,[7],['10/16/2021'],['Texas A&M'],[5.0]
1469.0,251.0,Chance Luper,Missouri,434,2021-22,1,[7],['10/16/2021'],['Texas A&M'],[6.0]
1469.0,251.0,Elijah Young,Missouri,434,2021-22,1,[13],['12/23/2021'],['Army West Point'],[5.0]
699.0,130.0,Antoine Green,North Carolina,457,2021-22,2,"[8, 9]","['10/30/2021', '11/06/2021']","['Notre Dame', 'Wake Forest']","[5.0, 6.0]"
38.0,11.0,Josh Downs,North Carolina,457,2021-22,8,"[1, 2, 3, 4, 5, 6, 7, 8]","['09/03/2021', '09/11/2021', '09/18/2021', '09/25/2021', '10/02/2021', '10/09/2021', '10/16/2021', '10/30/2021']","['Virginia Tech', 'Georgia St.', 'Virginia', 'Georgia Tech', 'Duke', 'Florida St.', 'Miami (FL)', 'Notre Dame']","[8.0, 8.0, 8.0, 8.0, 8.0, 9.0, 11.0, 10.0]"
1469.0,251.0,Kamari Morales,North Carolina,457,2021-22,1,[4],['09/25/2021'],['Georgia Tech'],[7.0]
1469.0,251.0,"Keith Pearson, Jr.",Charlotte,458,2021-22,1,[10],['11/13/2021'],['Louisiana Tech'],[6.0]
216.0,45.0,Victor Tucker,Charlotte,458,2021-22,4,"[4, 5, 6, 7]","['09/24/2021', '10/02/2021', '10/08/2021', '10/21/2021']","['Middle Tenn.', 'Illinois', 'FIU', 'Fla. Atlantic']","[5.0, 5.0, 8.0, 6.0]"
699.0,130.0,Grant DuBose,Charlotte,458,2021-22,2,"[11, 12]","['11/20/2021', '11/27/2021']","['Marshall', 'Old Dominion']","[6.0, 9.0]"
1469.0,251.0,Elijah Spencer,Charlotte,458,2021-22,1,[9],['11/06/2021'],['Rice'],[6.0]
699.0,130.0,Samori Toure,Nebraska,463,2021-22,2,"[11, 12]","['11/20/2021', '11/26/2021']","['Wisconsin', 'Iowa']","[7.0, 6.0]"
1469.0,251.0,Austin Allen,Nebraska,463,2021-22,1,[11],['11/20/2021'],['Wisconsin'],[7.0]
1469.0,251.0,Oliver Martin,Nebraska,463,2021-22,1,[1],['08/28/2021'],['Illinois'],[6.0]
1469.0,251.0,Zavier Betts,Nebraska,463,2021-22,1,[5],['09/25/2021'],['Michigan St.'],[5.0]
1469.0,251.0,Rahmir Johnson,Nebraska,463,2021-22,1,[7],['10/09/2021'],['Michigan'],[6.0]
381.0,75.0,Kyle Williams,UNLV,465,2021-22,3,"[7, 8, 9]","['10/21/2021', '10/29/2021', '11/06/2021']","['San Jose St.', 'Nevada', 'New Mexico']","[7.0, 5.0, 7.0]"
1469.0,251.0,Kilinahe Mendiola-Jensen,UNLV,465,2021-22,1,[5],['10/02/2021'],['UTSA'],[6.0]
381.0,75.0,Steve Jenkins,UNLV,465,2021-22,3,"[5, 7, 8]","['10/02/2021', '10/21/2021', '10/29/2021']","['UTSA', 'San Jose St.', 'Nevada']","[5.0, 6.0, 12.0]"
1469.0,251.0,Giovanni Fauolo,UNLV,465,2021-22,1,[11],['11/19/2021'],['San Diego St.'],[5.0]
216.0,45.0,Romeo Doubs,Nevada,466,2021-22,4,"[9, 10, 11, 12]","['11/06/2021', '11/13/2021', '11/19/2021', '11/27/2021']","['San Jose St.', 'San Diego St.', 'Air Force', 'Colorado St.']","[6.0, 9.0, 11.0, 5.0]"
1469.0,251.0,Devonte Lee,Nevada,466,2021-22,1,[7],['10/23/2021'],['Fresno St.'],[5.0]
381.0,75.0,Toa Taua,Nevada,466,2021-22,3,"[8, 9, 10]","['10/29/2021', '11/06/2021', '11/13/2021']","['UNLV', 'San Jose St.', 'San Diego St.']","[5.0, 6.0, 5.0]"
142.0,34.0,Cole Turner,Nevada,466,2021-22,5,"[6, 7, 8, 9, 11]","['10/16/2021', '10/23/2021', '10/29/2021', '11/06/2021', '11/19/2021']","['Hawaii', 'Fresno St.', 'UNLV', 'San Jose St.', 'Air Force']","[12.0, 8.0, 7.0, 6.0, 5.0]"
142.0,34.0,Tory Horton,Nevada,466,2021-22,5,"[7, 8, 9, 10, 11]","['10/23/2021', '10/29/2021', '11/06/2021', '11/13/2021', '11/19/2021']","['Fresno St.', 'UNLV', 'San Jose St.', 'San Diego St.', 'Air Force']","[6.0, 5.0, 5.0, 8.0, 8.0]"
1469.0,251.0,Elijah Cooks,Nevada,466,2021-22,1,[2],['09/11/2021'],['Idaho St.'],[7.0]
699.0,130.0,Justin Lockhart,Nevada,466,2021-22,2,"[4, 5]","['10/02/2021', '10/09/2021']","['Boise St.', 'New Mexico St.']","[5.0, 7.0]"
381.0,75.0,Melquan Stovall,Nevada,466,2021-22,3,"[8, 9, 10]","['10/29/2021', '11/06/2021', '11/13/2021']","['UNLV', 'San Jose St.', 'San Diego St.']","[9.0, 7.0, 5.0]"
1469.0,251.0,Jamaal Bell,Nevada,466,2021-22,1,[13],['12/27/2021'],['Western Mich.'],[7.0]
1469.0,251.0,PJ Johnson III,New Mexico St.,472,2021-22,1,[7],['10/09/2021'],['Nevada'],[5.0]
1469.0,251.0,Terrell Warner,New Mexico St.,472,2021-22,1,[12],['11/27/2021'],['Massachusetts'],[7.0]
216.0,45.0,Jared Wyatt,New Mexico St.,472,2021-22,4,"[5, 6, 7, 8]","['09/25/2021', '10/02/2021', '10/09/2021', '10/23/2021']","['Hawaii', 'San Jose St.', 'Nevada', 'Hawaii']","[9.0, 6.0, 6.0, 5.0]"
381.0,75.0,Isaiah Garcia-Castaneda,New Mexico St.,472,2021-22,3,"[6, 7, 8]","['10/02/2021', '10/09/2021', '10/23/2021']","['San Jose St.', 'Nevada', 'Hawaii']","[7.0, 5.0, 6.0]"
1469.0,251.0,Dominic Gicinto,New Mexico St.,472,2021-22,1,[2],['09/04/2021'],['San Diego St.'],[7.0]
1469.0,251.0,Thomaz Whitford,New Mexico St.,472,2021-22,1,[5],['09/25/2021'],['Hawaii'],[6.0]
1469.0,251.0,Robert Downs III,New Mexico St.,472,2021-22,1,[4],['09/18/2021'],['South Carolina St.'],[5.0]
381.0,75.0,Andre Bodison,New Mexico St.,472,2021-22,3,"[7, 8, 9]","['10/09/2021', '10/23/2021', '11/06/2021']","['Nevada', 'Hawaii', 'Utah St.']","[5.0, 5.0, 6.0]"
1469.0,251.0,Cole Harrity,New Mexico St.,472,2021-22,1,[9],['11/06/2021'],['Utah St.'],[9.0]
1469.0,251.0,Bobby Cole,New Mexico,473,2021-22,1,[4],['09/25/2021'],['UTEP'],[5.0]
1469.0,251.0,Andrew Erickson,New Mexico,473,2021-22,1,[2],['09/11/2021'],['New Mexico St.'],[5.0]
1469.0,251.0,Luke Wysong,New Mexico,473,2021-22,1,[1],['09/02/2021'],['Houston Christian'],[7.0]
1469.0,251.0,Mannie Logan-Greene,New Mexico,473,2021-22,1,[2],['09/11/2021'],['New Mexico St.'],[7.0]
1469.0,251.0,Zonovan Knight,NC State,490,2021-22,1,[12],['11/26/2021'],['North Carolina'],[5.0]
1469.0,251.0,Porter Rooks,NC State,490,2021-22,1,[9],['11/06/2021'],['Florida St.'],[5.0]
216.0,45.0,Thayer Thomas,NC State,490,2021-22,4,"[2, 3, 4, 5]","['09/11/2021', '09/18/2021', '09/25/2021', '10/02/2021']","['Mississippi St.', 'Furman', 'Clemson', 'Louisiana Tech']","[7.0, 5.0, 5.0, 5.0]"
699.0,130.0,Emeka Emezie,NC State,490,2021-22,2,"[1, 2]","['09/02/2021', '09/11/2021']","['South Fla.', 'Mississippi St.']","[5.0, 6.0]"
1469.0,251.0,Ricky Person,NC State,490,2021-22,1,[10],['11/13/2021'],['Wake Forest'],[5.0]
1469.0,251.0,Devin Carter,NC State,490,2021-22,1,[10],['11/13/2021'],['Wake Forest'],[7.0]
699.0,130.0,Roderic Burns,North Texas,497,2021-22,2,"[4, 5]","['09/25/2021', '10/09/2021']","['Louisiana Tech', 'Missouri']","[5.0, 5.0]"
699.0,130.0,Jason Pirtle,North Texas,497,2021-22,2,"[9, 10]","['11/06/2021', '11/13/2021']","['Southern Miss.', 'UTEP']","[5.0, 5.0]"
1469.0,251.0,Damon Ward,North Texas,497,2021-22,1,[13],['12/23/2021'],['Miami (OH)'],[6.0]
1469.0,251.0,Jyaire Shorter,North Texas,497,2021-22,1,[2],['09/11/2021'],['SMU'],[6.0]
699.0,130.0,Boogie Knight,ULM,498,2021-22,2,"[10, 11]","['11/13/2021', '11/20/2021']","['Arkansas St.', 'LSU']","[5.0, 5.0]"
1469.0,251.0,Will Derrick,ULM,498,2021-22,1,[9],['11/06/2021'],['Texas St.'],[6.0]
1469.0,251.0,Andrew Henry,ULM,498,2021-22,1,[9],['11/06/2021'],['Texas St.'],[5.0]
1469.0,251.0,Zach Jackson,ULM,498,2021-22,1,[5],['10/09/2021'],['Georgia St.'],[5.0]
381.0,75.0,Cole Tucker,NIU,503,2021-22,3,"[9, 10, 11]","['11/03/2021', '11/10/2021', '11/17/2021']","['Kent St.', 'Ball St.', 'Buffalo']","[5.0, 6.0, 10.0]"
381.0,75.0,Tyrice Richie,NIU,503,2021-22,3,"[4, 5, 6]","['09/25/2021', '10/02/2021', '10/09/2021']","['Maine', 'Eastern Mich.', 'Toledo']","[7.0, 5.0, 8.0]"
1469.0,251.0,Clint Ratkovich,NIU,503,2021-22,1,[10],['11/10/2021'],['Ball St.'],[5.0]
1469.0,251.0,Miles Joiner,NIU,503,2021-22,1,[14],['12/17/2021'],['Coastal Carolina'],[5.0]
381.0,75.0,Trayvon Rudolph,NIU,503,2021-22,3,"[8, 9, 10]","['10/23/2021', '11/03/2021', '11/10/2021']","['Central Mich.', 'Kent St.', 'Ball St.']","[6.0, 14.0, 8.0]"
699.0,130.0,Malik Washington,Northwestern,509,2021-22,2,"[6, 7]","['10/16/2021', '10/23/2021']","['Rutgers', 'Michigan']","[5.0, 6.0]"
381.0,75.0,"Stephon Robinson, Jr.",Northwestern,509,2021-22,3,"[9, 10, 11]","['11/06/2021', '11/13/2021', '11/20/2021']","['Iowa', 'Wisconsin', 'Purdue']","[5.0, 5.0, 5.0]"
1469.0,251.0,Evan Hull,Northwestern,509,2021-22,1,[11],['11/20/2021'],['Purdue'],[6.0]
1469.0,251.0,Bryce Kirtz,Northwestern,509,2021-22,1,[4],['09/25/2021'],['Ohio'],[5.0]
1469.0,251.0,Avery Davis,Notre Dame,513,2021-22,1,[8],['10/30/2021'],['North Carolina'],[5.0]
699.0,130.0,Kevin Austin,Notre Dame,513,2021-22,2,"[12, 13]","['11/27/2021', '01/01/2022']","['Stanford', 'Oklahoma St.']","[6.0, 6.0]"
1469.0,251.0,Braden Lenzy,Notre Dame,513,2021-22,1,[13],['01/01/2022'],['Oklahoma St.'],[7.0]
1469.0,251.0,Chris Tyree,Notre Dame,513,2021-22,1,[13],['01/01/2022'],['Oklahoma St.'],[6.0]
1469.0,251.0,Lorenzo Styles Jr.,Notre Dame,513,2021-22,1,[13],['01/01/2022'],['Oklahoma St.'],[8.0]
381.0,75.0,Michael Mayer,Notre Dame,513,2021-22,3,"[4, 5, 7]","['09/25/2021', '10/02/2021', '10/23/2021']","['Wisconsin', 'Cincinnati', 'Southern California']","[7.0, 8.0, 5.0]"
699.0,130.0,Kyren Williams,Notre Dame,513,2021-22,2,"[6, 7]","['10/09/2021', '10/23/2021']","['Virginia Tech', 'Southern California']","[5.0, 6.0]"
1469.0,251.0,TreVeyon Henderson,Ohio St.,518,2021-22,1,[12],['11/27/2021'],['Michigan'],[5.0]
1469.0,251.0,Jeremy Ruckert,Ohio St.,518,2021-22,1,[7],['10/23/2021'],['Indiana'],[5.0]
1469.0,251.0,Julian Fleming,Ohio St.,518,2021-22,1,[13],['01/01/2022'],['Utah'],[5.0]
