Player,Team,Org ID,Season,Game Count,Game Numbers,Game Dates,Opponents,Total Tackles
Brandon Wellington,Washington,756,2019-20,1,[11],['11/29/2019'],['Washington St.'],[16.0]
Elijah Molden,Washington,756,2019-20,1,[11],['11/29/2019'],['Washington St.'],[14.0]
Edefuan Ulofoshio,Washington,756,2019-20,2,"[10, 11]","['11/23/2019', '11/29/2019']","['Colorado', 'Washington St.']","[11.0, 12.0]"
Josh Chandler-Semedo,West Virginia,768,2019-20,1,[1],['08/31/2019'],['James Madison'],[14.0]
Josh Norwood,West Virginia,768,2019-20,4,"[4, 5, 6, 7]","['09/21/2019', '10/05/2019', '10/12/2019', '10/19/2019']","['Kansas', 'Texas', 'Iowa St.', 'Oklahoma']","[11.0, 10.0, 10.0, 11.0]"
Sean Mahone,West Virginia,768,2019-20,1,[9],['11/09/2019'],['Texas Tech'],[15.0]
Devon Key,Western Ky.,772,2019-20,3,"[2, 3, 4]","['09/07/2019', '09/14/2019', '09/28/2019']","['FIU', 'Louisville', 'UAB']","[11.0, 10.0, 12.0]"
Clay Davis,Western Ky.,772,2019-20,2,"[12, 13]","['11/30/2019', '12/30/2019']","['Middle Tenn.', 'Western Mich.']","[13.0, 10.0]"
Kyle Bailey,Western Ky.,772,2019-20,3,"[11, 12, 13]","['11/23/2019', '11/30/2019', '12/30/2019']","['Southern Miss.', 'Middle Tenn.', 'Western Mich.']","[11.0, 10.0, 11.0]"
Juwuan Jones,Western Ky.,772,2019-20,1,[8],['10/26/2019'],['Marshall'],[10.0]
Antwon Kincade,Western Ky.,772,2019-20,1,[8],['10/26/2019'],['Marshall'],[15.0]
DeAngelo Malone,Western Ky.,772,2019-20,2,"[3, 4]","['09/14/2019', '09/28/2019']","['Louisville', 'UAB']","[10.0, 10.0]"
Justin Tranquill,Western Mich.,774,2019-20,1,[8],['10/19/2019'],['Eastern Mich.'],[10.0]
Drake Spears,Western Mich.,774,2019-20,1,[9],['10/26/2019'],['Bowling Green'],[10.0]
Treshaun Hayward,Western Mich.,774,2019-20,5,"[2, 3, 4, 5, 6]","['09/07/2019', '09/14/2019', '09/21/2019', '09/28/2019', '10/05/2019']","['Michigan St.', 'Georgia St.', 'Syracuse', 'Central Mich.', 'Toledo']","[10.0, 15.0, 11.0, 11.0, 13.0]"
AJ Thomas,Western Mich.,774,2019-20,2,"[4, 5]","['09/21/2019', '09/28/2019']","['Syracuse', 'Central Mich.']","[11.0, 10.0]"
Patrick Lupro,Western Mich.,774,2019-20,1,[8],['10/19/2019'],['Eastern Mich.'],[14.0]
Reggie Pearson,Wisconsin,796,2019-20,1,[10],['11/16/2019'],['Nebraska'],[10.0]
Jack Sanborn,Wisconsin,796,2019-20,1,[4],['09/28/2019'],['Northwestern'],[13.0]
Zack Baun,Wisconsin,796,2019-20,1,[8],['10/26/2019'],['Ohio St.'],[10.0]
Eric Burrell,Wisconsin,796,2019-20,1,[8],['10/26/2019'],['Ohio St.'],[11.0]
Chad Muma,Wyoming,811,2019-20,1,[1],['08/31/2019'],['Missouri'],[10.0]
Logan Wilson,Wyoming,811,2019-20,3,"[1, 2, 3]","['08/31/2019', '09/07/2019', '09/14/2019']","['Missouri', 'Texas St.', 'Idaho']","[13.0, 11.0, 11.0]"
Alijah Halliburton,Wyoming,811,2019-20,3,"[11, 12, 13]","['11/22/2019', '11/30/2019', '12/31/2019']","['Colorado St.', 'Air Force', 'Georgia St.']","[13.0, 13.0, 11.0]"
Garrett Crall,Wyoming,811,2019-20,1,[12],['11/30/2019'],['Air Force'],[10.0]
Elijah Benton,Liberty,355,2019-20,2,"[1, 3]","['08/31/2019', '09/14/2019']","['Syracuse', 'Buffalo']","[13.0, 10.0]"
Brandon Tillmon,Liberty,355,2019-20,1,[3],['09/14/2019'],['Buffalo'],[11.0]
Solomon Ajayi,Liberty,355,2019-20,1,[11],['11/23/2019'],['Virginia'],[13.0]
Jessie Lemonier,Liberty,355,2019-20,1,[8],['10/26/2019'],['Rutgers'],[11.0]
Javon Scruggs,Liberty,355,2019-20,1,[8],['10/26/2019'],['Rutgers'],[10.0]
Mar'Sean Diggs,UAB,9,2018-19,1,[14],['12/18/2018'],['NIU'],[10.0]
Fitzgerald Mofor,UAB,9,2018-19,1,[13],['12/01/2018'],['Middle Tenn.'],[10.0]
Kristopher Moll,UAB,9,2018-19,1,[13],['12/01/2018'],['Middle Tenn.'],[11.0]
Zaire Jacobs,Akron,5,2018-19,1,[11],['11/23/2018'],['Ohio'],[10.0]
Alvin Davis,Akron,5,2018-19,2,"[7, 8]","['10/27/2018', '11/01/2018']","['Central Mich.', 'NIU']","[11.0, 15.0]"
Jordan George,Akron,5,2018-19,1,[10],['11/17/2018'],['Bowling Green'],[12.0]
John Lako,Akron,5,2018-19,4,"[6, 7, 8, 9]","['10/20/2018', '10/27/2018', '11/01/2018', '11/10/2018']","['Kent St.', 'Central Mich.', 'NIU', 'Eastern Mich.']","[13.0, 23.0, 14.0, 10.0]"
Brian Bell,Akron,5,2018-19,2,"[2, 3]","['09/15/2018', '09/22/2018']","['Northwestern', 'Iowa St.']","[11.0, 10.0]"
Ulysees Gilbert,Akron,5,2018-19,1,[9],['11/10/2018'],['Eastern Mich.'],[10.0]
Jamal Davis II,Akron,5,2018-19,1,[11],['11/23/2018'],['Ohio'],[11.0]
Dylan Moses,Alabama,8,2018-19,1,[6],['10/06/2018'],['Arkansas'],[10.0]
Anfernee Jennings,Alabama,8,2018-19,1,[11],['11/17/2018'],['The Citadel'],[11.0]
Mack Wilson,Alabama,8,2018-19,1,[7],['10/13/2018'],['Missouri'],[11.0]
Savion Smith,Alabama,8,2018-19,1,[13],['12/01/2018'],['Georgia'],[11.0]
Quinnen Williams,Alabama,8,2018-19,1,[9],['11/03/2018'],['LSU'],[10.0]
Noel Cook,App State,27,2018-19,1,[6],['10/20/2018'],['Louisiana'],[13.0]
Akeem Davis-Gaither,App State,27,2018-19,2,"[5, 6]","['10/09/2018', '10/20/2018']","['Arkansas St.', 'Louisiana']","[14.0, 15.0]"
Anthony Flory,App State,27,2018-19,1,[12],['12/01/2018'],['Louisiana'],[11.0]
Jordan Fehr,App State,27,2018-19,1,[12],['12/01/2018'],['Louisiana'],[10.0]
Demonte King,Arizona St.,28,2018-19,1,[12],['11/24/2018'],['Arizona'],[10.0]
Merlin Robertson,Arizona St.,28,2018-19,1,[4],['09/22/2018'],['Washington'],[11.0]
Darien Butler,Arizona St.,28,2018-19,1,[13],['12/15/2018'],['Fresno St.'],[10.0]
Jalen Harvey,Arizona St.,28,2018-19,2,"[6, 7]","['10/06/2018', '10/18/2018']","['Colorado', 'Stanford']","[14.0, 12.0]"
Colin Schooler,Arizona,29,2018-19,2,"[8, 9]","['10/20/2018', '10/27/2018']","['UCLA', 'Oregon']","[10.0, 11.0]"
Tony Fields II,Arizona,29,2018-19,2,"[1, 2]","['09/01/2018', '09/08/2018']","['BYU', 'Houston']","[11.0, 10.0]"
Jarrius Wallace,Arizona,29,2018-19,1,[7],['10/12/2018'],['Utah'],[11.0]
Isaiah Hayes,Arizona,29,2018-19,1,[1],['09/01/2018'],['BYU'],[13.0]
Justin Clifton,Arkansas St.,30,2018-19,1,[4],['09/22/2018'],['UNLV'],[12.0]
Darreon Jackson,Arkansas St.,30,2018-19,3,"[2, 3, 4]","['09/08/2018', '09/15/2018', '09/22/2018']","['Alabama', 'Tulsa', 'UNLV']","[10.0, 13.0, 10.0]"
Tahjea Chambers,Arkansas St.,30,2018-19,1,[6],['10/09/2018'],['App State'],[10.0]
Ronheen Bingham,Arkansas St.,30,2018-19,1,[8],['10/27/2018'],['Louisiana'],[13.0]
Bumper Pool,Arkansas,31,2018-19,1,[9],['10/27/2018'],['Vanderbilt'],[10.0]
Santos Ramirez,Arkansas,31,2018-19,2,"[10, 11]","['11/10/2018', '11/17/2018']","['LSU', 'Mississippi St.']","[10.0, 11.0]"
Dre Greenlaw,Arkansas,31,2018-19,2,"[5, 6]","['09/29/2018', '10/06/2018']","['Texas A&M', 'Alabama']","[13.0, 13.0]"
De'Jon Harris,Arkansas,31,2018-19,3,"[5, 6, 7]","['09/29/2018', '10/06/2018', '10/13/2018']","['Texas A&M', 'Alabama', 'Ole Miss']","[16.0, 11.0, 13.0]"
Daniel Thomas,Auburn,37,2018-19,2,"[8, 9]","['10/20/2018', '11/03/2018']","['Ole Miss', 'Texas A&M']","[10.0, 12.0]"
Marlon Davidson,Auburn,37,2018-19,1,[6],['10/06/2018'],['Mississippi St.'],[10.0]
Darrell Williams,Auburn,37,2018-19,1,[6],['10/06/2018'],['Mississippi St.'],[10.0]
Jeremiah Dinson,Auburn,37,2018-19,1,[6],['10/06/2018'],['Mississippi St.'],[15.0]
Deshaun Davis,Auburn,37,2018-19,4,"[5, 6, 7, 8]","['09/29/2018', '10/06/2018', '10/13/2018', '10/20/2018']","['Southern Miss.', 'Mississippi St.', 'Tennessee', 'Ole Miss']","[10.0, 10.0, 10.0, 13.0]"
Bryce Cosby,Ball St.,47,2018-19,1,[11],['11/13/2018'],['Western Mich.'],[17.0]
Brandon Martin,Ball St.,47,2018-19,1,[10],['10/31/2018'],['Toledo'],[14.0]
Brett Anderson,Ball St.,47,2018-19,1,[11],['11/13/2018'],['Western Mich.'],[13.0]
Jacob White,Ball St.,47,2018-19,2,"[5, 6]","['09/29/2018', '10/06/2018']","['Kent St.', 'NIU']","[10.0, 10.0]"
Christian Albright,Ball St.,47,2018-19,1,[11],['11/13/2018'],['Western Mich.'],[14.0]
Ray Wilborn,Ball St.,47,2018-19,1,[11],['11/13/2018'],['Western Mich.'],[12.0]
Jaylin Thomas,Ball St.,47,2018-19,1,[7],['10/13/2018'],['Central Mich.'],[10.0]
Verkedric Vaughns,Baylor,51,2018-19,1,[10],['11/10/2018'],['Iowa St.'],[13.0]
Clay Johnston,Baylor,51,2018-19,1,[12],['11/24/2018'],['Texas Tech'],[12.0]
Blake Lynch,Baylor,51,2018-19,1,[7],['10/13/2018'],['Texas'],[10.0]
Chris Miller,Baylor,51,2018-19,1,[12],['11/24/2018'],['Texas Tech'],[10.0]
Tyson Maeva,Boise St.,66,2018-19,1,[13],['12/01/2018'],['Fresno St.'],[11.0]
Riley Whimpey,Boise St.,66,2018-19,1,[8],['10/27/2018'],['Air Force'],[13.0]
Deandre Pierce,Boise St.,66,2018-19,1,[1],['09/01/2018'],['Troy'],[12.0]
Kekoa Nawahine,Boise St.,66,2018-19,1,[10],['11/09/2018'],['Fresno St.'],[10.0]
Tyreque Jones,Boise St.,66,2018-19,1,[8],['10/27/2018'],['Air Force'],[11.0]
Max Richardson,Boston College,67,2018-19,1,[12],['11/24/2018'],['Syracuse'],[13.0]
Connor Strachan,Boston College,67,2018-19,1,[9],['11/03/2018'],['Virginia Tech'],[11.0]
Brandon Barlow,Boston College,67,2018-19,1,[12],['11/24/2018'],['Syracuse'],[10.0]
Mike Palmer,Boston College,67,2018-19,1,[6],['10/06/2018'],['NC State'],[10.0]
Isaiah McDuffie,Boston College,67,2018-19,2,"[8, 9]","['10/26/2018', '11/03/2018']","['Miami (FL)', 'Virginia Tech']","[12.0, 13.0]"
Brandon Sebastian,Boston College,67,2018-19,1,[9],['11/03/2018'],['Virginia Tech'],[10.0]
Jerry McBride III,Bowling Green,71,2018-19,3,"[6, 7, 8]","['10/06/2018', '10/13/2018', '10/20/2018']","['Toledo', 'Western Mich.', 'Ohio']","[11.0, 13.0, 10.0]"
Kholbe Coleman,Bowling Green,71,2018-19,2,"[6, 7]","['10/06/2018', '10/13/2018']","['Toledo', 'Western Mich.']","[10.0, 11.0]"
Brandon Harris,Bowling Green,71,2018-19,2,"[2, 3]","['09/08/2018', '09/15/2018']","['Maryland', 'Eastern Ky.']","[11.0, 13.0]"
Isaiah Kaufusi,BYU,77,2018-19,1,[10],['11/10/2018'],['Massachusetts'],[14.0]
Sione Takitaki,BYU,77,2018-19,3,"[8, 9, 10]","['10/27/2018', '11/03/2018', '11/10/2018']","['NIU', 'Boise St.', 'Massachusetts']","[11.0, 11.0, 14.0]"
Zayne Anderson,BYU,77,2018-19,2,"[2, 3]","['09/08/2018', '09/15/2018']","['California', 'Wisconsin']","[12.0, 11.0]"
Tatum Slack,Buffalo,86,2018-19,1,[14],['12/22/2018'],['Troy'],[11.0]
Khalil Hodge,Buffalo,86,2018-19,4,"[2, 3, 4, 5]","['09/08/2018', '09/15/2018', '09/22/2018', '09/29/2018']","['Temple', 'Eastern Mich.', 'Rutgers', 'Army West Point']","[10.0, 14.0, 15.0, 20.0]"
Matt Otwinowski,Buffalo,86,2018-19,1,[1],['09/01/2018'],['Delaware St.'],[10.0]
Brandon Williams,Buffalo,86,2018-19,1,[11],['11/14/2018'],['Ohio'],[11.0]
James Patterson,Buffalo,86,2018-19,1,[5],['09/29/2018'],['Army West Point'],[11.0]
Mykal Walker,Fresno St.,96,2018-19,1,[13],['12/01/2018'],['Boise St.'],[11.0]
James Bailey,Fresno St.,96,2018-19,1,[5],['10/06/2018'],['Nevada'],[10.0]
Jeffrey Allison,Fresno St.,96,2018-19,3,"[5, 6, 7]","['10/06/2018', '10/13/2018', '10/20/2018']","['Nevada', 'Wyoming', 'New Mexico']","[17.0, 13.0, 10.0]"
Mike Bell,Fresno St.,96,2018-19,2,"[13, 14]","['12/01/2018', '12/15/2018']","['Boise St.', 'Arizona St.']","[10.0, 10.0]"
George Helmuth,Fresno St.,96,2018-19,1,[14],['12/15/2018'],['Arizona St.'],[11.0]
Juju Hughes,Fresno St.,96,2018-19,1,[9],['11/03/2018'],['UNLV'],[11.0]
Evan Weaver,California,107,2018-19,7,"[7, 8, 9, 10, 11, 12, 13]","['10/20/2018', '10/27/2018', '11/03/2018', '11/10/2018', '12/01/2018', '11/24/2018', '12/26/2018']","['Oregon St.', 'Washington', 'Washington St.', 'Southern California', 'Stanford', 'Colorado', 'TCU']","[11.0, 11.0, 10.0, 13.0, 17.0, 18.0, 14.0]"
Trey Turner III,California,107,2018-19,1,[7],['10/20/2018'],['Oregon St.'],[10.0]
Jordan Kunaszyk,California,107,2018-19,6,"[2, 3, 4, 5, 6, 7]","['09/08/2018', '09/15/2018', '09/29/2018', '10/06/2018', '10/13/2018', '10/20/2018']","['BYU', 'Idaho St.', 'Oregon', 'Arizona', 'UCLA', 'Oregon St.']","[12.0, 10.0, 12.0, 14.0, 22.0, 10.0]"
Tyree Thompson,UCLA,110,2018-19,1,[8],['10/26/2018'],['Utah'],[11.0]
Adarius Pickett,UCLA,110,2018-19,3,"[1, 2, 3]","['09/01/2018', '09/08/2018', '09/15/2018']","['Cincinnati', 'Oklahoma', 'Fresno St.']","[15.0, 12.0, 13.0]"
Krys Barnes,UCLA,110,2018-19,2,"[9, 10]","['11/10/2018', '11/17/2018']","['Arizona St.', 'Southern California']","[11.0, 11.0]"
Pat Jasinski,UCF,128,2018-19,1,[13],['01/01/2019'],['LSU'],[10.0]
Nate Evans,UCF,128,2018-19,1,[11],['11/23/2018'],['South Fla.'],[10.0]
Kyle Gibson,UCF,128,2018-19,2,"[7, 8]","['10/20/2018', '11/01/2018']","['East Carolina', 'Temple']","[12.0, 14.0]"
Richie Grant,UCF,128,2018-19,2,"[9, 10]","['11/10/2018', '11/17/2018']","['Navy', 'Cincinnati']","[16.0, 12.0]"
Eric Mitchell,UCF,128,2018-19,1,[1],['08/30/2018'],['UConn'],[10.0]
Mike Danna,Central Mich.,129,2018-19,1,[12],['11/23/2018'],['Toledo'],[10.0]
Alex Briones,Central Mich.,129,2018-19,1,[6],['10/06/2018'],['Buffalo'],[11.0]
Malik Fountain,Central Mich.,129,2018-19,11,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","['09/08/2018', '09/15/2018', '09/22/2018', '09/29/2018', '10/06/2018', '10/13/2018', '10/20/2018', '10/27/2018', '11/03/2018', '11/10/2018', '11/23/2018']","['Kansas', 'NIU', 'Maine', 'Michigan St.', 'Buffalo', 'Ball St.', 'Western Mich.', 'Akron', 'Eastern Mich.', 'Bowling Green', 'Toledo']","[13.0, 18.0, 12.0, 15.0, 11.0, 10.0, 15.0, 15.0, 13.0, 16.0, 13.0]"
Devonni Reed,Central Mich.,129,2018-19,2,"[11, 12]","['11/10/2018', '11/23/2018']","['Bowling Green', 'Toledo']","[11.0, 11.0]"
Malik Clements,Cincinnati,140,2018-19,1,[13],['12/31/2018'],['Virginia Tech'],[15.0]
Cortez Broughton,Cincinnati,140,2018-19,1,[9],['11/03/2018'],['Navy'],[10.0]
Jarell White,Cincinnati,140,2018-19,2,"[10, 11]","['11/10/2018', '11/17/2018']","['South Fla.', 'UCF']","[10.0, 11.0]"
James Wiggins,Cincinnati,140,2018-19,1,[7],['10/20/2018'],['Temple'],[10.0]
Tanner Muse,Clemson,147,2018-19,1,[8],['11/10/2018'],['Boston College'],[10.0]
Isaiah Simmons,Clemson,147,2018-19,1,[10],['11/24/2018'],['South Carolina'],[10.0]
J.D. Davis,Clemson,147,2018-19,1,[3],['09/22/2018'],['Georgia Tech'],[10.0]
Tre Lamar,Clemson,147,2018-19,1,[11],['09/15/2018'],['Ga. Southern'],[11.0]
Kendall Joseph,Clemson,147,2018-19,1,[7],['11/03/2018'],['Louisville'],[10.0]
Fitz Wattley,Coastal Carolina,149,2018-19,1,[12],['11/23/2018'],['South Alabama'],[10.0]
Alex Spillum,Coastal Carolina,149,2018-19,1,[12],['11/23/2018'],['South Alabama'],[11.0]
Michael Makins,Coastal Carolina,149,2018-19,1,[9],['11/03/2018'],['App State'],[14.0]
Teddy Gallagher,Coastal Carolina,149,2018-19,1,[12],['11/23/2018'],['South Alabama'],[11.0]
Braylin Scott,Colorado St.,156,2018-19,1,[3],['09/08/2018'],['Arkansas'],[10.0]
Tre Thomas,Colorado St.,156,2018-19,2,"[11, 12]","['11/17/2018', '11/22/2018']","['Utah St.', 'Air Force']","[10.0, 18.0]"
Jamal Hicks,Colorado St.,156,2018-19,1,[12],['11/22/2018'],['Air Force'],[15.0]
Quinn Brinnon,Colorado St.,156,2018-19,1,[12],['11/22/2018'],['Air Force'],[10.0]
Jordan Fogal,Colorado St.,156,2018-19,1,[1],['08/25/2018'],['Hawaii'],[12.0]
Josh Watson,Colorado St.,156,2018-19,3,"[1, 2, 3]","['08/25/2018', '08/31/2018', '09/08/2018']","['Hawaii', 'Colorado', 'Arkansas']","[13.0, 15.0, 13.0]"
Trey Udoffia,Colorado,157,2018-19,1,[8],['10/27/2018'],['Oregon St.'],[10.0]
Nate Landman,Colorado,157,2018-19,3,"[6, 7, 8]","['10/13/2018', '10/20/2018', '10/27/2018']","['Southern California', 'Washington', 'Oregon St.']","[10.0, 11.0, 10.0]"
Davion Taylor,Colorado,157,2018-19,1,[10],['11/10/2018'],['Washington St.'],[11.0]
Rick Gamboa,Colorado,157,2018-19,1,[2],['09/08/2018'],['Nebraska'],[10.0]
Drew Lewis,Colorado,157,2018-19,1,[5],['10/06/2018'],['Arizona St.'],[10.0]
Eddie Hahn,UConn,164,2018-19,1,[9],['11/03/2018'],['Tulsa'],[11.0]
Oneil Robinson,UConn,164,2018-19,1,[9],['11/03/2018'],['Tulsa'],[15.0]
Omar Fortt,UConn,164,2018-19,2,"[5, 6]","['09/29/2018', '10/06/2018']","['Cincinnati', 'Memphis']","[10.0, 13.0]"
Marshe Terry,UConn,164,2018-19,1,[8],['10/27/2018'],['Massachusetts'],[11.0]
Tyler Coyle,UConn,164,2018-19,2,"[1, 2]","['08/30/2018', '09/08/2018']","['UCF', 'Boise St.']","[10.0, 15.0]"
Santana Sterling,UConn,164,2018-19,2,"[10, 11]","['11/10/2018', '11/17/2018']","['SMU', 'East Carolina']","[13.0, 14.0]"
Travis Jones,UConn,164,2018-19,1,[11],['11/17/2018'],['East Carolina'],[10.0]
Brandon Hill,Duke,193,2018-19,1,[12],['11/24/2018'],['Wake Forest'],[13.0]
Derrick Tangelo,Duke,193,2018-19,1,[4],['09/22/2018'],['N.C. Central'],[10.0]
Dylan Singleton,Duke,193,2018-19,2,"[1, 2]","['08/31/2018', '09/08/2018']","['Army West Point', 'Northwestern']","[11.0, 10.0]"
Joe Giles-Harris,Duke,193,2018-19,2,"[8, 9]","['10/27/2018', '11/03/2018']","['Pittsburgh', 'Miami (FL)']","[10.0, 12.0]"
Marquis Waters,Duke,193,2018-19,1,[8],['10/27/2018'],['Pittsburgh'],[10.0]
Ben Humphreys,Duke,193,2018-19,1,[6],['10/13/2018'],['Georgia Tech'],[11.0]
Koby Quansah,Duke,193,2018-19,1,[12],['11/24/2018'],['Wake Forest'],[10.0]
Lummie Young IV,Duke,193,2018-19,1,[12],['11/24/2018'],['Wake Forest'],[15.0]
Tank Robinson,East Carolina,196,2018-19,3,"[8, 9, 12]","['11/03/2018', '11/10/2018', '12/01/2018']","['Memphis', 'Tulane', 'NC State']","[12.0, 12.0, 10.0]"
Bruce Bivens,East Carolina,196,2018-19,1,[7],['10/20/2018'],['UCF'],[10.0]
Ray Tillman,East Carolina,196,2018-19,1,[10],['11/17/2018'],['UConn'],[10.0]
Devon Sutton,East Carolina,196,2018-19,2,"[7, 8]","['10/20/2018', '11/03/2018']","['UCF', 'Memphis']","[12.0, 11.0]"
Aaron Ramseur,East Carolina,196,2018-19,1,[7],['10/20/2018'],['UCF'],[10.0]
Colby Gore,East Carolina,196,2018-19,1,[12],['12/01/2018'],['NC State'],[10.0]
Vince Calhoun,Eastern Mich.,204,2018-19,1,[5],['09/29/2018'],['NIU'],[12.0]
Kyle Rachwal,Eastern Mich.,204,2018-19,2,"[12, 13]","['11/23/2018', '12/15/2018']","['Kent St.', 'Ga. Southern']","[13.0, 12.0]"
Brody Hoying,Eastern Mich.,204,2018-19,1,[10],['11/03/2018'],['Central Mich.'],[10.0]
Tyler LaBarbera,Eastern Mich.,204,2018-19,1,[9],['10/27/2018'],['Army West Point'],[11.0]
Jaylen Pickett,Eastern Mich.,204,2018-19,1,[5],['09/29/2018'],['NIU'],[12.0]
Maxx Crosby,Eastern Mich.,204,2018-19,1,[9],['10/27/2018'],['Army West Point'],[10.0]
Ikie Calderon,Eastern Mich.,204,2018-19,1,[3],['09/15/2018'],['Buffalo'],[11.0]
Jeremiah Harris,Eastern Mich.,204,2018-19,2,"[9, 10]","['10/27/2018', '11/03/2018']","['Army West Point', 'Central Mich.']","[12.0, 10.0]"
Rashad Smith,Fla. Atlantic,229,2018-19,1,[11],['09/08/2018'],['Air Force'],[16.0]
Andrew Soroh,Fla. Atlantic,229,2018-19,1,[5],['10/20/2018'],['Marshall'],[14.0]
Azeez Al-Shaair,Fla. Atlantic,229,2018-19,1,[11],['09/08/2018'],['Air Force'],[10.0]
Jalen Young,Fla. Atlantic,229,2018-19,1,[4],['10/06/2018'],['Old Dominion'],[10.0]
Sage Lewis,FIU,231,2018-19,2,"[10, 11]","['11/10/2018', '11/17/2018']","['UTSA', 'Charlotte']","[10.0, 11.0]"
Jamal Gates,FIU,231,2018-19,1,[12],['11/24/2018'],['Marshall'],[10.0]
Edwin Freeman,FIU,231,2018-19,1,[11],['11/17/2018'],['Charlotte'],[13.0]
A.J. Westbrook,Florida St.,234,2018-19,1,[9],['11/03/2018'],['NC State'],[10.0]
Hamsah Nasirildeen,Florida St.,234,2018-19,2,"[1, 2]","['09/03/2018', '09/08/2018']","['Virginia Tech', 'Samford']","[11.0, 12.0]"
Dontavious Jackson,Florida St.,234,2018-19,2,"[10, 11]","['11/10/2018', '11/17/2018']","['Notre Dame', 'Boston College']","[11.0, 14.0]"
Jaiden Lars-Woodbey,Florida St.,234,2018-19,1,[12],['11/24/2018'],['Florida'],[11.0]
David Reese II,Florida,235,2018-19,3,"[8, 9, 10]","['10/27/2018', '11/03/2018', '11/10/2018']","['Georgia', 'Missouri', 'South Carolina']","[11.0, 14.0, 10.0]"
Chauncey Gardner-Johnson,Florida,235,2018-19,1,[8],['10/27/2018'],['Georgia'],[10.0]
Vosean Joseph,Florida,235,2018-19,2,"[8, 9]","['10/27/2018', '11/03/2018']","['Georgia', 'Missouri']","[13.0, 12.0]"
Tomarcio Reese,Ga. Southern,253,2018-19,1,[1],['09/01/2018'],['South Carolina St.'],[10.0]
Kenderick Duncan Jr.,Ga. Southern,253,2018-19,1,[6],['10/20/2018'],['New Mexico St.'],[10.0]
Monquavion Brinson,Ga. Southern,253,2018-19,1,[3],['09/29/2018'],['Arkansas St.'],[11.0]
Joshua Moon,Ga. Southern,253,2018-19,1,[6],['10/20/2018'],['New Mexico St.'],[10.0]
Remy Lazarus,Georgia St.,254,2018-19,1,[11],['11/24/2018'],['Ga. Southern'],[10.0]
Chase Middleton,Georgia St.,254,2018-19,1,[2],['09/08/2018'],['NC State'],[12.0]
Ed Curney,Georgia St.,254,2018-19,1,[9],['11/10/2018'],['Louisiana'],[10.0]
Deandre Applin,Georgia St.,254,2018-19,1,[2],['09/08/2018'],['NC State'],[11.0]
Tariq Carpenter,Georgia Tech,255,2018-19,1,[11],['11/17/2018'],['Virginia'],[10.0]
Malik Rivera,Georgia Tech,255,2018-19,1,[9],['11/03/2018'],['North Carolina'],[10.0]
Monty Rice,Georgia,257,2018-19,1,[8],['10/27/2018'],['Florida'],[11.0]
Jonathan Ledbetter,Georgia,257,2018-19,1,[7],['10/13/2018'],['LSU'],[10.0]
Tyson Campbell,Georgia,257,2018-19,1,[7],['10/13/2018'],['LSU'],[11.0]
Richard LeCounte,Georgia,257,2018-19,1,[2],['09/08/2018'],['South Carolina'],[10.0]
Solomon Matautia,Hawaii,277,2018-19,1,[14],['12/22/2018'],['Louisiana Tech'],[10.0]
Jahlani Tavai,Hawaii,277,2018-19,4,"[3, 4, 5, 6]","['09/08/2018', '09/15/2018', '09/22/2018', '09/29/2018']","['Rice', 'Army West Point', 'Duquesne', 'San Jose St.']","[11.0, 15.0, 11.0, 14.0]"
Ikem Okeke,Hawaii,277,2018-19,1,[6],['09/29/2018'],['San Jose St.'],[10.0]
Kalen Hicks,Hawaii,277,2018-19,1,[12],['11/17/2018'],['UNLV'],[10.0]
Penei Pavihi,Hawaii,277,2018-19,1,[12],['11/17/2018'],['UNLV'],[13.0]
Isaiah Johnson,Houston,288,2018-19,1,[6],['10/13/2018'],['East Carolina'],[10.0]
Deontay Anderson,Houston,288,2018-19,1,[10],['11/10/2018'],['Temple'],[12.0]
Austin Robinson,Houston,288,2018-19,2,"[12, 13]","['11/23/2018', '12/22/2018']","['Memphis', 'Army West Point']","[11.0, 12.0]"
Emeke Egbule,Houston,288,2018-19,1,[12],['11/23/2018'],['Memphis'],[11.0]
Roman Brown,Houston,288,2018-19,1,[12],['11/23/2018'],['Memphis'],[10.0]
Ed Oliver,Houston,288,2018-19,1,[5],['10/04/2018'],['Tulsa'],[13.0]
Bobby Roundtree,Illinois,301,2018-19,1,[4],['09/21/2018'],['Penn St.'],[12.0]
Cameron Watkins,Illinois,301,2018-19,1,[1],['09/01/2018'],['Kent St.'],[10.0]
Stanley Green,Illinois,301,2018-19,1,[12],['11/24/2018'],['Northwestern'],[13.0]
Sydney Brown,Illinois,301,2018-19,1,[6],['10/13/2018'],['Purdue'],[12.0]
Michael Marchese,Illinois,301,2018-19,1,[12],['11/24/2018'],['Northwestern'],[11.0]
Jake Hansen,Illinois,301,2018-19,1,[11],['11/17/2018'],['Iowa'],[10.0]
Tony Adams,Illinois,301,2018-19,1,[9],['11/03/2018'],['Minnesota'],[10.0]
Del'Shawn Phillips,Illinois,301,2018-19,1,[6],['10/13/2018'],['Purdue'],[11.0]
Marcelino McCrary-Ball,Indiana,306,2018-19,1,[11],['11/17/2018'],['Michigan'],[10.0]
T.D. Roof,Indiana,306,2018-19,1,[10],['11/10/2018'],['Maryland'],[10.0]
Greg Eisworth,Iowa St.,311,2018-19,1,[10],['11/17/2018'],['Texas'],[12.0]
