Overall Rank,Season Rank,Player,Team,Org ID,Season,Game Count,Game Numbers,Game Dates,Opponents,Receptions
1528.0,209.0,Daniel Crawford,NIU,503,2020-21,2,"[3, 6]","['12/05/2020', '11/18/2020']","['Toledo', 'Ball St.']","[5.0, 6.0]"
2185.0,313.0,Trayvon Rudolph,NIU,503,2020-21,1,[6],['11/18/2020'],['Ball St.'],[5.0]
1528.0,209.0,John Raine,Northwestern,509,2020-21,2,"[7, 9]","['10/24/2020', '01/01/2021']","['Maryland', 'Auburn']","[5.0, 6.0]"
2185.0,313.0,Riley Lees,Northwestern,509,2020-21,1,[9],['01/01/2021'],['Auburn'],[5.0]
1107.0,136.0,Kyric McGowan,Northwestern,509,2020-21,3,"[1, 2, 4]","['11/21/2020', '10/31/2020', '11/14/2020']","['Wisconsin', 'Iowa', 'Purdue']","[7.0, 5.0, 5.0]"
1107.0,136.0,Ramaud Chiaokhiao-Bowman,Northwestern,509,2020-21,3,"[4, 5, 8]","['11/14/2020', '11/28/2020', '12/19/2020']","['Purdue', 'Michigan St.', 'Ohio St.']","[8.0, 8.0, 8.0]"
2185.0,313.0,Kyren Williams,Notre Dame,513,2020-21,1,[13],['01/01/2021'],['Alabama'],[8.0]
2185.0,313.0,Ben Skowronek,Notre Dame,513,2020-21,1,[4],['11/14/2020'],['Boston College'],[5.0]
2185.0,313.0,Tommy Tremble,Notre Dame,513,2020-21,1,[14],['09/12/2020'],['Duke'],[5.0]
565.0,52.0,Michael Mayer,Notre Dame,513,2020-21,5,"[2, 6, 11, 12, 13]","['10/24/2020', '12/05/2020', '11/07/2020', '12/19/2020', '01/01/2021']","['Pittsburgh', 'Syracuse', 'Clemson', 'Clemson', 'Alabama']","[5.0, 5.0, 5.0, 5.0, 7.0]"
268.0,15.0,Javon McKinley,Notre Dame,513,2020-21,7,"[1, 3, 4, 5, 6, 10, 11]","['10/10/2020', '10/31/2020', '11/14/2020', '11/27/2020', '12/05/2020', '10/10/2020', '11/07/2020']","['Florida St.', 'Georgia Tech', 'Boston College', 'North Carolina', 'Syracuse', 'Florida St.', 'Clemson']","[5.0, 5.0, 5.0, 6.0, 7.0, 5.0, 5.0]"
268.0,15.0,Chris Olave,Ohio St.,518,2020-21,7,"[1, 2, 3, 4, 5, 7, 8]","['10/24/2020', '10/31/2020', '11/07/2020', '11/21/2020', '12/05/2020', '01/11/2021', '01/01/2021']","['Nebraska', 'Penn St.', 'Rutgers', 'Indiana', 'Michigan St.', 'Alabama', 'Clemson']","[6.0, 7.0, 5.0, 8.0, 10.0, 8.0, 6.0]"
783.0,81.0,Garrett Wilson,Ohio St.,518,2020-21,4,"[1, 2, 3, 4]","['10/24/2020', '10/31/2020', '11/07/2020', '11/21/2020']","['Nebraska', 'Penn St.', 'Rutgers', 'Indiana']","[7.0, 11.0, 6.0, 7.0]"
2185.0,313.0,Ryan Luehrman,Ohio,519,2020-21,1,[3],['11/28/2020'],['Bowling Green'],[5.0]
2185.0,313.0,Tay Martin,Oklahoma St.,521,2020-21,1,[14],['12/29/2020'],['Miami (FL)'],[6.0]
108.0,5.0,Tylan Wallace,Oklahoma St.,521,2020-21,9,"[2, 3, 5, 6, 9, 10, 11, 13, 14]","['09/26/2020', '10/03/2020', '10/24/2020', '10/31/2020', '11/28/2020', '12/05/2020', '09/26/2020', '11/28/2020', '12/29/2020']","['West Virginia', 'Kansas', 'Iowa St.', 'Texas', 'Texas Tech', 'TCU', 'West Virginia', 'Texas Tech', 'Miami (FL)']","[6.0, 9.0, 5.0, 11.0, 7.0, 7.0, 6.0, 7.0, 6.0]"
2185.0,313.0,Brennan Presley,Oklahoma St.,521,2020-21,1,[14],['12/29/2020'],['Miami (FL)'],[6.0]
1107.0,136.0,Dillon Stoner,Oklahoma St.,521,2020-21,3,"[4, 7, 14]","['12/12/2020', '11/07/2020', '12/29/2020']","['Baylor', 'Kansas St.', 'Miami (FL)']","[8.0, 7.0, 5.0]"
1528.0,209.0,Landon Wolf,Oklahoma St.,521,2020-21,2,"[4, 7]","['12/12/2020', '11/07/2020']","['Baylor', 'Kansas St.']","[5.0, 5.0]"
1528.0,209.0,Marvin Mims Jr.,Oklahoma,522,2020-21,2,"[2, 10]","['09/26/2020', '12/19/2020']","['Kansas St.', 'Iowa St.']","[5.0, 7.0]"
2185.0,313.0,Jeremiah Hall,Oklahoma,522,2020-21,1,[3],['10/03/2020'],['Iowa St.'],[5.0]
2185.0,313.0,Charleston Rambo,Oklahoma,522,2020-21,1,[2],['09/26/2020'],['Kansas St.'],[5.0]
2185.0,313.0,Rhamondre Stevenson,Oklahoma,522,2020-21,1,[8],['12/05/2020'],['Baylor'],[5.0]
1107.0,136.0,Austin Stogner,Oklahoma,522,2020-21,3,"[2, 3, 4]","['09/26/2020', '10/03/2020', '10/10/2020']","['Kansas St.', 'Iowa St.', 'Texas']","[5.0, 5.0, 6.0]"
2185.0,313.0,Theo Howard,Oklahoma,522,2020-21,1,[1],['09/12/2020'],['Missouri St.'],[5.0]
1107.0,136.0,Theo Wease,Oklahoma,522,2020-21,3,"[4, 5, 8]","['10/10/2020', '10/31/2020', '12/05/2020']","['Texas', 'Texas Tech', 'Baylor']","[8.0, 5.0, 5.0]"
2185.0,313.0,Seth McGowan,Oklahoma,522,2020-21,1,[5],['10/31/2020'],['Texas Tech'],[5.0]
2185.0,313.0,Tre'Shaun Harrison,Oregon St.,528,2020-21,1,[6],['12/12/2020'],['Stanford'],[5.0]
2185.0,313.0,Jermar Jefferson,Oregon St.,528,2020-21,1,[4],['11/07/2020'],['Washington St.'],[5.0]
1528.0,209.0,Kolby Taylor,Oregon St.,528,2020-21,2,"[2, 4]","['11/27/2020', '11/07/2020']","['Oregon', 'Washington St.']","[7.0, 7.0]"
2185.0,313.0,Champ Flemings,Oregon St.,528,2020-21,1,[4],['11/07/2020'],['Washington St.'],[5.0]
1528.0,209.0,Trevon Bradford,Oregon St.,528,2020-21,2,"[2, 4]","['11/27/2020', '11/07/2020']","['Oregon', 'Washington St.']","[8.0, 7.0]"
2185.0,313.0,Jaylon Redd,Oregon,529,2020-21,1,[4],['11/14/2020'],['Washington St.'],[5.0]
2185.0,313.0,CJ Verdell,Oregon,529,2020-21,1,[4],['11/14/2020'],['Washington St.'],[5.0]
2185.0,313.0,DJ Johnson,Oregon,529,2020-21,1,[5],['11/07/2020'],['Stanford'],[5.0]
2185.0,313.0,Hunter Kampmoyer,Oregon,529,2020-21,1,[6],['11/21/2020'],['UCLA'],[5.0]
2185.0,313.0,Devon Williams,Oregon,529,2020-21,1,[6],['11/21/2020'],['UCLA'],[6.0]
2185.0,313.0,Johnny Johnson III,Oregon,529,2020-21,1,[2],['11/27/2020'],['Oregon St.'],[5.0]
2185.0,313.0,Keyvone Lee,Penn St.,539,2020-21,1,[2],['11/21/2020'],['Iowa'],[6.0]
1107.0,136.0,Parker Washington,Penn St.,539,2020-21,3,"[4, 5, 7]","['11/14/2020', '11/07/2020', '11/28/2020']","['Nebraska', 'Maryland', 'Michigan']","[5.0, 8.0, 9.0]"
565.0,52.0,Jahan Dotson,Penn St.,539,2020-21,5,"[1, 2, 5, 8, 9]","['10/31/2020', '11/21/2020', '11/07/2020', '12/12/2020', '12/19/2020']","['Ohio St.', 'Iowa', 'Maryland', 'Michigan St.', 'Illinois']","[8.0, 8.0, 9.0, 8.0, 6.0]"
1107.0,136.0,Pat Freiermuth,Penn St.,539,2020-21,3,"[3, 4, 5]","['10/24/2020', '11/14/2020', '11/07/2020']","['Indiana', 'Nebraska', 'Maryland']","[7.0, 7.0, 6.0]"
2185.0,313.0,Taysir Mack,Pittsburgh,545,2020-21,1,[4],['10/03/2020'],['NC State'],[6.0]
2185.0,313.0,Shocky Jacques-Louis,Pittsburgh,545,2020-21,1,[6],['10/17/2020'],['Miami (FL)'],[5.0]
1528.0,209.0,Vincent Davis,Pittsburgh,545,2020-21,2,"[5, 9]","['10/10/2020', '11/21/2020']","['Boston College', 'Virginia Tech']","[5.0, 5.0]"
783.0,81.0,DJ Turner,Pittsburgh,545,2020-21,4,"[2, 4, 8, 9]","['09/19/2020', '10/03/2020', '12/10/2020', '11/21/2020']","['Syracuse', 'NC State', 'Georgia Tech', 'Virginia Tech']","[5.0, 8.0, 5.0, 15.0]"
1107.0,136.0,Jared Wayne,Pittsburgh,545,2020-21,3,"[2, 8, 10]","['09/19/2020', '12/10/2020', '11/28/2020']","['Syracuse', 'Georgia Tech', 'Clemson']","[5.0, 5.0, 5.0]"
2185.0,313.0,Jaylon Barden,Pittsburgh,545,2020-21,1,[9],['11/21/2020'],['Virginia Tech'],[5.0]
268.0,15.0,Jordan Addison,Pittsburgh,545,2020-21,7,"[1, 2, 3, 5, 6, 10, 11]","['09/12/2020', '09/19/2020', '09/26/2020', '10/10/2020', '10/17/2020', '11/28/2020', '11/07/2020']","['Austin Peay', 'Syracuse', 'Louisville', 'Boston College', 'Miami (FL)', 'Clemson', 'Florida St.']","[7.0, 7.0, 7.0, 7.0, 8.0, 5.0, 11.0]"
1107.0,136.0,Rondale Moore,Purdue,559,2020-21,3,"[2, 4, 5]","['12/05/2020', '11/20/2020', '11/28/2020']","['Nebraska', 'Minnesota', 'Rutgers']","[13.0, 15.0, 7.0]"
1528.0,209.0,Milton Wright,Purdue,559,2020-21,2,"[1, 6]","['10/24/2020', '10/31/2020']","['Iowa', 'Illinois']","[7.0, 6.0]"
1107.0,136.0,Zander Horvath,Purdue,559,2020-21,3,"[3, 4, 6]","['11/14/2020', '11/20/2020', '10/31/2020']","['Northwestern', 'Minnesota', 'Illinois']","[9.0, 5.0, 6.0]"
565.0,52.0,David Bell,Purdue,559,2020-21,5,"[1, 2, 3, 4, 6]","['10/24/2020', '12/05/2020', '11/14/2020', '11/20/2020', '10/31/2020']","['Iowa', 'Nebraska', 'Northwestern', 'Minnesota', 'Illinois']","[13.0, 10.0, 9.0, 8.0, 9.0]"
1107.0,136.0,Jordan Myers,Rice,574,2020-21,3,"[1, 2, 4]","['12/12/2020', '10/24/2020', '11/21/2020']","['UAB', 'Middle Tenn.', 'North Texas']","[9.0, 6.0, 8.0]"
1528.0,209.0,Austin Trammell,Rice,574,2020-21,2,"[3, 4]","['10/31/2020', '11/21/2020']","['Southern Miss.', 'North Texas']","[7.0, 6.0]"
1528.0,209.0,Jake Bailey,Rice,574,2020-21,2,"[1, 5]","['12/12/2020', '12/05/2020']","['UAB', 'Marshall']","[7.0, 7.0]"
565.0,52.0,Aron Cruickshank,Rutgers,587,2020-21,5,"[1, 5, 7, 8, 9]","['11/07/2020', '11/22/2020', '11/14/2020', '11/21/2020', '12/12/2020']","['Ohio St.', 'Michigan', 'Illinois', 'Michigan', 'Maryland']","[7.0, 8.0, 7.0, 8.0, 5.0]"
1528.0,209.0,Isaih Pacheco,Rutgers,587,2020-21,2,"[4, 9]","['10/24/2020', '12/12/2020']","['Michigan St.', 'Maryland']","[5.0, 5.0]"
1528.0,209.0,Aaron Young,Rutgers,587,2020-21,2,"[3, 6]","['12/05/2020', '10/31/2020']","['Penn St.', 'Indiana']","[5.0, 5.0]"
1107.0,136.0,Shameen Jones,Rutgers,587,2020-21,3,"[2, 5, 8]","['11/28/2020', '11/22/2020', '11/21/2020']","['Purdue', 'Michigan', 'Michigan']","[8.0, 7.0, 7.0]"
268.0,15.0,Bo Melton,Rutgers,587,2020-21,7,"[1, 3, 5, 7, 8, 9, 10]","['11/07/2020', '12/05/2020', '11/22/2020', '11/14/2020', '11/21/2020', '12/12/2020', '12/18/2020']","['Ohio St.', 'Penn St.', 'Michigan', 'Illinois', 'Michigan', 'Maryland', 'Nebraska']","[7.0, 7.0, 7.0, 5.0, 7.0, 5.0, 5.0]"
2185.0,313.0,Greg Bell,San Diego St.,626,2020-21,1,[6],['11/06/2020'],['San Jose St.'],[6.0]
1107.0,136.0,Jesse Matthews,San Diego St.,626,2020-21,3,"[2, 4, 6]","['11/21/2020', '12/12/2020', '11/06/2020']","['Nevada', 'BYU', 'San Jose St.']","[5.0, 5.0, 6.0]"
2185.0,313.0,Daniel Bellinger,San Diego St.,626,2020-21,1,[7],['12/05/2020'],['Colorado St.'],[5.0]
2185.0,313.0,Kobe Smith,San Diego St.,626,2020-21,1,[5],['10/31/2020'],['Utah St.'],[6.0]
565.0,52.0,Bailey Gaither,San Jose St.,630,2020-21,5,"[2, 3, 4, 6, 7]","['10/31/2020', '12/11/2020', '11/14/2020', '10/24/2020', '12/19/2020']","['New Mexico', 'Nevada', 'UNLV', 'Air Force', 'Boise St.']","[10.0, 7.0, 6.0, 8.0, 5.0]"
1528.0,209.0,"Derrick Deese, Jr.",San Jose St.,630,2020-21,2,"[5, 7]","['11/06/2020', '12/19/2020']","['San Diego St.', 'Boise St.']","[5.0, 7.0]"
1528.0,209.0,Kairee Robinson,San Jose St.,630,2020-21,2,"[7, 8]","['12/19/2020', '12/31/2020']","['Boise St.', 'Ball St.']","[5.0, 7.0]"
565.0,52.0,Tre Walker,San Jose St.,630,2020-21,5,"[2, 3, 5, 7, 8]","['10/31/2020', '12/11/2020', '11/06/2020', '12/19/2020', '12/31/2020']","['New Mexico', 'Nevada', 'San Diego St.', 'Boise St.', 'Ball St.']","[9.0, 7.0, 5.0, 7.0, 7.0]"
166.0,9.0,Kawaan Baker,South Alabama,646,2020-21,8,"[2, 3, 5, 6, 7, 9, 10, 11]","['09/12/2020', '09/24/2020', '10/17/2020', '10/24/2020', '10/29/2020', '11/14/2020', '11/21/2020', '11/28/2020']","['Tulane', 'UAB', 'Texas St.', 'ULM', 'Ga. Southern', 'Louisiana', 'Georgia St.', 'Arkansas St.']","[7.0, 5.0, 5.0, 6.0, 5.0, 6.0, 5.0, 5.0]"
1528.0,209.0,Jalen Wayne,South Alabama,646,2020-21,2,"[1, 8]","['09/03/2020', '11/07/2020']","['Southern Miss.', 'Coastal Carolina']","[6.0, 5.0]"
2185.0,313.0,Cade Sutherland,South Alabama,646,2020-21,1,[9],['11/14/2020'],['Louisiana'],[5.0]
108.0,5.0,Jalen Tolbert,South Alabama,646,2020-21,9,"[1, 2, 4, 5, 7, 8, 9, 10, 11]","['09/03/2020', '09/12/2020', '12/05/2020', '10/17/2020', '10/29/2020', '11/07/2020', '11/14/2020', '11/21/2020', '11/28/2020']","['Southern Miss.', 'Tulane', 'Troy', 'Texas St.', 'Ga. Southern', 'Coastal Carolina', 'Louisiana', 'Georgia St.', 'Arkansas St.']","[6.0, 6.0, 5.0, 9.0, 6.0, 7.0, 5.0, 5.0, 10.0]"
1107.0,136.0,Nick Muse,South Carolina,648,2020-21,3,"[3, 8, 9]","['10/10/2020', '11/21/2020', '11/28/2020']","['Vanderbilt', 'Missouri', 'Georgia']","[5.0, 6.0, 8.0]"
565.0,52.0,Shi Smith,South Carolina,648,2020-21,5,"[1, 2, 4, 6, 7]","['09/26/2020', '10/03/2020', '10/17/2020', '11/07/2020', '11/14/2020']","['Tennessee', 'Florida', 'Auburn', 'Texas A&M', 'Ole Miss']","[10.0, 12.0, 8.0, 7.0, 10.0]"
2185.0,313.0,Deshaun Fenwick,South Carolina,648,2020-21,1,[2],['10/03/2020'],['Florida'],[5.0]
783.0,81.0,Bryce Miller,South Fla.,651,2020-21,4,"[3, 5, 7, 8]","['10/10/2020', '10/23/2020', '11/14/2020', '11/27/2020']","['East Carolina', 'Tulsa', 'Houston', 'UCF']","[5.0, 5.0, 5.0, 11.0]"
1528.0,209.0,Johnny Ford,South Fla.,651,2020-21,2,"[2, 4]","['10/03/2020', '10/17/2020']","['Cincinnati', 'Temple']","[5.0, 5.0]"
2185.0,313.0,Devontres Dukes,South Fla.,651,2020-21,1,[8],['11/27/2020'],['UCF'],[5.0]
2185.0,313.0,Omarion Dollison,South Fla.,651,2020-21,1,[5],['10/23/2020'],['Tulsa'],[6.0]
2185.0,313.0,Latrell Williams,South Fla.,651,2020-21,1,[3],['10/10/2020'],['East Carolina'],[8.0]
2185.0,313.0,Vavae Malepeai,Southern California,657,2020-21,1,[3],['11/14/2020'],['Arizona'],[5.0]
783.0,81.0,Tyler Vaughns,Southern California,657,2020-21,4,"[1, 3, 4, 5]","['11/07/2020', '11/14/2020', '12/06/2020', '12/12/2020']","['Arizona St.', 'Arizona', 'Washington St.', 'UCLA']","[7.0, 7.0, 5.0, 8.0]"
2185.0,313.0,Stephen Carr,Southern California,657,2020-21,1,[1],['11/07/2020'],['Arizona St.'],[5.0]
1107.0,136.0,Bru McCoy,Southern California,657,2020-21,3,"[1, 2, 6]","['11/07/2020', '11/21/2020', '12/18/2020']","['Arizona St.', 'Utah', 'Oregon']","[5.0, 5.0, 6.0]"
391.0,27.0,Amon-Ra St. Brown,Southern California,657,2020-21,6,"[1, 2, 3, 4, 5, 6]","['11/07/2020', '11/21/2020', '11/14/2020', '12/06/2020', '12/12/2020', '12/18/2020']","['Arizona St.', 'Utah', 'Arizona', 'Washington St.', 'UCLA', 'Oregon']","[7.0, 5.0, 7.0, 7.0, 10.0, 5.0]"
783.0,81.0,Drake London,Southern California,657,2020-21,4,"[1, 4, 5, 6]","['11/07/2020', '12/06/2020', '12/12/2020', '12/18/2020']","['Arizona St.', 'Washington St.', 'UCLA', 'Oregon']","[8.0, 5.0, 5.0, 8.0]"
2185.0,313.0,Judah Bell,SMU,663,2020-21,1,[10],['11/28/2020'],['East Carolina'],[7.0]
1107.0,136.0,"Reggie Roberson, Jr.",SMU,663,2020-21,3,"[1, 2, 4]","['09/05/2020', '09/19/2020', '10/03/2020']","['Texas St.', 'North Texas', 'Memphis']","[6.0, 9.0, 5.0]"
1107.0,136.0,Kylen Granson,SMU,663,2020-21,3,"[3, 4, 8]","['09/26/2020', '10/03/2020', '11/07/2020']","['SFA', 'Memphis', 'Temple']","[5.0, 5.0, 6.0]"
1107.0,136.0,Danny Gray,SMU,663,2020-21,3,"[4, 5, 9]","['10/03/2020', '10/16/2020', '11/14/2020']","['Memphis', 'Tulane', 'Tulsa']","[6.0, 5.0, 8.0]"
783.0,81.0,Tyler Page,SMU,663,2020-21,4,"[4, 7, 8, 10]","['10/03/2020', '10/31/2020', '11/07/2020', '11/28/2020']","['Memphis', 'Navy', 'Temple', 'East Carolina']","[5.0, 6.0, 9.0, 5.0]"
2185.0,313.0,Austin Upshaw,SMU,663,2020-21,1,[10],['11/28/2020'],['East Carolina'],[8.0]
268.0,15.0,Rashee Rice,SMU,663,2020-21,7,"[1, 2, 5, 6, 7, 8, 10]","['09/05/2020', '09/19/2020', '10/16/2020', '10/24/2020', '10/31/2020', '11/07/2020', '11/28/2020']","['Texas St.', 'North Texas', 'Tulane', 'Cincinnati', 'Navy', 'Temple', 'East Carolina']","[5.0, 5.0, 7.0, 5.0, 5.0, 5.0, 5.0]"
783.0,81.0,Jason Brownlee,Southern Miss.,664,2020-21,4,"[1, 2, 6, 7]","['09/03/2020', '09/19/2020', '10/24/2020', '10/31/2020']","['South Alabama', 'Louisiana Tech', 'Liberty', 'Rice']","[5.0, 5.0, 5.0, 5.0]"
783.0,81.0,Tim Jones,Southern Miss.,664,2020-21,4,"[1, 2, 5, 10]","['09/03/2020', '09/19/2020', '12/10/2020', '11/21/2020']","['South Alabama', 'Louisiana Tech', 'Fla. Atlantic', 'UTSA']","[6.0, 8.0, 6.0, 5.0]"
2185.0,313.0,Demarcus Jones,Southern Miss.,664,2020-21,1,[3],['09/26/2020'],['Tulane'],[11.0]
783.0,81.0,Jeremiah Haydel,Texas St.,670,2020-21,4,"[2, 3, 9, 10]","['09/12/2020', '09/19/2020', '11/21/2020', '11/28/2020']","['UTSA', 'ULM', 'Arkansas St.', 'Coastal Carolina']","[5.0, 6.0, 5.0, 5.0]"
783.0,81.0,Marcell Barbee,Texas St.,670,2020-21,4,"[5, 7, 8, 9]","['10/17/2020', '11/07/2020', '11/14/2020', '11/21/2020']","['South Alabama', 'App State', 'Ga. Southern', 'Arkansas St.']","[5.0, 6.0, 5.0, 6.0]"
2185.0,313.0,Calvin Hill,Texas St.,670,2020-21,1,[11],['10/24/2020'],['BYU'],[5.0]
2185.0,313.0,Jackson Lanam,Texas St.,670,2020-21,1,[5],['10/17/2020'],['South Alabama'],[5.0]
2185.0,313.0,Chandler Speights,Texas St.,670,2020-21,1,[6],['10/31/2020'],['Louisiana'],[5.0]
2185.0,313.0,Jah'Marae Sheread,Texas St.,670,2020-21,1,[9],['11/21/2020'],['Arkansas St.'],[6.0]
2185.0,313.0,Javen Banks,Texas St.,670,2020-21,1,[10],['11/28/2020'],['Coastal Carolina'],[5.0]
2185.0,313.0,Trevis Graham,Texas St.,670,2020-21,1,[9],['11/21/2020'],['Arkansas St.'],[5.0]
1528.0,209.0,Peter LeBlanc,Louisiana,671,2020-21,2,"[1, 9]","['09/12/2020', '11/14/2020']","['Iowa St.', 'South Alabama']","[5.0, 5.0]"
2185.0,313.0,Neal Johnson,Louisiana,671,2020-21,1,[8],['11/07/2020'],['Arkansas St.'],[5.0]
2185.0,313.0,Kyren Lacy,Louisiana,671,2020-21,1,[10],['11/28/2020'],['ULM'],[5.0]
1528.0,209.0,Connor Wedington,Stanford,674,2020-21,2,"[1, 2]","['11/14/2020', '11/27/2020']","['Colorado', 'California']","[8.0, 6.0]"
1107.0,136.0,Simi Fehoko,Stanford,674,2020-21,3,"[1, 3, 6]","['11/14/2020', '12/12/2020', '12/19/2020']","['Colorado', 'Oregon St.', 'UCLA']","[5.0, 6.0, 16.0]"
1528.0,209.0,Elijah Higgins,Stanford,674,2020-21,2,"[3, 5]","['12/12/2020', '12/05/2020']","['Oregon St.', 'Washington']","[5.0, 5.0]"
2185.0,313.0,Austin Jones,Stanford,674,2020-21,1,[1],['11/14/2020'],['Colorado'],[7.0]
1528.0,209.0,Michael Wilson,Stanford,674,2020-21,2,"[1, 2]","['11/14/2020', '11/27/2020']","['Colorado', 'California']","[6.0, 7.0]"
1528.0,209.0,Anthony Queeley,Syracuse,688,2020-21,2,"[5, 6]","['10/17/2020', '10/24/2020']","['Liberty', 'Clemson']","[5.0, 5.0]"
391.0,27.0,Taj Harris,Syracuse,688,2020-21,6,"[1, 4, 5, 8, 10, 11]","['09/12/2020', '10/10/2020', '10/17/2020', '11/07/2020', '11/28/2020', '12/05/2020']","['North Carolina', 'Duke', 'Liberty', 'Boston College', 'NC State', 'Notre Dame']","[5.0, 6.0, 9.0, 7.0, 13.0, 8.0]"
1528.0,209.0,Branden Mack,Temple,690,2020-21,2,"[1, 3]","['10/10/2020', '10/24/2020']","['Navy', 'Memphis']","[7.0, 6.0]"
565.0,52.0,Jadan Blue,Temple,690,2020-21,5,"[1, 2, 3, 5, 6]","['10/10/2020', '10/17/2020', '10/24/2020', '11/07/2020', '11/14/2020']","['Navy', 'South Fla.', 'Memphis', 'SMU', 'UCF']","[5.0, 9.0, 13.0, 5.0, 5.0]"
1107.0,136.0,Randle Jones,Temple,690,2020-21,3,"[2, 3, 4]","['10/17/2020', '10/24/2020', '10/31/2020']","['South Fla.', 'Memphis', 'Tulane']","[8.0, 12.0, 5.0]"
2185.0,313.0,Ray Davis,Temple,690,2020-21,1,[3],['10/24/2020'],['Memphis'],[5.0]
2185.0,313.0,De'Von Fox,Temple,690,2020-21,1,[5],['11/07/2020'],['SMU'],[5.0]
2185.0,313.0,David Martin-Robinson,Temple,690,2020-21,1,[1],['10/10/2020'],['Navy'],[5.0]
2185.0,313.0,Jalin Hyatt,Tennessee,694,2020-21,1,[9],['12/12/2020'],['Vanderbilt'],[5.0]
1528.0,209.0,Eric Gray,Tennessee,694,2020-21,2,"[3, 10]","['10/10/2020', '12/05/2020']","['Georgia', 'Florida']","[8.0, 7.0]"
1528.0,209.0,Velus Jones Jr.,Tennessee,694,2020-21,2,"[1, 9]","['09/26/2020', '12/12/2020']","['South Carolina', 'Vanderbilt']","[5.0, 7.0]"
2185.0,313.0,Josh Palmer,Tennessee,694,2020-21,1,[1],['09/26/2020'],['South Carolina'],[6.0]
1528.0,209.0,Chase Lane,Texas A&M,697,2020-21,2,"[2, 3]","['10/03/2020', '10/10/2020']","['Alabama', 'Florida']","[6.0, 5.0]"
2185.0,313.0,Caleb Chapman,Texas A&M,697,2020-21,1,[3],['10/10/2020'],['Florida'],[9.0]
565.0,52.0,Jalen Wydermyer,Texas A&M,697,2020-21,5,"[2, 3, 5, 7, 9]","['10/03/2020', '10/10/2020', '10/31/2020', '12/19/2020', '12/05/2020']","['Alabama', 'Florida', 'Arkansas', 'Tennessee', 'Auburn']","[8.0, 5.0, 6.0, 5.0, 8.0]"
783.0,81.0,Ainias Smith,Texas A&M,697,2020-21,4,"[2, 4, 5, 10]","['10/03/2020', '10/17/2020', '10/31/2020', '01/02/2021']","['Alabama', 'Mississippi St.', 'Arkansas', 'North Carolina']","[6.0, 5.0, 6.0, 6.0]"
1528.0,209.0,Hezekiah Jones,Texas A&M,697,2020-21,2,"[5, 7]","['10/31/2020', '12/19/2020']","['Arkansas', 'Tennessee']","[5.0, 7.0]"
2185.0,313.0,Isaiah Spiller,Texas A&M,697,2020-21,1,[7],['12/19/2020'],['Tennessee'],[6.0]
2185.0,313.0,Derius Davis,TCU,698,2020-21,1,[7],['12/05/2020'],['Oklahoma St.'],[6.0]
565.0,52.0,Taye Barber,TCU,698,2020-21,5,"[1, 2, 3, 8, 10]","['09/26/2020', '10/03/2020', '10/31/2020', '09/26/2020', '10/24/2020']","['Iowa St.', 'Texas', 'Baylor', 'Iowa St.', 'Oklahoma']","[5.0, 7.0, 5.0, 5.0, 6.0]"
2185.0,313.0,Quentin Johnston,TCU,698,2020-21,1,[11],['12/12/2020'],['Louisiana Tech'],[5.0]
2185.0,313.0,Zach Evans,TCU,698,2020-21,1,[10],['10/24/2020'],['Oklahoma'],[5.0]
1528.0,209.0,Emari Demercado,TCU,698,2020-21,2,"[1, 8]","['09/26/2020', '09/26/2020']","['Iowa St.', 'Iowa St.']","[5.0, 5.0]"
2185.0,313.0,Blair Conwright,TCU,698,2020-21,1,[9],['10/10/2020'],['Kansas St.'],[6.0]
2185.0,313.0,Xavier White,Texas Tech,700,2020-21,1,[7],['11/07/2020'],['TCU'],[5.0]
2185.0,313.0,T.J. Vasher,Texas Tech,700,2020-21,1,[1],['09/12/2020'],['Houston Christian'],[8.0]
391.0,27.0,Erik Ezukanma,Texas Tech,700,2020-21,6,"[2, 3, 4, 6, 9, 11]","['09/26/2020', '10/03/2020', '10/10/2020', '10/31/2020', '11/28/2020', '11/28/2020']","['Texas', 'Kansas St.', 'Iowa St.', 'Oklahoma', 'Oklahoma St.', 'Oklahoma St.']","[7.0, 5.0, 5.0, 7.0, 7.0, 7.0]"
1107.0,136.0,Ja'Lynn Polk,Texas Tech,700,2020-21,3,"[1, 4, 8]","['09/12/2020', '10/10/2020', '11/14/2020']","['Houston Christian', 'Iowa St.', 'Baylor']","[5.0, 5.0, 5.0]"
783.0,81.0,KeSean Carter,Texas Tech,700,2020-21,4,"[1, 2, 3, 8]","['09/12/2020', '09/26/2020', '10/03/2020', '11/14/2020']","['Houston Christian', 'Texas', 'Kansas St.', 'Baylor']","[6.0, 7.0, 8.0, 7.0]"
1107.0,136.0,Myles Price,Texas Tech,700,2020-21,3,"[3, 5, 11]","['10/03/2020', '10/24/2020', '11/28/2020']","['Kansas St.', 'West Virginia', 'Oklahoma St.']","[6.0, 7.0, 5.0]"
2185.0,313.0,Dalton Rigdon,Texas Tech,700,2020-21,1,[1],['09/12/2020'],['Houston Christian'],[5.0]
783.0,81.0,Joshua Moore,Texas,703,2020-21,4,"[1, 2, 4, 10]","['09/12/2020', '09/26/2020', '10/10/2020', '12/29/2020']","['UTEP', 'Texas Tech', 'Oklahoma', 'Colorado']","[6.0, 5.0, 8.0, 5.0]"
