Player,Team,Org ID,Season,Game Count,Game Numbers,Game Dates,Opponents,Interceptions
Will Dawkins,UAB,9,2019-20,1,[13],['12/07/2019'],['Fla. Atlantic'],[1.0]
TD Marshall,UAB,9,2019-20,1,[12],['11/30/2019'],['North Texas'],[1.0]
John Lako,Akron,5,2019-20,1,[11],['11/20/2019'],['Miami (OH)'],[1.0]
Shawn Featherstone,Akron,5,2019-20,1,[4],['09/21/2019'],['Troy'],[1.0]
"Corey Thomas, Jr.",Akron,5,2019-20,1,[11],['11/20/2019'],['Miami (OH)'],[1.0]
Jordyn Riley,Akron,5,2019-20,1,[2],['09/07/2019'],['UAB'],[1.0]
DeMarkus Glover,Akron,5,2019-20,1,[5],['09/28/2019'],['Massachusetts'],[1.0]
Anfernee Jennings,Alabama,8,2019-20,1,[8],['10/26/2019'],['Arkansas'],[1.0]
Jared Mayden,Alabama,8,2019-20,3,"[5, 7, 11]","['09/28/2019', '10/19/2019', '11/23/2019']","['Ole Miss', 'Tennessee', 'Western Caro.']","[1.0, 1.0, 2.0]"
Trevon Diggs,Alabama,8,2019-20,3,"[1, 4, 8]","['08/31/2019', '09/21/2019', '10/26/2019']","['Duke', 'Southern Miss.', 'Arkansas']","[1.0, 1.0, 1.0]"
Xavier McKinney,Alabama,8,2019-20,2,"[3, 11]","['09/14/2019', '11/23/2019']","['South Carolina', 'Western Caro.']","[1.0, 2.0]"
Shane Lee,Alabama,8,2019-20,1,[10],['11/16/2019'],['Mississippi St.'],[1.0]
Josh Jobe,Alabama,8,2019-20,1,[13],['01/01/2020'],['Michigan'],[1.0]
Shyheim Carter,Alabama,8,2019-20,1,[13],['01/01/2020'],['Michigan'],[1.0]
Jordan Battle,Alabama,8,2019-20,1,[1],['08/31/2019'],['Duke'],[1.0]
Patrick Surtain,Alabama,8,2019-20,2,"[2, 8]","['09/07/2019', '10/26/2019']","['New Mexico St.', 'Arkansas']","[1.0, 1.0]"
Willie Edwards,App State,27,2019-20,1,[12],['11/29/2019'],['Troy'],[1.0]
Akeem Davis-Gaither,App State,27,2019-20,1,[3],['09/21/2019'],['North Carolina'],[1.0]
Desmond Franklin,App State,27,2019-20,1,[12],['11/29/2019'],['Troy'],[1.0]
Shemar Jean-Charles,App State,27,2019-20,1,[14],['12/21/2019'],['UAB'],[1.0]
Shaun Jolly,App State,27,2019-20,4,"[2, 4, 6, 10]","['09/07/2019', '09/28/2019', '10/19/2019', '11/16/2019']","['Charlotte', 'Coastal Carolina', 'ULM', 'Georgia St.']","[1.0, 1.0, 1.0, 2.0]"
Josh Thomas,App State,27,2019-20,1,[13],['12/07/2019'],['Louisiana'],[1.0]
Jordan Fehr,App State,27,2019-20,1,[6],['10/19/2019'],['ULM'],[1.0]
Noel Cook,App State,27,2019-20,1,[11],['11/23/2019'],['Texas St.'],[1.0]
Demetrius Taylor,App State,27,2019-20,1,[3],['09/21/2019'],['North Carolina'],[1.0]
Nick Ross,App State,27,2019-20,1,[9],['11/09/2019'],['South Carolina'],[1.0]
Merlin Robertson,Arizona St.,28,2019-20,1,[12],['11/30/2019'],['Arizona'],[1.0]
Aashari Crosswell,Arizona St.,28,2019-20,2,"[5, 13]","['09/27/2019', '12/31/2019']","['California', 'Florida St.']","[1.0, 1.0]"
Willie Harts,Arizona St.,28,2019-20,1,[13],['12/31/2019'],['Florida St.'],[1.0]
Evan Fields,Arizona St.,28,2019-20,2,"[9, 13]","['11/09/2019', '12/31/2019']","['Southern California', 'Florida St.']","[1.0, 1.0]"
Jack Jones,Arizona St.,28,2019-20,2,"[11, 12]","['11/23/2019', '11/30/2019']","['Oregon', 'Arizona']","[1.0, 2.0]"
Cam Phillips,Arizona St.,28,2019-20,1,[2],['09/06/2019'],['Sacramento St.'],[1.0]
Khaylan Thomas,Arizona St.,28,2019-20,2,"[11, 13]","['11/23/2019', '12/31/2019']","['Oregon', 'Florida St.']","[1.0, 1.0]"
Chase Lucas,Arizona St.,28,2019-20,1,[7],['10/19/2019'],['Utah'],[1.0]
Lorenzo Burns,Arizona,29,2019-20,4,"[1, 3, 4, 11]","['08/24/2019', '09/14/2019', '09/28/2019', '11/23/2019']","['Hawaii', 'Texas Tech', 'UCLA', 'Utah']","[1.0, 1.0, 1.0, 1.0]"
Anthony Pandy,Arizona,29,2019-20,1,[3],['09/14/2019'],['Texas Tech'],[1.0]
Christian Roland-Wallace,Arizona,29,2019-20,1,[2],['09/07/2019'],['Northern Ariz.'],[1.0]
Scottie Young Jr.,Arizona,29,2019-20,1,[10],['11/16/2019'],['Oregon'],[1.0]
Jace Whittaker,Arizona,29,2019-20,2,"[1, 2]","['08/24/2019', '09/07/2019']","['Hawaii', 'Northern Ariz.']","[2.0, 1.0]"
Tony Fields II,Arizona,29,2019-20,1,[1],['08/24/2019'],['Hawaii'],[1.0]
Darreon Jackson,Arkansas St.,30,2019-20,2,"[1, 13]","['08/31/2019', '12/21/2019']","['SMU', 'FIU']","[1.0, 1.0]"
B.J. Edmonds,Arkansas St.,30,2019-20,2,"[5, 12]","['09/28/2019', '11/29/2019']","['Troy', 'South Alabama']","[1.0, 1.0]"
Jeremy Smith,Arkansas St.,30,2019-20,3,"[2, 7, 13]","['09/07/2019', '10/17/2019', '12/21/2019']","['UNLV', 'Louisiana', 'FIU']","[1.0, 1.0, 1.0]"
Nathan Page,Arkansas St.,30,2019-20,1,[8],['10/26/2019'],['Texas St.'],[2.0]
Jarius Reimonenq,Arkansas St.,30,2019-20,1,[10],['11/16/2019'],['Coastal Carolina'],[1.0]
Caleb Bonner,Arkansas St.,30,2019-20,1,[10],['11/16/2019'],['Coastal Carolina'],[1.0]
Tahjea Chambers,Arkansas St.,30,2019-20,1,[4],['09/21/2019'],['Southern Ill.'],[1.0]
Greg Brooks Jr.,Arkansas,31,2019-20,1,[12],['11/29/2019'],['Missouri'],[1.0]
Montaric Brown,Arkansas,31,2019-20,1,[5],['09/28/2019'],['Texas A&M'],[1.0]
Joe Foucha,Arkansas,31,2019-20,1,[1],['08/31/2019'],['Portland St.'],[1.0]
Kamren Curl,Arkansas,31,2019-20,2,"[1, 4]","['08/31/2019', '09/21/2019']","['Portland St.', 'San Jose St.']","[1.0, 1.0]"
Jarques McClellion,Arkansas,31,2019-20,1,[1],['08/31/2019'],['Portland St.'],[1.0]
Christian Tutt,Auburn,37,2019-20,2,"[9, 11]","['11/02/2019', '11/23/2019']","['Ole Miss', 'Samford']","[1.0, 1.0]"
Javaris Davis,Auburn,37,2019-20,2,"[7, 13]","['10/19/2019', '01/01/2020']","['Arkansas', 'Minnesota']","[1.0, 1.0]"
Jeremiah Dinson,Auburn,37,2019-20,2,"[2, 11]","['09/07/2019', '11/23/2019']","['Tulane', 'Samford']","[1.0, 1.0]"
Chandler Wooten,Auburn,37,2019-20,1,[7],['10/19/2019'],['Arkansas'],[1.0]
Roger McCreary,Auburn,37,2019-20,1,[8],['10/26/2019'],['LSU'],[1.0]
Smoke Monday,Auburn,37,2019-20,1,[12],['11/30/2019'],['Alabama'],[1.0]
Zakoby McClain,Auburn,37,2019-20,1,[12],['11/30/2019'],['Alabama'],[1.0]
Antonio Phillips,Ball St.,47,2019-20,4,"[1, 6, 7, 8]","['08/31/2019', '10/12/2019', '10/19/2019', '10/26/2019']","['Indiana', 'Eastern Mich.', 'Toledo', 'Ohio']","[1.0, 1.0, 1.0, 1.0]"
Ray Wilborn,Ball St.,47,2019-20,2,"[4, 6]","['09/21/2019', '10/12/2019']","['NC State', 'Eastern Mich.']","[1.0, 1.0]"
Tyler Potts,Ball St.,47,2019-20,1,[2],['09/07/2019'],['Fordham'],[1.0]
Bryce Cosby,Ball St.,47,2019-20,2,"[4, 6]","['09/21/2019', '10/12/2019']","['NC State', 'Eastern Mich.']","[1.0, 1.0]"
Amechi Uzodinma,Ball St.,47,2019-20,4,"[1, 2, 5, 12]","['08/31/2019', '09/07/2019', '10/05/2019', '11/29/2019']","['Indiana', 'Fordham', 'NIU', 'Miami (OH)']","[1.0, 1.0, 1.0, 2.0]"
Jacob White,Ball St.,47,2019-20,1,[10],['11/16/2019'],['Central Mich.'],[1.0]
Zeke Brown,Baylor,51,2019-20,1,[12],['11/30/2019'],['Kansas'],[1.0]
Henry Black,Baylor,51,2019-20,1,[12],['11/30/2019'],['Kansas'],[1.0]
Jameson Houston,Baylor,51,2019-20,1,[8],['10/31/2019'],['West Virginia'],[1.0]
Terrel Bernard,Baylor,51,2019-20,1,[9],['11/09/2019'],['TCU'],[1.0]
Clay Johnston,Baylor,51,2019-20,1,[6],['10/12/2019'],['Texas Tech'],[1.0]
Blake Lynch,Baylor,51,2019-20,2,"[1, 12]","['08/31/2019', '11/30/2019']","['SFA', 'Kansas']","[1.0, 1.0]"
Jordan Williams,Baylor,51,2019-20,3,"[4, 6, 13]","['09/28/2019', '10/12/2019', '12/07/2019']","['Iowa St.', 'Texas Tech', 'Oklahoma']","[1.0, 1.0, 1.0]"
Kalon Barnes,Baylor,51,2019-20,1,[7],['10/19/2019'],['Oklahoma St.'],[1.0]
Grayland Arnold,Baylor,51,2019-20,5,"[5, 9, 10, 11, 12]","['10/05/2019', '11/09/2019', '11/16/2019', '11/23/2019', '11/30/2019']","['Kansas St.', 'TCU', 'Oklahoma', 'Texas', 'Kansas']","[1.0, 2.0, 1.0, 1.0, 1.0]"
Khafari Buffalo,Boise St.,66,2019-20,1,[6],['10/12/2019'],['Hawaii'],[1.0]
Curtis Weaver,Boise St.,66,2019-20,1,[12],['11/29/2019'],['Colorado St.'],[1.0]
Evan Tyler,Boise St.,66,2019-20,1,[11],['11/23/2019'],['Utah St.'],[1.0]
Kekoa Nawahine,Boise St.,66,2019-20,3,"[2, 5, 13]","['09/06/2019', '10/05/2019', '12/07/2019']","['Marshall', 'UNLV', 'Hawaii']","[1.0, 1.0, 1.0]"
Jalen Walker,Boise St.,66,2019-20,1,[11],['11/23/2019'],['Utah St.'],[1.0]
Tyreque Jones,Boise St.,66,2019-20,1,[12],['11/29/2019'],['Colorado St.'],[1.0]
Kekaula Kaniho,Boise St.,66,2019-20,1,[4],['09/20/2019'],['Air Force'],[1.0]
Benton Wickersham,Boise St.,66,2019-20,1,[8],['11/02/2019'],['San Jose St.'],[1.0]
Nolan Borgersen,Boston College,67,2019-20,1,[2],['09/07/2019'],['Richmond'],[1.0]
Mehdi El Attrach,Boston College,67,2019-20,1,[3],['09/13/2019'],['Kansas'],[1.0]
Tate Haynes,Boston College,67,2019-20,1,[2],['09/07/2019'],['Richmond'],[1.0]
Tanner Karafa,Boston College,67,2019-20,1,[1],['08/31/2019'],['Virginia Tech'],[1.0]
Jason Maitre,Boston College,67,2019-20,1,[7],['10/19/2019'],['NC State'],[1.0]
Brandon Sebastian,Boston College,67,2019-20,1,[1],['08/31/2019'],['Virginia Tech'],[1.0]
Jahmin Muse,Boston College,67,2019-20,1,[12],['11/30/2019'],['Pittsburgh'],[1.0]
Mike Palmer,Boston College,67,2019-20,2,"[4, 5]","['09/21/2019', '09/28/2019']","['Rutgers', 'Wake Forest']","[1.0, 1.0]"
Joe Sparacio,Boston College,67,2019-20,1,[1],['08/31/2019'],['Virginia Tech'],[1.0]
Brandon Perce,Bowling Green,71,2019-20,2,"[3, 10]","['09/14/2019', '11/13/2019']","['Louisiana Tech', 'Miami (OH)']","[1.0, 1.0]"
Ty Redding,Bowling Green,71,2019-20,1,[9],['11/02/2019'],['Akron'],[1.0]
Jordan Anderson,Bowling Green,71,2019-20,1,[7],['10/19/2019'],['Central Mich.'],[1.0]
Jamari Bozeman,Bowling Green,71,2019-20,1,[6],['10/12/2019'],['Toledo'],[1.0]
Karl Brooks,Bowling Green,71,2019-20,1,[9],['11/02/2019'],['Akron'],[1.0]
Davin Wilson,Bowling Green,71,2019-20,1,[9],['11/02/2019'],['Akron'],[1.0]
Kavika Fonua,BYU,77,2019-20,2,"[2, 8]","['09/07/2019', '11/02/2019']","['Tennessee', 'Utah St.']","[1.0, 1.0]"
Isaiah Kaufusi,BYU,77,2019-20,2,"[3, 7]","['09/14/2019', '10/19/2019']","['Southern California', 'Boise St.']","[1.0, 1.0]"
Beau Tanner,BYU,77,2019-20,1,[8],['11/02/2019'],['Utah St.'],[1.0]
Jackson Kaufusi,BYU,77,2019-20,1,[7],['10/19/2019'],['Boise St.'],[1.0]
Payton Wilgar,BYU,77,2019-20,3,"[3, 5, 8]","['09/14/2019', '09/28/2019', '11/02/2019']","['Southern California', 'Toledo', 'Utah St.']","[1.0, 1.0, 1.0]"
Dayan Ghanwoloku,BYU,77,2019-20,2,"[3, 10]","['09/14/2019', '11/16/2019']","['Southern California', 'Idaho St.']","[1.0, 1.0]"
Chaz Ah You,BYU,77,2019-20,1,[6],['10/12/2019'],['South Fla.'],[1.0]
Max Tooley,BYU,77,2019-20,1,[4],['09/21/2019'],['Washington'],[1.0]
Austin Lee,BYU,77,2019-20,1,[10],['11/16/2019'],['Idaho St.'],[1.0]
JJ Nwigwe,BYU,77,2019-20,1,[11],['11/23/2019'],['Massachusetts'],[1.0]
Wankeith Akin,Buffalo,86,2019-20,1,[7],['10/19/2019'],['Akron'],[1.0]
James Patterson,Buffalo,86,2019-20,1,[13],['12/20/2019'],['Charlotte'],[1.0]
Joey Banks,Buffalo,86,2019-20,3,"[4, 8, 10]","['09/21/2019', '10/26/2019', '11/14/2019']","['Temple', 'Central Mich.', 'Kent St.']","[1.0, 1.0, 1.0]"
Devon Russell,Buffalo,86,2019-20,1,[4],['09/21/2019'],['Temple'],[1.0]
Aapri Washington,Buffalo,86,2019-20,2,"[4, 9]","['09/21/2019', '11/02/2019']","['Temple', 'Eastern Mich.']","[1.0, 1.0]"
Matt Otwinowski,Buffalo,86,2019-20,1,[11],['11/20/2019'],['Toledo'],[1.0]
Kadofi Wright,Buffalo,86,2019-20,2,"[6, 8]","['10/05/2019', '10/26/2019']","['Ohio', 'Central Mich.']","[1.0, 1.0]"
Chris Gaston,Fresno St.,96,2019-20,1,[10],['11/15/2019'],['San Diego St.'],[1.0]
Jaron Bryant,Fresno St.,96,2019-20,1,[1],['08/31/2019'],['Southern California'],[1.0]
Arron Mosby,Fresno St.,96,2019-20,1,[6],['10/18/2019'],['UNLV'],[1.0]
Levelle Bailey,Fresno St.,96,2019-20,1,[6],['10/18/2019'],['UNLV'],[1.0]
Juju Hughes,Fresno St.,96,2019-20,2,"[6, 7]","['10/18/2019', '10/26/2019']","['UNLV', 'Colorado St.']","[1.0, 1.0]"
Justin Rice,Fresno St.,96,2019-20,2,"[1, 4]","['08/31/2019', '09/28/2019']","['Southern California', 'New Mexico St.']","[1.0, 1.0]"
Evan Williams,Fresno St.,96,2019-20,1,[8],['11/02/2019'],['Hawaii'],[1.0]
Wylan Free,Fresno St.,96,2019-20,1,[4],['09/28/2019'],['New Mexico St.'],[2.0]
Traveon Beck,California,107,2019-20,1,[3],['09/14/2019'],['North Texas'],[1.0]
Camryn Bynum,California,107,2019-20,1,[2],['09/07/2019'],['Washington'],[1.0]
Ashtyn Davis,California,107,2019-20,2,"[6, 12]","['10/05/2019', '11/30/2019']","['Oregon', 'UCLA']","[1.0, 1.0]"
Jaylinn Hawkins,California,107,2019-20,3,"[9, 11, 13]","['11/09/2019', '11/23/2019', '12/30/2019']","['Washington St.', 'Stanford', 'Illinois']","[1.0, 1.0, 1.0]"
Daniel Scott,California,107,2019-20,1,[11],['11/23/2019'],['Stanford'],[1.0]
Jay Shaw,UCLA,110,2019-20,1,[1],['08/29/2019'],['Cincinnati'],[1.0]
Josh Woods,UCLA,110,2019-20,1,[4],['09/21/2019'],['Washington St.'],[1.0]
Krys Barnes,UCLA,110,2019-20,1,[9],['11/02/2019'],['Colorado'],[1.0]
Darnay Holmes,UCLA,110,2019-20,2,"[4, 12]","['09/21/2019', '11/30/2019']","['Washington St.', 'California']","[1.0, 1.0]"
Aaron Robinson,UCF,128,2019-20,2,"[3, 8]","['09/14/2019', '10/26/2019']","['Stanford', 'Temple']","[1.0, 2.0]"
Antwan Collier,UCF,128,2019-20,4,"[5, 7, 12, 13]","['09/28/2019', '10/19/2019', '11/29/2019', '12/23/2019']","['UConn', 'East Carolina', 'South Fla.', 'Marshall']","[1.0, 1.0, 1.0, 1.0]"
Eriq Gilyard,UCF,128,2019-20,1,[12],['11/29/2019'],['South Fla.'],[1.0]
Nevelle Clarke,UCF,128,2019-20,2,"[5, 9]","['09/28/2019', '11/02/2019']","['UConn', 'Houston']","[1.0, 1.0]"
Tay Gowan,UCF,128,2019-20,2,"[2, 6]","['09/07/2019', '10/04/2019']","['Fla. Atlantic', 'Cincinnati']","[1.0, 1.0]"
Richie Grant,UCF,128,2019-20,1,[13],['12/23/2019'],['Marshall'],[1.0]
Gage Kreski,Central Mich.,129,2019-20,2,"[5, 10]","['09/28/2019', '11/02/2019']","['Western Mich.', 'NIU']","[1.0, 1.0]"
Sean Adesanya,Central Mich.,129,2019-20,1,[3],['09/14/2019'],['Akron'],[1.0]
Montrae Braswell,Central Mich.,129,2019-20,1,[10],['11/02/2019'],['NIU'],[1.0]
Troy Brown,Central Mich.,129,2019-20,3,"[7, 8, 11]","['10/12/2019', '10/19/2019', '11/16/2019']","['New Mexico St.', 'Bowling Green', 'Ball St.']","[1.0, 1.0, 1.0]"
Da'Quaun Jamison,Central Mich.,129,2019-20,1,[8],['10/19/2019'],['Bowling Green'],[2.0]
Michael Oliver,Central Mich.,129,2019-20,1,[10],['11/02/2019'],['NIU'],[1.0]
Alonzo McCoy,Central Mich.,129,2019-20,3,"[6, 9, 14]","['10/05/2019', '10/26/2019', '12/21/2019']","['Eastern Mich.', 'Buffalo', 'San Diego St.']","[1.0, 1.0, 1.0]"
Perry Young,Cincinnati,140,2019-20,2,"[1, 6]","['08/29/2019', '10/12/2019']","['UCLA', 'Houston']","[1.0, 1.0]"
Ahmad Gardner,Cincinnati,140,2019-20,3,"[5, 8, 12]","['10/04/2019', '11/02/2019', '11/29/2019']","['UCF', 'East Carolina', 'Memphis']","[1.0, 1.0, 1.0]"
Darrick Forrest,Cincinnati,140,2019-20,3,"[7, 9, 11]","['10/19/2019', '11/09/2019', '11/23/2019']","['Tulsa', 'UConn', 'Temple']","[1.0, 1.0, 1.0]"
Jarell White,Cincinnati,140,2019-20,1,[5],['10/04/2019'],['UCF'],[1.0]
Cameron Jefferies,Cincinnati,140,2019-20,1,[5],['10/04/2019'],['UCF'],[1.0]
Ja'von Hicks,Cincinnati,140,2019-20,4,"[1, 6, 7, 13]","['08/29/2019', '10/12/2019', '10/19/2019', '12/07/2019']","['UCLA', 'Houston', 'Tulsa', 'Memphis']","[1.0, 2.0, 1.0, 1.0]"
Coby Bryant,Cincinnati,140,2019-20,1,[6],['10/12/2019'],['Houston'],[1.0]
Derion Kendrick,Clemson,147,2019-20,2,"[6, 12]","['10/12/2019', '11/30/2019']","['Florida St.', 'South Carolina']","[1.0, 1.0]"
K'Von Wallace,Clemson,147,2019-20,2,"[4, 7]","['09/21/2019', '10/19/2019']","['Charlotte', 'Louisville']","[1.0, 1.0]"
A.J. Terrell,Clemson,147,2019-20,2,"[7, 11]","['10/19/2019', '11/16/2019']","['Louisville', 'Wake Forest']","[1.0, 1.0]"
Isaiah Simmons,Clemson,147,2019-20,3,"[9, 13, 15]","['11/02/2019', '12/07/2019', '12/28/2019']","['Wofford', 'Virginia', 'Ohio St.']","[1.0, 1.0, 1.0]"
Nolan Turner,Clemson,147,2019-20,2,"[13, 15]","['12/07/2019', '12/28/2019']","['Virginia', 'Ohio St.']","[1.0, 1.0]"
Keith Maguire,Clemson,147,2019-20,1,[13],['12/07/2019'],['Virginia'],[1.0]
Denzel Johnson,Clemson,147,2019-20,1,[1],['08/29/2019'],['Georgia Tech'],[1.0]
Tanner Muse,Clemson,147,2019-20,4,"[1, 2, 6, 11]","['08/29/2019', '09/07/2019', '10/12/2019', '11/16/2019']","['Georgia Tech', 'Texas A&M', 'Florida St.', 'Wake Forest']","[1.0, 1.0, 1.0, 1.0]"
Chad Smith,Clemson,147,2019-20,1,[6],['10/12/2019'],['Florida St.'],[1.0]
Mario Goodrich,Clemson,147,2019-20,1,[3],['09/14/2019'],['Syracuse'],[1.0]
Alex Spillum,Coastal Carolina,149,2019-20,1,[5],['10/12/2019'],['Georgia St.'],[1.0]
Kameron Burton,Coastal Carolina,149,2019-20,2,"[2, 9]","['09/14/2019', '11/16/2019']","['Norfolk St.', 'Arkansas St.']","[1.0, 1.0]"
Derick Bush,Coastal Carolina,149,2019-20,1,[9],['11/16/2019'],['Arkansas St.'],[1.0]
Cincir Evans,Coastal Carolina,149,2019-20,1,[3],['09/21/2019'],['Massachusetts'],[1.0]
Mallory Claybourne,Coastal Carolina,149,2019-20,1,[4],['09/28/2019'],['App State'],[1.0]
Chandler Kryst,Coastal Carolina,149,2019-20,4,"[2, 10, 11, 12]","['09/14/2019', '11/23/2019', '11/30/2019', '09/07/2019']","['Norfolk St.', 'ULM', 'Texas St.', 'Kansas']","[1.0, 1.0, 1.0, 2.0]"
Keevan Bailey,Colorado St.,156,2019-20,1,[5],['09/28/2019'],['Utah St.'],[1.0]
Cam'Ron Carter,Colorado St.,156,2019-20,1,[10],['11/16/2019'],['Air Force'],[1.0]
Andre Neal,Colorado St.,156,2019-20,2,"[5, 7]","['09/28/2019', '10/11/2019']","['Utah St.', 'New Mexico']","[1.0, 1.0]"
Logan Stewart,Colorado St.,156,2019-20,1,[8],['10/26/2019'],['Fresno St.'],[2.0]
K.J. Trujillo,Colorado,157,2019-20,1,[8],['10/25/2019'],['Southern California'],[1.0]
Carson Wells,Colorado,157,2019-20,1,[9],['11/02/2019'],['UCLA'],[1.0]
Chris Miller,Colorado,157,2019-20,1,[2],['09/07/2019'],['Nebraska'],[1.0]
Derrion Rakestraw,Colorado,157,2019-20,3,"[4, 7, 10]","['09/21/2019', '10/19/2019', '11/09/2019']","['Arizona St.', 'Washington St.', 'Stanford']","[1.0, 1.0, 1.0]"
Mikial Onu,Colorado,157,2019-20,3,"[1, 3, 5]","['08/30/2019', '09/14/2019', '10/05/2019']","['Colorado St.', 'Air Force', 'Arizona']","[2.0, 1.0, 1.0]"
Nate Landman,Colorado,157,2019-20,1,[11],['11/23/2019'],['Washington'],[1.0]
Abiola Olaniyan,UConn,164,2019-20,1,[5],['10/05/2019'],['South Fla.'],[1.0]
Diamond Harrell,UConn,164,2019-20,2,"[5, 11]","['10/05/2019', '11/23/2019']","['South Fla.', 'East Carolina']","[1.0, 1.0]"
Tyler Coyle,UConn,164,2019-20,1,[2],['09/07/2019'],['Illinois'],[1.0]
Oneil Robinson,UConn,164,2019-20,1,[8],['10/26/2019'],['Massachusetts'],[1.0]
Keyshawn Paul,UConn,164,2019-20,1,[11],['11/23/2019'],['East Carolina'],[1.0]
Dillon Harris,UConn,164,2019-20,1,[3],['09/21/2019'],['Indiana'],[1.0]
