Overall Rank,Season Rank,Player,Team,Org ID,Season,Game Count,Game Numbers,Game Dates,Opponents,Pass Yards
263.0,42.0,D'Wan Mathis,Temple,690,2021-22,1,[5],['10/02/2021'],['Memphis'],[324.0]
263.0,42.0,Hendon Hooker,Tennessee,694,2021-22,1,[13],['12/30/2021'],['Purdue'],[378.0]
263.0,42.0,Chandler Morris,TCU,698,2021-22,1,[9],['11/06/2021'],['Baylor'],[461.0]
263.0,42.0,Max Duggan,TCU,698,2021-22,1,[6],['10/16/2021'],['Oklahoma'],[346.0]
263.0,42.0,Tyler Shough,Texas Tech,700,2021-22,1,[2],['09/18/2021'],['FIU'],[399.0]
263.0,42.0,Henry Colombi,Texas Tech,700,2021-22,1,[5],['10/09/2021'],['TCU'],[344.0]
263.0,42.0,Donovan Smith,Texas Tech,700,2021-22,1,[9],['11/13/2021'],['Iowa St.'],[322.0]
263.0,42.0,Casey Thompson,Texas,703,2021-22,1,[10],['11/13/2021'],['Kansas'],[358.0]
263.0,42.0,Gavin Hardison,UTEP,704,2021-22,1,[11],['11/20/2021'],['Rice'],[366.0]
263.0,42.0,Frank Harris,UTSA,706,2021-22,1,[11],['11/20/2021'],['UAB'],[323.0]
263.0,42.0,Dequan Finn,Toledo,709,2021-22,1,[9],['11/02/2021'],['Eastern Mich.'],[461.0]
263.0,42.0,Gunnar Watson,Troy,716,2021-22,1,[10],['11/13/2021'],['Louisiana'],[350.0]
263.0,42.0,Taylor Powell,Troy,716,2021-22,1,[4],['09/25/2021'],['ULM'],[311.0]
263.0,42.0,Michael Pratt,Tulane,718,2021-22,1,[11],['11/20/2021'],['South Fla.'],[311.0]
85.0,19.0,Davis Brin,Tulsa,719,2021-22,2,"[3, 4]","['09/18/2021', '09/25/2021']","['Ohio St.', 'Arkansas St.']","[428.0, 355.0]"
85.0,19.0,Logan Bonner,Utah St.,731,2021-22,2,"[12, 13]","['11/26/2021', '12/04/2021']","['New Mexico', 'San Diego St.']","[312.0, 318.0]"
263.0,42.0,Cameron Rising,Utah,732,2021-22,1,[5],['10/09/2021'],['Southern California'],[306.0]
263.0,42.0,Ken Seals,Vanderbilt,736,2021-22,1,[5],['10/02/2021'],['UConn'],[333.0]
8.0,4.0,Brennan Armstrong,Virginia,746,2021-22,6,"[6, 7, 8, 10, 11, 12]","['10/09/2021', '10/16/2021', '10/30/2021', '11/20/2021', '11/27/2021', '10/23/2021']","['Louisville', 'Duke', 'BYU', 'Pittsburgh', 'Virginia Tech', 'Georgia Tech']","[487.0, 364.0, 337.0, 487.0, 405.0, 396.0]"
14.0,7.0,Sam Hartman,Wake Forest,749,2021-22,5,"[5, 6, 7, 8, 9]","['10/02/2021', '10/09/2021', '10/23/2021', '10/30/2021', '11/06/2021']","['Louisville', 'Syracuse', 'Army West Point', 'Duke', 'North Carolina']","[324.0, 330.0, 458.0, 402.0, 398.0]"
263.0,42.0,Jayden de Laura,Washington St.,754,2021-22,1,[6],['10/09/2021'],['Oregon St.'],[399.0]
263.0,42.0,Dylan Morris,Washington,756,2021-22,1,[11],['11/20/2021'],['Colorado'],[387.0]
263.0,42.0,Jarret Doege,West Virginia,768,2021-22,1,[8],['10/30/2021'],['Iowa St.'],[370.0]
1.0,1.0,Bailey Zappe,Western Ky.,772,2021-22,11,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","['09/02/2021', '09/11/2021', '09/25/2021', '10/02/2021', '10/09/2021', '10/16/2021', '10/23/2021', '10/30/2021', '11/13/2021', '11/20/2021', '11/27/2021']","['UT Martin', 'Army West Point', 'Indiana', 'Michigan St.', 'UTSA', 'Old Dominion', 'FIU', 'Charlotte', 'Rice', 'Fla. Atlantic', 'Marshall']","[424.0, 435.0, 365.0, 488.0, 523.0, 397.0, 382.0, 393.0, 482.0, 470.0, 328.0]"
85.0,19.0,Kaleb Eleby,Western Mich.,774,2021-22,2,"[11, 12]","['11/16/2021', '11/23/2021']","['Eastern Mich.', 'NIU']","[307.0, 338.0]"
263.0,42.0,Malik Willis,Liberty,355,2021-22,1,[12],['11/27/2021'],['Army West Point'],[305.0]
263.0,42.0,Tyler Johnston III,UAB,9,2021-22,1,[1],['09/01/2021'],['Jacksonville St.'],[319.0]
263.0,42.0,Dylan Hopkins,UAB,9,2021-22,1,[8],['10/23/2021'],['Rice'],[318.0]
85.0,19.0,Zach Gibson,Akron,5,2021-22,2,"[9, 10]","['11/02/2021', '11/09/2021']","['Ball St.', 'Western Mich.']","[331.0, 305.0]"
22.0,10.0,Bryce Young,Alabama,8,2021-22,4,"[6, 7, 8, 9]","['10/09/2021', '10/16/2021', '10/23/2021', '11/06/2021']","['Texas A&M', 'Mississippi St.', 'Tennessee', 'LSU']","[369.0, 348.0, 371.0, 302.0]"
263.0,42.0,Chase Brice,App State,27,2021-22,1,[14],['12/18/2021'],['Western Ky.'],[317.0]
263.0,42.0,Gunner Cruz,Arizona,29,2021-22,1,[1],['09/04/2021'],['BYU'],[336.0]
263.0,42.0,Will Plummer,Arizona,29,2021-22,1,[12],['11/27/2021'],['Arizona St.'],[346.0]
85.0,19.0,James Blackman,Arkansas St.,30,2021-22,2,"[4, 5]","['09/25/2021', '10/02/2021']","['Tulsa', 'Ga. Southern']","[321.0, 302.0]"
263.0,42.0,Layne Hatcher,Arkansas St.,30,2021-22,1,[10],['11/13/2021'],['ULM'],[444.0]
263.0,42.0,KJ Jefferson,Arkansas,31,2021-22,1,[11],['11/20/2021'],['Alabama'],[326.0]
263.0,42.0,Bo Nix,Auburn,37,2021-22,1,[10],['11/13/2021'],['Mississippi St.'],[377.0]
263.0,42.0,Drew Plitt,Ball St.,47,2021-22,1,[6],['10/09/2021'],['Western Mich.'],[310.0]
263.0,42.0,Gerry Bohanon,Baylor,51,2021-22,1,[6],['10/09/2021'],['West Virginia'],[336.0]
263.0,42.0,Hank Bachmeier,Boise St.,66,2021-22,1,[5],['10/02/2021'],['Nevada'],[388.0]
263.0,42.0,Phil Jurkovec,Boston College,67,2021-22,1,[10],['11/13/2021'],['Georgia Tech'],[310.0]
263.0,42.0,Dennis Grosel,Boston College,67,2021-22,1,[5],['10/02/2021'],['Clemson'],[311.0]
263.0,42.0,Matt McDonald,Bowling Green,71,2021-22,1,[2],['09/11/2021'],['South Alabama'],[308.0]
263.0,42.0,Baylor Romney,BYU,77,2021-22,1,[4],['09/25/2021'],['South Fla.'],[305.0]
85.0,19.0,Jaren Hall,BYU,77,2021-22,2,"[6, 7]","['10/09/2021', '10/16/2021']","['Boise St.', 'Baylor']","[302.0, 342.0]"
22.0,10.0,Jake Haener,Fresno St.,96,2021-22,4,"[3, 4, 5, 6]","['09/11/2021', '09/18/2021', '09/24/2021', '10/02/2021']","['Cal Poly', 'UCLA', 'UNLV', 'Hawaii']","[380.0, 455.0, 378.0, 388.0]"
263.0,42.0,Chase Garbers,California,107,2021-22,1,[4],['09/25/2021'],['Washington'],[319.0]
263.0,42.0,Dorian Thompson-Robinson,UCLA,110,2021-22,1,[10],['11/20/2021'],['Southern California'],[349.0]
263.0,42.0,Dillon Gabriel,UCF,128,2021-22,1,[12],['09/11/2021'],['Bethune-Cookman'],[312.0]
263.0,42.0,Daniel Richardson,Central Mich.,129,2021-22,1,[5],['10/02/2021'],['Miami (OH)'],[326.0]
263.0,42.0,Desmond Ridder,Cincinnati,140,2021-22,1,[12],['11/26/2021'],['East Carolina'],[301.0]
263.0,42.0,Grayson McCall,Coastal Carolina,149,2021-22,1,[13],['12/17/2021'],['NIU'],[315.0]
263.0,42.0,Todd Centeio,Colorado St.,156,2021-22,1,[11],['11/20/2021'],['Hawaii'],[527.0]
85.0,19.0,Gunnar Holmberg,Duke,193,2021-22,2,"[3, 4]","['09/18/2021', '09/25/2021']","['Northwestern', 'Kansas']","[314.0, 328.0]"
85.0,19.0,Holton Ahlers,East Carolina,196,2021-22,2,"[10, 11]","['11/13/2021', '11/20/2021']","['Memphis', 'Navy']","[313.0, 405.0]"
85.0,19.0,Ben Bryant,Eastern Mich.,204,2021-22,2,"[9, 10]","['11/02/2021', '11/09/2021']","['Toledo', 'Ohio']","[354.0, 354.0]"
263.0,42.0,N'Kosi Perry,Fla. Atlantic,229,2021-22,1,[12],['11/27/2021'],['Middle Tenn.'],[328.0]
263.0,42.0,Max Bortenschlager,FIU,231,2021-22,1,[9],['11/06/2021'],['Old Dominion'],[315.0]
263.0,42.0,Emory Jones,Florida,235,2021-22,1,[10],['11/13/2021'],['Samford'],[464.0]
263.0,42.0,Jeff Sims,Georgia Tech,255,2021-22,1,[12],['10/23/2021'],['Virginia'],[300.0]
85.0,19.0,Stetson Bennett,Georgia,257,2021-22,2,"[13, 14]","['12/04/2021', '12/31/2021']","['Alabama', 'Michigan']","[340.0, 313.0]"
263.0,42.0,JT Daniels,Georgia,257,2021-22,1,[3],['09/18/2021'],['South Carolina'],[303.0]
85.0,19.0,Chevan Cordeiro,Hawaii,277,2021-22,2,"[12, 13]","['11/20/2021', '11/27/2021']","['Colorado St.', 'Wyoming']","[406.0, 323.0]"
85.0,19.0,Clayton Tune,Houston,288,2021-22,2,"[8, 9]","['10/30/2021', '11/06/2021']","['SMU', 'South Fla.']","[412.0, 385.0]"
263.0,42.0,Michael Penix Jr.,Indiana,306,2021-22,1,[4],['09/25/2021'],['Western Ky.'],[373.0]
263.0,42.0,Brock Purdy,Iowa St.,311,2021-22,1,[10],['11/13/2021'],['Texas Tech'],[356.0]
263.0,42.0,Skylar Thompson,Kansas St.,327,2021-22,1,[7],['10/23/2021'],['Texas Tech'],[306.0]
263.0,42.0,Jason Bean,Kansas,328,2021-22,1,[4],['09/25/2021'],['Duke'],[323.0]
85.0,19.0,Dustin Crum,Kent St.,331,2021-22,2,"[9, 10]","['11/03/2021', '11/10/2021']","['NIU', 'Central Mich.']","[322.0, 322.0]"
263.0,42.0,Will Levis,Kentucky,334,2021-22,1,[11],['11/20/2021'],['New Mexico St.'],[419.0]
85.0,19.0,Max Johnson,LSU,365,2021-22,2,"[11, 12]","['11/20/2021', '11/27/2021']","['ULM', 'Texas A&M']","[319.0, 306.0]"
263.0,42.0,Aaron Allen,Louisiana Tech,366,2021-22,1,[10],['11/13/2021'],['Charlotte'],[324.0]
85.0,19.0,Austin Kendall,Louisiana Tech,366,2021-22,2,"[3, 5]","['09/18/2021', '10/02/2021']","['SMU', 'NC State']","[351.0, 341.0]"
263.0,42.0,Malik Cunningham,Louisville,367,2021-22,1,[11],['11/18/2021'],['Duke'],[303.0]
42.0,14.0,Grant Wells,Marshall,388,2021-22,3,"[1, 2, 3]","['09/04/2021', '09/11/2021', '09/18/2021']","['Navy', 'N.C. Central', 'East Carolina']","[333.0, 344.0, 433.0]"
42.0,14.0,Taulia Tagovailoa,Maryland,392,2021-22,3,"[8, 9, 10]","['10/30/2021', '11/06/2021', '11/13/2021']","['Indiana', 'Penn St.', 'Michigan St.']","[419.0, 371.0, 350.0]"
42.0,14.0,Seth Henigan,Memphis,404,2021-22,3,"[4, 5, 6]","['09/25/2021', '10/02/2021', '10/09/2021']","['UTSA', 'Temple', 'Tulsa']","[329.0, 305.0, 463.0]"
85.0,19.0,Brett Gabbert,Miami (OH),414,2021-22,2,"[9, 10]","['11/02/2021', '11/09/2021']","['Ohio', 'Buffalo']","[492.0, 351.0]"
8.0,4.0,Tyler Van Dyke,Miami (FL),415,2021-22,6,"[7, 8, 9, 10, 11, 12]","['10/23/2021', '10/30/2021', '11/06/2021', '11/13/2021', '11/20/2021', '11/27/2021']","['NC State', 'Pittsburgh', 'Georgia Tech', 'Florida St.', 'Virginia Tech', 'Duke']","[325.0, 426.0, 389.0, 316.0, 357.0, 381.0]"
263.0,42.0,D'Eriq King,Miami (FL),415,2021-22,1,[3],['09/18/2021'],['Michigan St.'],[388.0]
85.0,19.0,Payton Thorne,Michigan St.,416,2021-22,2,"[5, 6]","['10/02/2021', '10/09/2021']","['Western Ky.', 'Rutgers']","[327.0, 339.0]"
263.0,42.0,Cade McNamara,Michigan,418,2021-22,1,[8],['10/30/2021'],['Michigan St.'],[383.0]
263.0,42.0,Chase Cunningham,Middle Tenn.,419,2021-22,1,[4],['09/24/2021'],['Charlotte'],[379.0]
263.0,42.0,Nicholas Vattiato,Middle Tenn.,419,2021-22,1,[10],['11/20/2021'],['Old Dominion'],[304.0]
3.0,2.0,Will Rogers,Mississippi St.,430,2021-22,10,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","['09/18/2021', '09/25/2021', '10/02/2021', '10/16/2021', '10/23/2021', '10/30/2021', '11/06/2021', '11/13/2021', '11/20/2021', '11/25/2021']","['Memphis', 'LSU', 'Texas A&M', 'Alabama', 'Vanderbilt', 'Kentucky', 'Arkansas', 'Auburn', 'Tennessee St.', 'Ole Miss']","[419.0, 371.0, 408.0, 300.0, 384.0, 344.0, 417.0, 415.0, 391.0, 336.0]"
263.0,42.0,Matt Corral,Ole Miss,433,2021-22,1,[11],['11/20/2021'],['Vanderbilt'],[331.0]
42.0,14.0,Connor Bazelak,Missouri,434,2021-22,3,"[3, 4, 5]","['09/18/2021', '09/25/2021', '10/02/2021']","['Southeast Mo. St.', 'Boston College', 'Tennessee']","[346.0, 303.0, 322.0]"
22.0,10.0,Sam Howell,North Carolina,457,2021-22,4,"[2, 3, 4, 5]","['09/11/2021', '09/18/2021', '09/25/2021', '10/02/2021']","['Georgia St.', 'Virginia', 'Georgia Tech', 'Duke']","[352.0, 307.0, 306.0, 321.0]"
263.0,42.0,Chris Reynolds,Charlotte,458,2021-22,1,[10],['11/13/2021'],['Louisiana Tech'],[448.0]
263.0,42.0,Adrian Martinez,Nebraska,463,2021-22,1,[11],['11/20/2021'],['Wisconsin'],[351.0]
263.0,42.0,Cameron Friel,UNLV,465,2021-22,1,[5],['10/02/2021'],['UTSA'],[307.0]
263.0,42.0,Justin Rogers,UNLV,465,2021-22,1,[11],['11/19/2021'],['San Diego St.'],[305.0]
7.0,3.0,Carson Strong,Nevada,466,2021-22,7,"[5, 6, 7, 8, 9, 10, 11]","['10/09/2021', '10/16/2021', '10/23/2021', '10/29/2021', '11/06/2021', '11/13/2021', '11/19/2021']","['New Mexico St.', 'Hawaii', 'Fresno St.', 'UNLV', 'San Jose St.', 'San Diego St.', 'Air Force']","[377.0, 395.0, 476.0, 417.0, 314.0, 350.0, 340.0]"
263.0,42.0,Dino Maldonado,New Mexico St.,472,2021-22,1,[4],['09/18/2021'],['South Carolina St.'],[321.0]
85.0,19.0,Jonah Johnson,New Mexico St.,472,2021-22,2,"[6, 7]","['10/02/2021', '10/09/2021']","['San Jose St.', 'Nevada']","[300.0, 425.0]"
263.0,42.0,Terry Wilson Jr.,New Mexico,473,2021-22,1,[2],['09/11/2021'],['New Mexico St.'],[381.0]
14.0,7.0,Devin Leary,NC State,490,2021-22,5,"[7, 8, 9, 10, 11]","['10/23/2021', '10/30/2021', '11/06/2021', '11/13/2021', '11/20/2021']","['Miami (FL)', 'Louisville', 'Florida St.', 'Wake Forest', 'Syracuse']","[310.0, 317.0, 314.0, 408.0, 303.0]"
263.0,42.0,Jace Ruder,North Texas,497,2021-22,1,[2],['09/11/2021'],['SMU'],[366.0]
263.0,42.0,Austin Aune,North Texas,497,2021-22,1,[5],['10/09/2021'],['Missouri'],[305.0]
263.0,42.0,Chandler Rogers,ULM,498,2021-22,1,[7],['10/23/2021'],['South Alabama'],[369.0]
85.0,19.0,Rocky Lombardi,NIU,503,2021-22,2,"[8, 9]","['10/23/2021', '11/03/2021']","['Central Mich.', 'Kent St.']","[348.0, 532.0]"
85.0,19.0,Jack Coan,Notre Dame,513,2021-22,2,"[12, 13]","['11/27/2021', '01/01/2022']","['Stanford', 'Oklahoma St.']","[345.0, 509.0]"
8.0,4.0,C.J. Stroud,Ohio St.,518,2021-22,6,"[8, 9, 10, 11, 12, 13]","['10/30/2021', '11/06/2021', '11/13/2021', '11/20/2021', '11/27/2021', '01/01/2022']","['Penn St.', 'Nebraska', 'Purdue', 'Michigan St.', 'Michigan', 'Utah']","[305.0, 405.0, 361.0, 432.0, 394.0, 573.0]"
263.0,42.0,Kyle McCord,Ohio St.,518,2021-22,1,[4],['09/25/2021'],['Akron'],[319.0]
263.0,42.0,Kurtis Rourke,Ohio,519,2021-22,1,[8],['10/23/2021'],['Kent St.'],[308.0]
263.0,42.0,Shane Illingworth,Oklahoma St.,521,2021-22,1,[1],['09/04/2021'],['Missouri St.'],[315.0]
263.0,42.0,Spencer Sanders,Oklahoma St.,521,2021-22,1,[15],['01/01/2022'],['Notre Dame'],[371.0]
263.0,42.0,Spencer Rattler,Oklahoma,522,2021-22,1,[1],['09/04/2021'],['Tulane'],[304.0]
263.0,42.0,Caleb Williams,Oklahoma,522,2021-22,1,[9],['10/30/2021'],['Texas Tech'],[402.0]
263.0,42.0,Hayden Wolff,Old Dominion,523,2021-22,1,[12],['11/27/2021'],['Charlotte'],[328.0]
263.0,42.0,Chance Nolan,Oregon St.,528,2021-22,1,[12],['11/27/2021'],['Oregon'],[308.0]
263.0,42.0,Anthony Brown,Oregon,529,2021-22,1,[14],['12/29/2021'],['Oklahoma'],[306.0]
85.0,19.0,Sean Clifford,Penn St.,539,2021-22,2,"[8, 9]","['10/30/2021', '11/06/2021']","['Ohio St.', 'Maryland']","[361.0, 363.0]"
14.0,7.0,Kenny Pickett,Pittsburgh,545,2021-22,5,"[7, 8, 9, 10, 11]","['10/23/2021', '10/30/2021', '11/06/2021', '11/11/2021', '11/20/2021']","['Clemson', 'Miami (FL)', 'Duke', 'North Carolina', 'Virginia']","[302.0, 519.0, 416.0, 346.0, 340.0]"
42.0,14.0,Aidan O'Connell,Purdue,559,2021-22,3,"[9, 10, 11]","['11/06/2021', '11/13/2021', '11/20/2021']","['Michigan St.', 'Ohio St.', 'Northwestern']","[536.0, 390.0, 423.0]"
263.0,42.0,Jack Plummer,Purdue,559,2021-22,1,[1],['09/04/2021'],['Oregon St.'],[313.0]
263.0,42.0,Jake Constantine,Rice,574,2021-22,1,[10],['11/13/2021'],['Western Ky.'],[380.0]
263.0,42.0,Noah Vedral,Rutgers,587,2021-22,1,[3],['09/18/2021'],['Delaware'],[323.0]
263.0,42.0,Lucas Johnson,San Diego St.,626,2021-22,1,[14],['12/21/2021'],['UTSA'],[333.0]
263.0,39.0,Bryson Lucero,UAB,9,2020-21,1,[3],['09/24/2020'],['South Alabama'],[319.0]
22.0,5.0,Mac Jones,Alabama,8,2020-21,4,"[2, 3, 4, 5]","['10/03/2020', '10/10/2020', '10/17/2020', '10/24/2020']","['Texas A&M', 'Ole Miss', 'Georgia', 'Tennessee']","[435.0, 417.0, 417.0, 387.0]"
263.0,39.0,Layne Hatcher,Arkansas St.,30,2020-21,1,[9],['12/05/2020'],['ULM'],[326.0]
263.0,39.0,Feleipe Franks,Arkansas,31,2020-21,1,[7],['11/21/2020'],['LSU'],[339.0]
263.0,39.0,Bo Nix,Auburn,37,2020-21,1,[6],['10/31/2020'],['LSU'],[300.0]
85.0,14.0,Drew Plitt,Ball St.,47,2020-21,2,"[3, 4]","['11/28/2020', '11/04/2020']","['Toledo', 'Miami (OH)']","[304.0, 309.0]"
263.0,39.0,Charlie Brewer,Baylor,51,2020-21,1,[8],['11/28/2020'],['Kansas St.'],[349.0]
263.0,39.0,Dennis Grosel,Boston College,67,2020-21,1,[10],['12/05/2020'],['Virginia'],[520.0]
22.0,5.0,Phil Jurkovec,Boston College,67,2020-21,4,"[1, 2, 3, 4]","['09/19/2020', '10/03/2020', '10/10/2020', '10/17/2020']","['Duke', 'North Carolina', 'Pittsburgh', 'Virginia Tech']","[300.0, 313.0, 358.0, 345.0]"
14.0,3.0,Zach Wilson,BYU,77,2020-21,5,"[8, 9, 10, 11, 12]","['10/02/2020', '11/06/2020', '09/26/2020', '10/02/2020', '12/12/2020']","['Louisiana Tech', 'Boise St.', 'Troy', 'Louisiana Tech', 'San Diego St.']","[325.0, 360.0, 392.0, 325.0, 303.0]"
263.0,39.0,Kyle Vantrease,Buffalo,86,2020-21,1,[6],['12/18/2020'],['Ball St.'],[365.0]
42.0,9.0,Jake Haener,Fresno St.,96,2020-21,3,"[4, 5, 6]","['11/14/2020', '12/05/2020', '12/12/2020']","['Utah St.', 'Nevada', 'New Mexico']","[422.0, 485.0, 350.0]"
263.0,39.0,Chase Garbers,California,107,2020-21,1,[1],['11/21/2020'],['Oregon St.'],[315.0]
85.0,14.0,Dorian Thompson-Robinson,UCLA,110,2020-21,2,"[1, 2]","['12/12/2020', '11/07/2020']","['Southern California', 'Colorado']","[364.0, 303.0]"
8.0,1.0,Dillon Gabriel,UCF,128,2020-21,6,"[1, 2, 3, 4, 5, 6]","['09/19/2020', '09/26/2020', '10/03/2020', '10/17/2020', '10/24/2020', '10/31/2020']","['Georgia Tech', 'East Carolina', 'Tulsa', 'Memphis', 'Tulane', 'Houston']","[417.0, 408.0, 330.0, 601.0, 422.0, 328.0]"
85.0,14.0,Desmond Ridder,Cincinnati,140,2020-21,2,"[6, 7]","['11/13/2020', '11/21/2020']","['East Carolina', 'UCF']","[327.0, 338.0]"
263.0,39.0,DJ Uiagalelei,Clemson,147,2020-21,1,[10],['11/07/2020'],['Notre Dame'],[439.0]
85.0,14.0,Trevor Lawrence,Clemson,147,2020-21,2,"[11, 12]","['12/19/2020', '01/01/2021']","['Notre Dame', 'Ohio St.']","[322.0, 400.0]"
263.0,39.0,Grayson McCall,Coastal Carolina,149,2020-21,1,[12],['12/26/2020'],['Liberty'],[318.0]
85.0,14.0,Holton Ahlers,East Carolina,196,2020-21,2,"[5, 6]","['10/30/2020', '11/07/2020']","['Tulsa', 'Tulane']","[330.0, 351.0]"
85.0,14.0,Preston Hutchinson,Eastern Mich.,204,2020-21,2,"[3, 4]","['11/27/2020', '12/05/2020']","['Central Mich.', 'Western Mich.']","[365.0, 315.0]"
8.0,1.0,Kyle Trask,Florida,235,2020-21,6,"[3, 4, 5, 6, 7, 8]","['10/10/2020', '12/12/2020', '10/31/2020', '11/07/2020', '11/14/2020', '11/21/2020']","['Texas A&M', 'LSU', 'Missouri', 'Georgia', 'Arkansas', 'Vanderbilt']","[312.0, 474.0, 345.0, 474.0, 356.0, 383.0]"
85.0,14.0,Cornelious Brown,Georgia St.,254,2020-21,2,"[8, 9]","['11/21/2020', '11/28/2020']","['South Alabama', 'Ga. Southern']","[334.0, 372.0]"
263.0,39.0,JT Daniels,Georgia,257,2020-21,1,[10],['01/01/2021'],['Cincinnati'],[392.0]
263.0,39.0,Chevan Cordeiro,Hawaii,277,2020-21,1,[3],['11/07/2020'],['New Mexico'],[410.0]
42.0,9.0,Clayton Tune,Houston,288,2020-21,3,"[2, 3, 4]","['10/08/2020', '10/16/2020', '10/24/2020']","['Tulane', 'BYU', 'Navy']","[319.0, 310.0, 316.0]"
85.0,14.0,Michael Penix Jr.,Indiana,306,2020-21,2,"[5, 6]","['11/07/2020', '11/14/2020']","['Michigan', 'Michigan St.']","[342.0, 320.0]"
263.0,39.0,Brock Purdy,Iowa St.,311,2020-21,1,[12],['12/19/2020'],['Oklahoma'],[322.0]
263.0,39.0,Skylar Thompson,Kansas St.,327,2020-21,1,[2],['09/26/2020'],['Oklahoma'],[334.0]
85.0,14.0,Dustin Crum,Kent St.,331,2020-21,2,"[2, 3]","['11/17/2020', '11/28/2020']","['Akron', 'Buffalo']","[348.0, 343.0]"
42.0,9.0,Myles Brennan,LSU,365,2020-21,3,"[1, 2, 3]","['09/26/2020', '10/03/2020', '10/10/2020']","['Mississippi St.', 'Vanderbilt', 'Missouri']","[345.0, 337.0, 430.0]"
263.0,39.0,Max Johnson,LSU,365,2020-21,1,[10],['12/19/2020'],['Ole Miss'],[435.0]
263.0,39.0,Luke Anthony,Louisiana Tech,366,2020-21,1,[2],['09/26/2020'],['Houston Christian'],[314.0]
85.0,14.0,Malik Cunningham,Louisville,367,2020-21,2,"[1, 2]","['09/12/2020', '09/19/2020']","['Western Ky.', 'Miami (FL)']","[343.0, 307.0]"
263.0,39.0,Grant Wells,Marshall,388,2020-21,1,[6],['11/14/2020'],['Middle Tenn.'],[336.0]
263.0,39.0,Taulia Tagovailoa,Maryland,392,2020-21,1,[4],['10/30/2020'],['Minnesota'],[394.0]
22.0,5.0,Brady White,Memphis,404,2020-21,4,"[4, 5, 6, 7]","['10/17/2020', '10/24/2020', '10/31/2020', '11/07/2020']","['UCF', 'Temple', 'Cincinnati', 'South Fla.']","[486.0, 313.0, 316.0, 437.0]"
263.0,39.0,Brett Gabbert,Miami (OH),414,2020-21,1,[1],['11/28/2020'],['Akron'],[308.0]
85.0,14.0,D'Eriq King,Miami (FL),415,2020-21,2,"[6, 7]","['10/24/2020', '11/06/2020']","['Virginia', 'NC State']","[322.0, 430.0]"
263.0,39.0,Payton Thorne,Michigan St.,416,2020-21,1,[3],['12/12/2020'],['Penn St.'],[325.0]
263.0,39.0,Rocky Lombardi,Michigan St.,416,2020-21,1,[6],['10/31/2020'],['Michigan'],[323.0]
263.0,39.0,Joe Milton III,Michigan,418,2020-21,1,[6],['10/31/2020'],['Michigan St.'],[300.0]
263.0,39.0,Asher O'Hara,Middle Tenn.,419,2020-21,1,[7],['10/24/2020'],['Rice'],[333.0]
85.0,14.0,Will Rogers,Mississippi St.,430,2020-21,2,"[7, 8]","['11/21/2020', '11/28/2020']","['Georgia', 'Ole Miss']","[336.0, 440.0]"
263.0,39.0,K.J. Costello,Mississippi St.,430,2020-21,1,[10],['10/03/2020'],['Arkansas'],[313.0]
42.0,9.0,Matt Corral,Ole Miss,433,2020-21,3,"[6, 7, 8]","['10/31/2020', '11/14/2020', '11/28/2020']","['Vanderbilt', 'South Carolina', 'Mississippi St.']","[412.0, 513.0, 385.0]"
85.0,14.0,Connor Bazelak,Missouri,434,2020-21,2,"[3, 4]","['10/10/2020', '11/28/2020']","['LSU', 'Vanderbilt']","[406.0, 318.0]"
263.0,39.0,Sam Howell,North Carolina,457,2020-21,1,[10],['10/17/2020'],['Florida St.'],[374.0]
263.0,39.0,Chris Reynolds,Charlotte,458,2020-21,1,[2],['10/03/2020'],['Fla. Atlantic'],[314.0]
14.0,3.0,Carson Strong,Nevada,466,2020-21,5,"[2, 3, 4, 5, 6]","['12/05/2020', '11/14/2020', '10/24/2020', '10/31/2020', '11/05/2020']","['Fresno St.', 'New Mexico', 'Wyoming', 'UNLV', 'Utah St.']","[354.0, 336.0, 420.0, 350.0, 411.0]"
85.0,14.0,Bailey Hockman,NC State,490,2020-21,2,"[10, 11]","['11/28/2020', '12/05/2020']","['Syracuse', 'Georgia Tech']","[313.0, 309.0]"
263.0,39.0,Devin Leary,NC State,490,2020-21,1,[3],['10/03/2020'],['Pittsburgh'],[336.0]
85.0,14.0,Austin Aune,North Texas,497,2020-21,2,"[3, 4]","['10/03/2020', '10/10/2020']","['Southern Miss.', 'Charlotte']","[339.0, 382.0]"
263.0,39.0,Colby Suits,ULM,498,2020-21,1,[4],['10/03/2020'],['Ga. Southern'],[334.0]
263.0,39.0,Jeremy Hunt,ULM,498,2020-21,1,[8],['11/07/2020'],['Georgia St.'],[339.0]
263.0,39.0,Ross Bowers,NIU,503,2020-21,1,[6],['11/18/2020'],['Ball St.'],[300.0]
263.0,39.0,Ian Book,Notre Dame,513,2020-21,1,[11],['11/07/2020'],['Clemson'],[310.0]
42.0,9.0,Justin Fields,Ohio St.,518,2020-21,3,"[2, 3, 4]","['10/31/2020', '11/07/2020', '11/21/2020']","['Penn St.', 'Rutgers', 'Indiana']","[318.0, 314.0, 300.0]"
263.0,39.0,Spencer Sanders,Oklahoma St.,521,2020-21,1,[14],['12/29/2020'],['Miami (FL)'],[305.0]
