Overall Rank,Season Rank,Player,Team,Org ID,Season,Game Count,Game Numbers,Game Dates,Opponents,Receiving Yards
623.0,111.0,Braylon Sanders,Ole Miss,433,2021-22,3,"[9, 10, 11]","['11/06/2021', '11/13/2021', '11/20/2021']","['Liberty', 'Texas A&M', 'Vanderbilt']","[64.0, 56.0, 57.0]"
623.0,111.0,Jahcour Pearson,Ole Miss,433,2021-22,3,"[8, 10, 11]","['10/30/2021', '11/13/2021', '11/20/2021']","['Auburn', 'Texas A&M', 'Vanderbilt']","[135.0, 69.0, 101.0]"
2103.0,350.0,Chase Rogers,Ole Miss,433,2021-22,1,[4],['10/02/2021'],['Alabama'],[53.0]
2103.0,350.0,Casey Kelly,Ole Miss,433,2021-22,1,[8],['10/30/2021'],['Auburn'],[81.0]
623.0,111.0,Jonathan Mingo,Ole Miss,433,2021-22,3,"[1, 2, 3]","['09/06/2021', '09/11/2021', '09/18/2021']","['Louisville', 'Austin Peay', 'Tulane']","[55.0, 99.0, 136.0]"
623.0,111.0,Dontario Drummond,Ole Miss,433,2021-22,3,"[11, 12, 13]","['11/20/2021', '11/25/2021', '01/01/2022']","['Vanderbilt', 'Mississippi St.', 'Baylor']","[79.0, 138.0, 104.0]"
2103.0,350.0,Jerrion Ealy,Ole Miss,433,2021-22,1,[1],['09/06/2021'],['Louisville'],[51.0]
2103.0,350.0,John Rhys Plumlee,Ole Miss,433,2021-22,1,[9],['11/06/2021'],['Liberty'],[110.0]
2103.0,350.0,JJ Hester,Missouri,434,2021-22,1,[3],['09/18/2021'],['Southeast Mo. St.'],[79.0]
2103.0,350.0,Tyler Badie,Missouri,434,2021-22,1,[7],['10/16/2021'],['Texas A&M'],[53.0]
623.0,111.0,Keke Chism,Missouri,434,2021-22,3,"[3, 4, 5]","['09/18/2021', '09/25/2021', '10/02/2021']","['Southeast Mo. St.', 'Boston College', 'Tennessee']","[50.0, 67.0, 76.0]"
2103.0,350.0,Barrett Banister,Missouri,434,2021-22,1,[13],['12/23/2021'],['Army West Point'],[53.0]
2103.0,350.0,Dominic Lovett,Missouri,434,2021-22,1,[3],['09/18/2021'],['Southeast Mo. St.'],[81.0]
2103.0,350.0,Mookie Cooper,Missouri,434,2021-22,1,[10],['11/13/2021'],['South Carolina'],[72.0]
2103.0,350.0,Niko Hea,Missouri,434,2021-22,1,[11],['11/20/2021'],['Florida'],[68.0]
623.0,111.0,Tauskie Dove,Missouri,434,2021-22,3,"[2, 4, 5]","['09/11/2021', '09/25/2021', '10/02/2021']","['Kentucky', 'Boston College', 'Tennessee']","[65.0, 89.0, 68.0]"
2103.0,350.0,D'ionte Smith,Missouri,434,2021-22,1,[1],['09/04/2021'],['Central Mich.'],[69.0]
2103.0,350.0,Chance Luper,Missouri,434,2021-22,1,[3],['09/18/2021'],['Southeast Mo. St.'],[62.0]
623.0,111.0,Antoine Green,North Carolina,457,2021-22,3,"[8, 9, 10]","['10/30/2021', '11/06/2021', '11/11/2021']","['Notre Dame', 'Wake Forest', 'Pittsburgh']","[83.0, 83.0, 108.0]"
53.0,13.0,Josh Downs,North Carolina,457,2021-22,8,"[1, 2, 3, 4, 5, 6, 7, 8]","['09/03/2021', '09/11/2021', '09/18/2021', '09/25/2021', '10/02/2021', '10/09/2021', '10/16/2021', '10/30/2021']","['Virginia Tech', 'Georgia St.', 'Virginia', 'Georgia Tech', 'Duke', 'Florida St.', 'Miami (FL)', 'Notre Dame']","[123.0, 73.0, 203.0, 53.0, 168.0, 121.0, 96.0, 142.0]"
2103.0,350.0,Kamari Morales,North Carolina,457,2021-22,1,[4],['09/25/2021'],['Georgia Tech'],[66.0]
2103.0,350.0,Ty Chandler,North Carolina,457,2021-22,1,[5],['10/02/2021'],['Duke'],[87.0]
1096.0,193.0,Emery Simmons,North Carolina,457,2021-22,2,"[2, 4]","['09/11/2021', '09/25/2021']","['Georgia St.', 'Georgia Tech']","[73.0, 110.0]"
2103.0,350.0,Khafre Brown,North Carolina,457,2021-22,1,[3],['09/18/2021'],['Virginia'],[75.0]
2103.0,350.0,J.J. Jones,North Carolina,457,2021-22,1,[11],['11/20/2021'],['Wofford'],[61.0]
2103.0,350.0,Bryson Nesbit,North Carolina,457,2021-22,1,[8],['10/30/2021'],['Notre Dame'],[50.0]
2103.0,350.0,Cameron Dollar,Charlotte,458,2021-22,1,[11],['11/20/2021'],['Marshall'],[50.0]
1096.0,193.0,"Keith Pearson, Jr.",Charlotte,458,2021-22,2,"[10, 11]","['11/13/2021', '11/20/2021']","['Louisiana Tech', 'Marshall']","[150.0, 56.0]"
334.0,59.0,Victor Tucker,Charlotte,458,2021-22,4,"[4, 5, 6, 7]","['09/24/2021', '10/02/2021', '10/08/2021', '10/21/2021']","['Middle Tenn.', 'Illinois', 'FIU', 'Fla. Atlantic']","[108.0, 55.0, 92.0, 105.0]"
334.0,59.0,Grant DuBose,Charlotte,458,2021-22,4,"[9, 10, 11, 12]","['11/06/2021', '11/13/2021', '11/20/2021', '11/27/2021']","['Rice', 'Louisiana Tech', 'Marshall', 'Old Dominion']","[59.0, 108.0, 70.0, 94.0]"
2103.0,350.0,Calvin Camp,Charlotte,458,2021-22,1,[9],['11/06/2021'],['Rice'],[56.0]
2103.0,350.0,Shadrick Byrd,Charlotte,458,2021-22,1,[8],['10/30/2021'],['Western Ky.'],[53.0]
1096.0,193.0,Elijah Spencer,Charlotte,458,2021-22,2,"[9, 10]","['11/06/2021', '11/13/2021']","['Rice', 'Louisiana Tech']","[77.0, 74.0]"
2103.0,350.0,Taylor Thompson,Charlotte,458,2021-22,1,[2],['09/11/2021'],['Gardner-Webb'],[50.0]
2103.0,350.0,Chris Hickman,Nebraska,463,2021-22,1,[3],['09/11/2021'],['Buffalo'],[90.0]
623.0,111.0,Samori Toure,Nebraska,463,2021-22,3,"[10, 11, 12]","['11/06/2021', '11/20/2021', '11/26/2021']","['Ohio St.', 'Wisconsin', 'Iowa']","[150.0, 113.0, 67.0]"
1096.0,193.0,Austin Allen,Nebraska,463,2021-22,2,"[11, 12]","['11/20/2021', '11/26/2021']","['Wisconsin', 'Iowa']","[143.0, 55.0]"
2103.0,350.0,Oliver Martin,Nebraska,463,2021-22,1,[1],['08/28/2021'],['Illinois'],[103.0]
1096.0,193.0,Omar Manning,Nebraska,463,2021-22,2,"[2, 4]","['09/04/2021', '09/18/2021']","['Fordham', 'Oklahoma']","[54.0, 52.0]"
1096.0,193.0,Zavier Betts,Nebraska,463,2021-22,2,"[4, 5]","['09/18/2021', '09/25/2021']","['Oklahoma', 'Michigan St.']","[61.0, 62.0]"
2103.0,350.0,Rahmir Johnson,Nebraska,463,2021-22,1,[7],['10/09/2021'],['Michigan'],[105.0]
334.0,59.0,Kyle Williams,UNLV,465,2021-22,4,"[7, 8, 9, 10]","['10/21/2021', '10/29/2021', '11/06/2021', '11/13/2021']","['San Jose St.', 'Nevada', 'New Mexico', 'Hawaii']","[117.0, 60.0, 137.0, 73.0]"
2103.0,350.0,Kilinahe Mendiola-Jensen,UNLV,465,2021-22,1,[5],['10/02/2021'],['UTSA'],[64.0]
2103.0,350.0,Tyleek Collins,UNLV,465,2021-22,1,[4],['09/24/2021'],['Fresno St.'],[88.0]
334.0,59.0,Steve Jenkins,UNLV,465,2021-22,4,"[4, 5, 7, 8]","['09/24/2021', '10/02/2021', '10/21/2021', '10/29/2021']","['Fresno St.', 'UTSA', 'San Jose St.', 'Nevada']","[68.0, 114.0, 70.0, 133.0]"
2103.0,350.0,Charles Williams,UNLV,465,2021-22,1,[11],['11/19/2021'],['San Diego St.'],[59.0]
1096.0,193.0,Zyell Griffin,UNLV,465,2021-22,2,"[11, 12]","['11/19/2021', '11/26/2021']","['San Diego St.', 'Air Force']","[55.0, 55.0]"
80.0,17.0,Romeo Doubs,Nevada,466,2021-22,7,"[6, 7, 8, 9, 10, 11, 12]","['10/16/2021', '10/23/2021', '10/29/2021', '11/06/2021', '11/13/2021', '11/19/2021', '11/27/2021']","['Hawaii', 'Fresno St.', 'UNLV', 'San Jose St.', 'San Diego St.', 'Air Force', 'Colorado St.']","[83.0, 203.0, 58.0, 78.0, 127.0, 159.0, 97.0]"
623.0,111.0,Cole Turner,Nevada,466,2021-22,3,"[6, 7, 8]","['10/16/2021', '10/23/2021', '10/29/2021']","['Hawaii', 'Fresno St.', 'UNLV']","[175.0, 105.0, 63.0]"
623.0,111.0,Tory Horton,Nevada,466,2021-22,3,"[10, 11, 12]","['11/13/2021', '11/19/2021', '11/27/2021']","['San Diego St.', 'Air Force', 'Colorado St.']","[91.0, 105.0, 113.0]"
2103.0,350.0,Harry Ballard,Nevada,466,2021-22,1,[5],['10/09/2021'],['New Mexico St.'],[58.0]
2103.0,350.0,Elijah Cooks,Nevada,466,2021-22,1,[2],['09/11/2021'],['Idaho St.'],[89.0]
1096.0,193.0,Justin Lockhart,Nevada,466,2021-22,2,"[4, 5]","['10/02/2021', '10/09/2021']","['Boise St.', 'New Mexico St.']","[94.0, 103.0]"
1096.0,193.0,Melquan Stovall,Nevada,466,2021-22,2,"[8, 9]","['10/29/2021', '11/06/2021']","['UNLV', 'San Jose St.']","[90.0, 77.0]"
2103.0,350.0,Jamaal Bell,Nevada,466,2021-22,1,[13],['12/27/2021'],['Western Mich.'],[75.0]
2103.0,350.0,Terrell Warner,New Mexico St.,472,2021-22,1,[12],['11/27/2021'],['Massachusetts'],[63.0]
623.0,111.0,Jared Wyatt,New Mexico St.,472,2021-22,3,"[5, 6, 7]","['09/25/2021', '10/02/2021', '10/09/2021']","['Hawaii', 'San Jose St.', 'Nevada']","[114.0, 52.0, 64.0]"
623.0,111.0,Isaiah Garcia-Castaneda,New Mexico St.,472,2021-22,3,"[6, 7, 8]","['10/02/2021', '10/09/2021', '10/23/2021']","['San Jose St.', 'Nevada', 'Hawaii']","[106.0, 76.0, 82.0]"
2103.0,350.0,Juwaun Price,New Mexico St.,472,2021-22,1,[4],['09/18/2021'],['South Carolina St.'],[53.0]
2103.0,350.0,Dominic Gicinto,New Mexico St.,472,2021-22,1,[2],['09/04/2021'],['San Diego St.'],[64.0]
2103.0,350.0,Justice Powers,New Mexico St.,472,2021-22,1,[7],['10/09/2021'],['Nevada'],[59.0]
2103.0,350.0,Thomaz Whitford,New Mexico St.,472,2021-22,1,[5],['09/25/2021'],['Hawaii'],[88.0]
2103.0,350.0,Robert Downs III,New Mexico St.,472,2021-22,1,[4],['09/18/2021'],['South Carolina St.'],[51.0]
2103.0,350.0,Andre Bodison,New Mexico St.,472,2021-22,1,[12],['11/27/2021'],['Massachusetts'],[84.0]
2103.0,350.0,Cole Harrity,New Mexico St.,472,2021-22,1,[9],['11/06/2021'],['Utah St.'],[83.0]
2103.0,350.0,Trace Bruckler,New Mexico,473,2021-22,1,[2],['09/11/2021'],['New Mexico St.'],[52.0]
2103.0,350.0,Keyonta Lanier,New Mexico,473,2021-22,1,[1],['09/02/2021'],['Houston Christian'],[72.0]
2103.0,350.0,Andrew Erickson,New Mexico,473,2021-22,1,[2],['09/11/2021'],['New Mexico St.'],[75.0]
1096.0,193.0,Luke Wysong,New Mexico,473,2021-22,2,"[5, 6]","['10/02/2021', '10/09/2021']","['Air Force', 'San Diego St.']","[70.0, 51.0]"
2103.0,350.0,"Zarak Scruggs, Jr.",New Mexico,473,2021-22,1,[2],['09/11/2021'],['New Mexico St.'],[51.0]
2103.0,350.0,Kyle Jarvis,New Mexico,473,2021-22,1,[4],['09/25/2021'],['UTEP'],[59.0]
2103.0,350.0,Mannie Logan-Greene,New Mexico,473,2021-22,1,[2],['09/11/2021'],['New Mexico St.'],[106.0]
2103.0,350.0,Anthony Smith,NC State,490,2021-22,1,[3],['09/18/2021'],['Furman'],[53.0]
2103.0,350.0,Zonovan Knight,NC State,490,2021-22,1,[12],['11/26/2021'],['North Carolina'],[58.0]
1096.0,193.0,Porter Rooks,NC State,490,2021-22,2,"[2, 3]","['09/11/2021', '09/18/2021']","['Mississippi St.', 'Furman']","[58.0, 52.0]"
1096.0,193.0,Thayer Thomas,NC State,490,2021-22,2,"[10, 11]","['11/13/2021', '11/20/2021']","['Wake Forest', 'Syracuse']","[65.0, 80.0]"
2103.0,350.0,C.J. Riley,NC State,490,2021-22,1,[9],['11/06/2021'],['Florida St.'],[77.0]
1096.0,193.0,Trent Pennix,NC State,490,2021-22,2,"[8, 9]","['10/30/2021', '11/06/2021']","['Louisville', 'Florida St.']","[55.0, 97.0]"
1096.0,193.0,Emeka Emezie,NC State,490,2021-22,2,"[7, 8]","['10/23/2021', '10/30/2021']","['Miami (FL)', 'Louisville']","[75.0, 91.0]"
2103.0,350.0,Ricky Person,NC State,490,2021-22,1,[9],['11/06/2021'],['Florida St.'],[50.0]
623.0,111.0,Devin Carter,NC State,490,2021-22,3,"[4, 5, 6]","['09/25/2021', '10/02/2021', '10/16/2021']","['Clemson', 'Louisiana Tech', 'Boston College']","[54.0, 65.0, 51.0]"
1096.0,193.0,Roderic Burns,North Texas,497,2021-22,2,"[10, 11]","['11/13/2021', '11/20/2021']","['UTEP', 'FIU']","[93.0, 106.0]"
2103.0,350.0,Jason Pirtle,North Texas,497,2021-22,1,[10],['11/13/2021'],['UTEP'],[60.0]
2103.0,350.0,Damon Ward,North Texas,497,2021-22,1,[13],['12/23/2021'],['Miami (OH)'],[70.0]
2103.0,350.0,Khatib Lyles,North Texas,497,2021-22,1,[12],['11/27/2021'],['UTSA'],[50.0]
1096.0,193.0,Detraveon Brown,North Texas,497,2021-22,2,"[9, 10]","['11/06/2021', '11/13/2021']","['Southern Miss.', 'UTEP']","[85.0, 70.0]"
2103.0,350.0,Jyaire Shorter,North Texas,497,2021-22,1,[2],['09/11/2021'],['SMU'],[107.0]
1096.0,193.0,Bryson Jackson,North Texas,497,2021-22,2,"[8, 11]","['10/30/2021', '11/20/2021']","['Rice', 'FIU']","[50.0, 54.0]"
1096.0,193.0,Boogie Knight,ULM,498,2021-22,2,"[10, 11]","['11/13/2021', '11/20/2021']","['Arkansas St.', 'LSU']","[76.0, 57.0]"
2103.0,350.0,Will Derrick,ULM,498,2021-22,1,[9],['11/06/2021'],['Texas St.'],[74.0]
2103.0,350.0,Jevin Frett,ULM,498,2021-22,1,[10],['11/13/2021'],['Arkansas St.'],[53.0]
2103.0,350.0,Jared Sparks,ULM,498,2021-22,1,[3],['09/25/2021'],['Troy'],[63.0]
2103.0,350.0,Zach Jackson,ULM,498,2021-22,1,[5],['10/09/2021'],['Georgia St.'],[59.0]
334.0,59.0,Cole Tucker,NIU,503,2021-22,4,"[4, 9, 10, 11]","['09/25/2021', '11/03/2021', '11/10/2021', '11/17/2021']","['Maine', 'Kent St.', 'Ball St.', 'Buffalo']","[114.0, 60.0, 103.0, 89.0]"
1096.0,193.0,Tyrice Richie,NIU,503,2021-22,2,"[8, 9]","['10/23/2021', '11/03/2021']","['Central Mich.', 'Kent St.']","[147.0, 60.0]"
208.0,32.0,Trayvon Rudolph,NIU,503,2021-22,5,"[8, 9, 10, 11, 13]","['10/23/2021', '11/03/2021', '11/10/2021', '11/17/2021', '12/04/2021']","['Central Mich.', 'Kent St.', 'Ball St.', 'Buffalo', 'Kent St.']","[160.0, 309.0, 108.0, 80.0, 50.0]"
2103.0,350.0,Messiah Travis,NIU,503,2021-22,1,[9],['11/03/2021'],['Kent St.'],[54.0]
623.0,111.0,Malik Washington,Northwestern,509,2021-22,3,"[5, 6, 7]","['10/02/2021', '10/16/2021', '10/23/2021']","['Nebraska', 'Rutgers', 'Michigan']","[64.0, 84.0, 63.0]"
623.0,111.0,"Stephon Robinson, Jr.",Northwestern,509,2021-22,3,"[9, 10, 11]","['11/06/2021', '11/13/2021', '11/20/2021']","['Iowa', 'Wisconsin', 'Purdue']","[64.0, 80.0, 53.0]"
2103.0,350.0,Evan Hull,Northwestern,509,2021-22,1,[9],['11/06/2021'],['Iowa'],[89.0]
2103.0,350.0,Bryce Kirtz,Northwestern,509,2021-22,1,[3],['09/18/2021'],['Duke'],[72.0]
1096.0,193.0,Avery Davis,Notre Dame,513,2021-22,2,"[3, 4]","['09/18/2021', '09/25/2021']","['Purdue', 'Wisconsin']","[120.0, 55.0]"
623.0,111.0,Kevin Austin,Notre Dame,513,2021-22,3,"[11, 12, 13]","['11/20/2021', '11/27/2021', '01/01/2022']","['Georgia Tech', 'Stanford', 'Oklahoma St.']","[89.0, 125.0, 105.0]"
2103.0,350.0,Braden Lenzy,Notre Dame,513,2021-22,1,[13],['01/01/2022'],['Oklahoma St.'],[60.0]
2103.0,350.0,Chris Tyree,Notre Dame,513,2021-22,1,[13],['01/01/2022'],['Oklahoma St.'],[115.0]
1096.0,193.0,Lorenzo Styles Jr.,Notre Dame,513,2021-22,2,"[7, 8]","['10/23/2021', '10/30/2021']","['Southern California', 'North Carolina']","[57.0, 74.0]"
334.0,59.0,Michael Mayer,Notre Dame,513,2021-22,4,"[10, 11, 12, 13]","['11/13/2021', '11/20/2021', '11/27/2021', '01/01/2022']","['Virginia', 'Georgia Tech', 'Stanford', 'Oklahoma St.']","[84.0, 86.0, 105.0, 72.0]"
2103.0,350.0,Kyren Williams,Notre Dame,513,2021-22,1,[1],['09/05/2021'],['Florida St.'],[83.0]
2103.0,350.0,TreVeyon Henderson,Ohio St.,518,2021-22,1,[12],['11/27/2021'],['Michigan'],[54.0]
2103.0,350.0,Jeremy Ruckert,Ohio St.,518,2021-22,1,[8],['10/30/2021'],['Penn St.'],[57.0]
15.0,4.0,Garrett Wilson,Ohio St.,518,2021-22,11,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12]","['09/02/2021', '09/11/2021', '09/18/2021', '09/25/2021', '10/02/2021', '10/09/2021', '10/23/2021', '10/30/2021', '11/13/2021', '11/20/2021', '11/27/2021']","['Minnesota', 'Oregon', 'Tulsa', 'Akron', 'Rutgers', 'Maryland', 'Indiana', 'Penn St.', 'Purdue', 'Michigan St.', 'Michigan']","[80.0, 117.0, 70.0, 124.0, 71.0, 84.0, 59.0, 82.0, 126.0, 126.0, 119.0]"
334.0,59.0,Chris Olave,Ohio St.,518,2021-22,4,"[9, 10, 11, 12]","['11/06/2021', '11/13/2021', '11/20/2021', '11/27/2021']","['Nebraska', 'Purdue', 'Michigan St.', 'Michigan']","[61.0, 85.0, 140.0, 88.0]"
2103.0,350.0,Emeka Egbuka,Ohio St.,518,2021-22,1,[4],['09/25/2021'],['Akron'],[85.0]
2103.0,350.0,Marvin Harrison Jr.,Ohio St.,518,2021-22,1,[13],['01/01/2022'],['Utah'],[71.0]
23.0,7.0,Jaxon Smith-Njigba,Ohio St.,518,2021-22,10,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","['09/25/2021', '10/02/2021', '10/09/2021', '10/23/2021', '10/30/2021', '11/06/2021', '11/13/2021', '11/20/2021', '11/27/2021', '01/01/2022']","['Akron', 'Rutgers', 'Maryland', 'Indiana', 'Penn St.', 'Nebraska', 'Purdue', 'Michigan St.', 'Michigan', 'Utah']","[93.0, 66.0, 103.0, 99.0, 97.0, 240.0, 139.0, 105.0, 127.0, 347.0]"
334.0,59.0,Isiah Cox,Ohio,519,2021-22,4,"[8, 9, 10, 11]","['10/23/2021', '11/02/2021', '11/09/2021', '11/16/2021']","['Kent St.', 'Miami (OH)', 'Eastern Mich.', 'Toledo']","[73.0, 106.0, 66.0, 65.0]"
2103.0,350.0,Jerome Buckner,Ohio,519,2021-22,1,[1],['09/04/2021'],['Syracuse'],[102.0]
2103.0,350.0,De'Montre Tuggle,Ohio,519,2021-22,1,[9],['11/02/2021'],['Miami (OH)'],[50.0]
2103.0,350.0,Tyler Walton,Ohio,519,2021-22,1,[3],['09/16/2021'],['Louisiana'],[50.0]
1096.0,193.0,Cameron Odom,Ohio,519,2021-22,2,"[9, 10]","['11/02/2021', '11/09/2021']","['Miami (OH)', 'Eastern Mich.']","[50.0, 66.0]"
2103.0,350.0,O'Shaan Allison,Ohio,519,2021-22,1,[8],['10/23/2021'],['Kent St.'],[52.0]
1096.0,193.0,Jaden Bray,Oklahoma St.,521,2021-22,2,"[1, 2]","['09/04/2021', '09/11/2021']","['Missouri St.', 'Tulsa']","[52.0, 84.0]"
623.0,111.0,Tay Martin,Oklahoma St.,521,2021-22,3,"[7, 8, 9]","['10/23/2021', '10/30/2021', '11/06/2021']","['Iowa St.', 'Kansas', 'West Virginia']","[80.0, 84.0, 63.0]"
1096.0,193.0,Brennan Presley,Oklahoma St.,521,2021-22,2,"[9, 10]","['11/06/2021', '11/13/2021']","['West Virginia', 'TCU']","[53.0, 61.0]"
2103.0,350.0,Rashod Owens,Oklahoma St.,521,2021-22,1,[5],['10/02/2021'],['Baylor'],[53.0]
2103.0,350.0,Blaine Green,Oklahoma St.,521,2021-22,1,[13],['11/13/2021'],['TCU'],[80.0]
2103.0,350.0,Jaylen Warren,Oklahoma St.,521,2021-22,1,[4],['09/25/2021'],['Kansas St.'],[81.0]
2103.0,350.0,Mario Williams,Oklahoma,522,2021-22,1,[9],['10/30/2021'],['Texas Tech'],[100.0]
2103.0,350.0,Jeremiah Hall,Oklahoma,522,2021-22,1,[12],['11/27/2021'],['Oklahoma St.'],[76.0]
1096.0,193.0,Mike Woods,Oklahoma,522,2021-22,2,"[7, 10]","['10/16/2021', '11/13/2021']","['TCU', 'Baylor']","[75.0, 53.0]"
2103.0,350.0,Drake Stoops,Oklahoma,522,2021-22,1,[9],['10/30/2021'],['Texas Tech'],[57.0]
2103.0,350.0,Jalil Farooq,Oklahoma,522,2021-22,1,[13],['12/29/2021'],['Oregon'],[64.0]
2103.0,350.0,Eric Gray,Oklahoma,522,2021-22,1,[4],['09/25/2021'],['West Virginia'],[52.0]
2103.0,350.0,Austin Stogner,Oklahoma,522,2021-22,1,[12],['11/27/2021'],['Oklahoma St.'],[61.0]
623.0,111.0,Marvin Mims Jr.,Oklahoma,522,2021-22,3,"[5, 6, 7]","['10/02/2021', '10/09/2021', '10/16/2021']","['Kansas St.', 'Texas', 'TCU']","[71.0, 136.0, 56.0]"
2103.0,350.0,Jadon Haselwood,Oklahoma,522,2021-22,1,[10],['11/13/2021'],['Baylor'],[51.0]
2103.0,350.0,Jaden Knowles,Oklahoma,522,2021-22,1,[2],['09/11/2021'],['Western Caro.'],[65.0]
2103.0,350.0,Brayden Willis,Oklahoma,522,2021-22,1,[2],['09/11/2021'],['Western Caro.'],[51.0]
2103.0,350.0,Darius Savedge,Old Dominion,523,2021-22,1,[9],['11/06/2021'],['FIU'],[67.0]
208.0,32.0,Ali Jennings,Old Dominion,523,2021-22,5,"[9, 10, 11, 12, 13]","['11/06/2021', '11/13/2021', '11/20/2021', '11/27/2021', '12/20/2021']","['FIU', 'Fla. Atlantic', 'Middle Tenn.', 'Charlotte', 'Tulsa']","[69.0, 99.0, 146.0, 252.0, 74.0]"
623.0,111.0,Zack Kuntz,Old Dominion,523,2021-22,3,"[7, 8, 9]","['10/16/2021', '10/30/2021', '11/06/2021']","['Western Ky.', 'Louisiana Tech', 'FIU']","[119.0, 67.0, 102.0]"
2103.0,350.0,Donta Anthony,Old Dominion,523,2021-22,1,[10],['11/13/2021'],['Fla. Atlantic'],[52.0]
2103.0,350.0,Luke Musgrave,Oregon St.,528,2021-22,1,[12],['11/27/2021'],['Oregon'],[85.0]
1096.0,193.0,Trevon Bradford,Oregon St.,528,2021-22,2,"[7, 8]","['10/23/2021', '10/30/2021']","['Utah', 'California']","[74.0, 124.0]"
2103.0,350.0,Anthony Gould,Oregon St.,528,2021-22,1,[2],['09/11/2021'],['Hawaii'],[119.0]
2103.0,350.0,Tyjon Lindsey,Oregon St.,528,2021-22,1,[4],['09/25/2021'],['Southern California'],[102.0]
2103.0,350.0,Tre'Shaun Harrison,Oregon St.,528,2021-22,1,[13],['12/18/2021'],['Utah St.'],[55.0]
2103.0,350.0,Zeriah Beason,Oregon St.,528,2021-22,1,[12],['11/27/2021'],['Oregon'],[54.0]
2103.0,350.0,Trey Lowe,Oregon St.,528,2021-22,1,[9],['11/06/2021'],['Colorado'],[52.0]
2103.0,350.0,Dont'e Thornton Jr.,Oregon,529,2021-22,1,[14],['12/29/2021'],['Oklahoma'],[90.0]
1096.0,193.0,Kris Hutson,Oregon,529,2021-22,2,"[11, 12]","['11/20/2021', '11/27/2021']","['Utah', 'Oregon St.']","[96.0, 82.0]"
2103.0,350.0,Troy Franklin,Oregon,529,2021-22,1,[14],['12/29/2021'],['Oklahoma'],[65.0]
2103.0,350.0,Mycah Pittman,Oregon,529,2021-22,1,[5],['10/02/2021'],['Stanford'],[66.0]
2103.0,350.0,Isaah Crocker,Oregon,529,2021-22,1,[13],['12/03/2021'],['Utah'],[51.0]
2103.0,350.0,Travis Dye,Oregon,529,2021-22,1,[8],['10/30/2021'],['Colorado'],[75.0]
623.0,111.0,Devon Williams,Oregon,529,2021-22,3,"[6, 7, 8]","['10/15/2021', '10/23/2021', '10/30/2021']","['California', 'UCLA', 'Colorado']","[67.0, 80.0, 95.0]"
2103.0,350.0,Johnny Johnson III,Oregon,529,2021-22,1,[1],['09/04/2021'],['Fresno St.'],[76.0]
2103.0,350.0,Jaylon Redd,Oregon,529,2021-22,1,[4],['09/25/2021'],['Arizona'],[63.0]
2103.0,350.0,Brenton Strange,Penn St.,539,2021-22,1,[12],['11/27/2021'],['Michigan St.'],[63.0]
2103.0,350.0,Malick Meiga,Penn St.,539,2021-22,1,[11],['11/20/2021'],['Rutgers'],[67.0]
119.0,24.0,Jahan Dotson,Penn St.,539,2021-22,6,"[7, 8, 9, 10, 11, 12]","['10/23/2021', '10/30/2021', '11/06/2021', '11/13/2021', '11/20/2021', '11/27/2021']","['Illinois', 'Ohio St.', 'Maryland', 'Michigan', 'Rutgers', 'Michigan St.']","[69.0, 127.0, 242.0, 61.0, 52.0, 137.0]"
334.0,59.0,Parker Washington,Penn St.,539,2021-22,4,"[10, 11, 12, 13]","['11/13/2021', '11/20/2021', '11/27/2021', '01/01/2022']","['Michigan', 'Rutgers', 'Michigan St.', 'Arkansas']","[92.0, 72.0, 60.0, 98.0]"
2103.0,350.0,KeAndre Lambert-Smith,Penn St.,539,2021-22,1,[13],['01/01/2022'],['Arkansas'],[74.0]
1096.0,193.0,Taysir Mack,Pittsburgh,545,2021-22,2,"[7, 8]","['10/23/2021', '10/30/2021']","['Clemson', 'Miami (FL)']","[59.0, 92.0]"
2103.0,350.0,Shocky Jacques-Louis,Pittsburgh,545,2021-22,1,[9],['11/06/2021'],['Duke'],[66.0]
2103.0,350.0,Gavin Bartholomew,Pittsburgh,545,2021-22,1,[12],['11/27/2021'],['Syracuse'],[50.0]
623.0,111.0,Jared Wayne,Pittsburgh,545,2021-22,3,"[8, 9, 10]","['10/30/2021', '11/06/2021', '11/11/2021']","['Miami (FL)', 'Duke', 'North Carolina']","[78.0, 81.0, 70.0]"
2103.0,350.0,Israel Abanikanda,Pittsburgh,545,2021-22,1,[4],['09/25/2021'],['New Hampshire'],[55.0]
3.0,1.0,Jordan Addison,Pittsburgh,545,2021-22,13,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","['09/11/2021', '09/18/2021', '09/25/2021', '10/02/2021', '10/16/2021', '10/23/2021', '10/30/2021', '11/06/2021', '11/11/2021', '11/20/2021', '11/27/2021', '12/04/2021', '12/30/2021']","['Tennessee', 'Western Mich.', 'New Hampshire', 'Georgia Tech', 'Virginia Tech', 'Clemson', 'Miami (FL)', 'Duke', 'North Carolina', 'Virginia', 'Syracuse', 'Wake Forest', 'Michigan St.']","[64.0, 124.0, 179.0, 117.0, 62.0, 84.0, 145.0, 171.0, 84.0, 202.0, 81.0, 126.0, 114.0]"
2103.0,350.0,Jaylon Barden,Pittsburgh,545,2021-22,1,[3],['09/18/2021'],['Western Mich.'],[60.0]
