Overall Rank,Season Rank,Player,Team,Org ID,Season,Game Count,Game Numbers,Game Dates,Opponents,Rushing Yards
860.0,153.0,Treyvon Hughes,UTEP,704,2019-20,1,[1],['08/31/2019'],['Houston Christian'],[144.0]
548.0,103.0,Kai Locksley,UTEP,704,2019-20,2,"[3, 10]","['09/28/2019', '11/23/2019']","['Southern Miss.', 'New Mexico St.']","[114.0, 103.0]"
860.0,153.0,Frank Harris,UTSA,706,2019-20,1,[1],['08/31/2019'],['UIW'],[123.0]
860.0,153.0,Lowell Narcisse,UTSA,706,2019-20,1,[5],['10/05/2019'],['UTEP'],[115.0]
336.0,62.0,Sincere McCormick,UTSA,706,2019-20,3,"[5, 9, 12]","['10/05/2019', '11/09/2019', '11/30/2019']","['UTEP', 'Old Dominion', 'Louisiana Tech']","[189.0, 134.0, 119.0]"
548.0,103.0,Shakif Seymour,Toledo,709,2019-20,2,"[9, 10]","['11/05/2019', '11/13/2019']","['Kent St.', 'NIU']","[175.0, 133.0]"
860.0,153.0,Mitchell Guadagni,Toledo,709,2019-20,1,[3],['09/21/2019'],['Colorado St.'],[119.0]
336.0,62.0,Bryant Koback,Toledo,709,2019-20,3,"[3, 5, 8]","['09/21/2019', '10/05/2019', '10/26/2019']","['Colorado St.', 'Western Mich.', 'Eastern Mich.']","[228.0, 177.0, 259.0]"
860.0,153.0,B.J. Smith,Troy,716,2019-20,1,[1],['08/31/2019'],['Campbell'],[108.0]
222.0,46.0,DK Billingsley,Troy,716,2019-20,4,"[3, 4, 6, 9]","['09/21/2019', '09/28/2019', '10/16/2019', '11/09/2019']","['Akron', 'Arkansas St.', 'South Alabama', 'Ga. Southern']","[100.0, 103.0, 100.0, 163.0]"
860.0,153.0,J. McMILLAN,Tulane,718,2019-20,1,[11],['11/23/2019'],['UCF'],[102.0]
860.0,153.0,Stephon Huderson,Tulane,718,2019-20,1,[9],['11/02/2019'],['Tulsa'],[100.0]
860.0,153.0,Darius Bradwell,Tulane,718,2019-20,1,[4],['09/19/2019'],['Houston'],[113.0]
222.0,46.0,Shamari Brooks,Tulsa,719,2019-20,4,"[2, 3, 8, 12]","['09/07/2019', '09/14/2019', '10/26/2019', '11/30/2019']","['San Jose St.', 'Oklahoma St.', 'Memphis', 'East Carolina']","[140.0, 107.0, 156.0, 202.0]"
222.0,46.0,Timothy Jackson,Air Force,721,2019-20,4,"[6, 7, 8, 9]","['10/12/2019', '10/19/2019', '10/26/2019', '11/02/2019']","['Fresno St.', 'Hawaii', 'Utah St.', 'Army West Point']","[117.0, 113.0, 148.0, 155.0]"
336.0,62.0,Taven Birdow,Air Force,721,2019-20,3,"[4, 10, 13]","['09/27/2019', '11/23/2019', '12/27/2019']","['San Jose St.', 'New Mexico', 'Washington St.']","[124.0, 110.0, 108.0]"
860.0,153.0,Mike Schmidt,Air Force,721,2019-20,1,[7],['10/19/2019'],['Hawaii'],[120.0]
336.0,62.0,Kadin Remsberg,Air Force,721,2019-20,3,"[2, 11, 13]","['09/14/2019', '11/16/2019', '12/27/2019']","['Colorado', 'Colorado St.', 'Washington St.']","[146.0, 101.0, 178.0]"
548.0,103.0,Jabari Laws,Army West Point,725,2019-20,2,"[3, 10]","['09/14/2019', '11/09/2019']","['UTSA', 'Massachusetts']","[137.0, 140.0]"
548.0,103.0,Kelvin Hopkins Jr.,Army West Point,725,2019-20,2,"[5, 11]","['10/05/2019', '11/16/2019']","['Tulane', 'VMI']","[132.0, 208.0]"
860.0,153.0,Connor Slomka,Army West Point,725,2019-20,1,[4],['09/21/2019'],['Morgan St.'],[110.0]
860.0,153.0,Christian Anderson,Army West Point,725,2019-20,1,[12],['11/30/2019'],['Hawaii'],[114.0]
3.0,2.0,Malcolm Perry,Navy,726,2019-20,11,"[2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","['09/14/2019', '10/05/2019', '10/12/2019', '10/19/2019', '10/26/2019', '11/01/2019', '11/16/2019', '11/23/2019', '11/30/2019', '12/14/2019', '12/31/2019']","['East Carolina', 'Air Force', 'Tulsa', 'South Fla.', 'Tulane', 'UConn', 'Notre Dame', 'SMU', 'Houston', 'Army West Point', 'Kansas St.']","[156.0, 111.0, 218.0, 188.0, 142.0, 108.0, 117.0, 195.0, 146.0, 304.0, 213.0]"
860.0,153.0,Keoni-Kordell Makekau,Navy,726,2019-20,1,[3],['09/26/2019'],['Memphis'],[101.0]
548.0,103.0,Jamale Carothers,Navy,726,2019-20,2,"[7, 11]","['10/26/2019', '11/30/2019']","['Tulane', 'Houston']","[154.0, 188.0]"
336.0,62.0,Gerold Bright,Utah St.,731,2019-20,3,"[4, 6, 12]","['09/28/2019', '10/19/2019', '11/30/2019']","['Colorado St.', 'Nevada', 'New Mexico']","[179.0, 126.0, 113.0]"
548.0,103.0,Jaylen Warren,Utah St.,731,2019-20,2,"[1, 2]","['08/30/2019', '09/07/2019']","['Wake Forest', 'Stony Brook']","[141.0, 105.0]"
28.0,5.0,Zack Moss,Utah,732,2019-20,8,"[1, 3, 6, 8, 9, 10, 11, 13]","['08/29/2019', '09/14/2019', '10/12/2019', '10/26/2019', '11/02/2019', '11/16/2019', '11/23/2019', '12/06/2019']","['BYU', 'Idaho St.', 'Oregon St.', 'California', 'Washington', 'UCLA', 'Arizona', 'Oregon']","[187.0, 106.0, 121.0, 115.0, 100.0, 127.0, 203.0, 113.0]"
222.0,46.0,Ke'Shawn Vaughn,Vanderbilt,736,2019-20,4,"[3, 4, 6, 11]","['09/21/2019', '09/28/2019', '10/12/2019', '11/23/2019']","['LSU', 'NIU', 'UNLV', 'ETSU']","[130.0, 138.0, 140.0, 139.0]"
860.0,153.0,Quincy Patterson,Virginia Tech,742,2019-20,1,[7],['10/19/2019'],['North Carolina'],[122.0]
336.0,62.0,Deshawn McClease,Virginia Tech,742,2019-20,3,"[4, 6, 13]","['09/27/2019', '10/12/2019', '12/31/2019']","['Duke', 'Rhode Island', 'Kentucky']","[102.0, 124.0, 126.0]"
860.0,153.0,Keshawn King,Virginia Tech,742,2019-20,1,[3],['09/14/2019'],['Furman'],[119.0]
336.0,62.0,Bryce Perkins,Virginia,746,2019-20,3,"[9, 10, 12]","['11/02/2019', '11/09/2019', '11/29/2019']","['North Carolina', 'Georgia Tech', 'Virginia Tech']","[112.0, 106.0, 164.0]"
548.0,103.0,Kenneth Walker III,Wake Forest,749,2019-20,2,"[2, 11]","['09/06/2019', '11/23/2019']","['Rice', 'Duke']","[125.0, 113.0]"
860.0,153.0,Cade Carney,Wake Forest,749,2019-20,1,[1],['08/30/2019'],['Utah St.'],[105.0]
548.0,103.0,Jamie Newman,Wake Forest,749,2019-20,2,"[5, 11]","['09/28/2019', '11/23/2019']","['Boston College', 'Duke']","[102.0, 144.0]"
860.0,153.0,Christian Beal-Smith,Wake Forest,749,2019-20,1,[6],['10/12/2019'],['Louisville'],[123.0]
222.0,46.0,Max Borghi,Washington St.,754,2019-20,4,"[1, 4, 7, 10]","['08/31/2019', '09/21/2019', '10/19/2019', '11/16/2019']","['New Mexico St.', 'UCLA', 'Colorado', 'Stanford']","[128.0, 123.0, 105.0, 111.0]"
548.0,103.0,Sean McGrew,Washington,756,2019-20,2,"[3, 6]","['09/21/2019', '10/12/2019']","['BYU', 'Arizona']","[110.0, 106.0]"
222.0,46.0,Salvon Ahmed,Washington,756,2019-20,4,"[1, 4, 7, 9]","['09/07/2019', '09/28/2019', '10/19/2019', '11/08/2019']","['California', 'Southern California', 'Oregon', 'Oregon St.']","[119.0, 153.0, 140.0, 174.0]"
48.0,13.0,Gaej Walker,Western Ky.,772,2019-20,7,"[1, 2, 5, 6, 8, 10, 12]","['08/29/2019', '09/07/2019', '10/05/2019', '10/12/2019', '10/26/2019', '11/09/2019', '11/30/2019']","['Central Ark.', 'FIU', 'Old Dominion', 'Army West Point', 'Marshall', 'Arkansas', 'Middle Tenn.']","[152.0, 100.0, 114.0, 132.0, 102.0, 129.0, 119.0]"
860.0,153.0,Sean Tyler,Western Mich.,774,2019-20,1,[3],['09/14/2019'],['Georgia St.'],[138.0]
860.0,153.0,Jon Wassink,Western Mich.,774,2019-20,1,[10],['11/05/2019'],['Ball St.'],[131.0]
28.0,5.0,Levante Bellamy,Western Mich.,774,2019-20,8,"[3, 4, 5, 7, 8, 9, 10, 12]","['09/14/2019', '09/21/2019', '09/28/2019', '10/12/2019', '10/19/2019', '10/26/2019', '11/05/2019', '11/26/2019']","['Georgia St.', 'Syracuse', 'Central Mich.', 'Miami (OH)', 'Eastern Mich.', 'Bowling Green', 'Ball St.', 'NIU']","[192.0, 165.0, 105.0, 135.0, 113.0, 178.0, 157.0, 128.0]"
5.0,3.0,Jonathan Taylor,Wisconsin,796,2019-20,10,"[1, 2, 3, 4, 5, 7, 9, 10, 11, 13]","['08/30/2019', '09/07/2019', '09/21/2019', '09/28/2019', '10/05/2019', '10/19/2019', '11/09/2019', '11/16/2019', '11/23/2019', '12/07/2019']","['South Fla.', 'Central Mich.', 'Michigan', 'Northwestern', 'Kent St.', 'Illinois', 'Iowa', 'Nebraska', 'Purdue', 'Ohio St.']","[135.0, 102.0, 203.0, 119.0, 186.0, 132.0, 250.0, 204.0, 222.0, 148.0]"
860.0,153.0,Trey Smith,Wyoming,811,2019-20,1,[3],['09/14/2019'],['Idaho'],[152.0]
860.0,153.0,Titus Swen,Wyoming,811,2019-20,1,[5],['09/28/2019'],['UNLV'],[136.0]
48.0,13.0,Xazavian Valladay,Wyoming,811,2019-20,7,"[1, 7, 8, 9, 10, 11, 13]","['08/31/2019', '10/19/2019', '10/26/2019', '11/09/2019', '11/16/2019', '11/22/2019', '12/31/2019']","['Missouri', 'New Mexico', 'Nevada', 'Boise St.', 'Utah St.', 'Colorado St.', 'Georgia St.']","[118.0, 127.0, 206.0, 124.0, 114.0, 154.0, 204.0]"
336.0,62.0,Sean Chambers,Wyoming,811,2019-20,3,"[1, 5, 7]","['08/31/2019', '09/28/2019', '10/19/2019']","['Missouri', 'UNLV', 'New Mexico']","[120.0, 102.0, 117.0]"
336.0,62.0,Frankie Hickson,Liberty,355,2019-20,3,"[2, 12, 13]","['09/07/2019', '11/30/2019', '12/21/2019']","['Louisiana', 'New Mexico St.', 'Ga. Southern']","[133.0, 196.0, 120.0]"
336.0,62.0,Joshua Mack,Liberty,355,2019-20,3,"[6, 8, 12]","['10/05/2019', '10/26/2019', '11/30/2019']","['New Mexico St.', 'Rutgers', 'New Mexico St.']","[113.0, 109.0, 118.0]"
860.0,153.0,Brandon Robinson,Liberty,355,2019-20,1,[4],['09/21/2019'],['Hampton'],[105.0]
95.0,16.0,Spencer Brown,UAB,9,2018-19,6,"[1, 3, 7, 8, 9, 13]","['08/30/2018', '09/15/2018', '10/20/2018', '10/27/2018', '11/03/2018', '12/01/2018']","['Savannah St.', 'Tulane', 'North Texas', 'UTEP', 'UTSA', 'Middle Tenn.']","[102.0, 101.0, 100.0, 100.0, 147.0, 156.0]"
860.0,172.0,Van Edwards,Akron,5,2018-19,1,[1],['09/08/2018'],['Morgan St.'],[109.0]
860.0,172.0,Najee Harris,Alabama,8,2018-19,1,[2],['09/08/2018'],['Arkansas St.'],[135.0]
548.0,109.0,Damien Harris,Alabama,8,2018-19,2,"[6, 9]","['10/06/2018', '11/03/2018']","['Arkansas', 'LSU']","[111.0, 107.0]"
860.0,172.0,D'Andre Hicks,App State,27,2018-19,1,[3],['09/22/2018'],['Gardner-Webb'],[150.0]
548.0,109.0,Jalin Moore,App State,27,2018-19,2,"[3, 4]","['09/22/2018', '09/29/2018']","['Gardner-Webb', 'South Alabama']","[119.0, 123.0]"
48.0,7.0,Darrynton Evans,App State,27,2018-19,7,"[5, 6, 8, 10, 11, 12, 13]","['10/09/2018', '10/20/2018', '11/03/2018', '11/17/2018', '11/24/2018', '12/01/2018', '12/15/2018']","['Arkansas St.', 'Louisiana', 'Coastal Carolina', 'Georgia St.', 'Troy', 'Louisiana', 'Middle Tenn.']","[115.0, 183.0, 159.0, 127.0, 108.0, 111.0, 108.0]"
860.0,172.0,Marcus Williams Jr.,App State,27,2018-19,1,[8],['11/03/2018'],['Coastal Carolina'],[103.0]
12.0,2.0,Eno Benjamin,Arizona St.,28,2018-19,9,"[1, 4, 5, 6, 8, 9, 10, 11, 13]","['09/01/2018', '09/22/2018', '09/29/2018', '10/06/2018', '10/27/2018', '11/03/2018', '11/10/2018', '11/17/2018', '12/15/2018']","['UTSA', 'Washington', 'Oregon St.', 'Colorado', 'Southern California', 'Utah', 'UCLA', 'Oregon', 'Fresno St.']","[131.0, 104.0, 312.0, 120.0, 185.0, 175.0, 182.0, 149.0, 118.0]"
548.0,109.0,Gary Brightwell,Arizona,29,2018-19,2,"[4, 8]","['09/22/2018', '10/20/2018']","['Oregon St.', 'UCLA']","[113.0, 121.0]"
141.0,27.0,J.J. Taylor,Arizona,29,2018-19,5,"[4, 8, 9, 10, 12]","['09/22/2018', '10/20/2018', '10/27/2018', '11/02/2018', '11/24/2018']","['Oregon St.', 'UCLA', 'Oregon', 'Colorado', 'Arizona St.']","[284.0, 154.0, 212.0, 192.0, 144.0]"
548.0,109.0,Warren Wand,Arkansas St.,30,2018-19,2,"[12, 13]","['11/24/2018', '12/29/2018']","['Texas St.', 'Nevada']","[145.0, 140.0]"
548.0,109.0,Marcel Murray,Arkansas St.,30,2018-19,2,"[7, 8]","['10/18/2018', '10/27/2018']","['Georgia St.', 'Louisiana']","[115.0, 121.0]"
860.0,172.0,Devwah Whaley,Arkansas,31,2018-19,1,[2],['09/08/2018'],['Colorado St.'],[165.0]
336.0,74.0,Rakeem Boyd,Arkansas,31,2018-19,3,"[6, 7, 9]","['10/06/2018', '10/13/2018', '10/27/2018']","['Alabama', 'Ole Miss', 'Vanderbilt']","[102.0, 109.0, 113.0]"
860.0,172.0,Shaun Shivers,Auburn,37,2018-19,1,[2],['09/08/2018'],['Alabama St.'],[117.0]
860.0,172.0,Kam Martin,Auburn,37,2018-19,1,[11],['11/17/2018'],['Liberty'],[116.0]
336.0,74.0,JaTarvious Whitlow,Auburn,37,2018-19,3,"[2, 3, 8]","['09/08/2018', '09/15/2018', '10/20/2018']","['Alabama St.', 'LSU', 'Ole Miss']","[122.0, 104.0, 170.0]"
860.0,172.0,James Gilbert,Ball St.,47,2018-19,1,[1],['08/30/2018'],['Central Conn. St.'],[100.0]
860.0,172.0,Trestan Ebner,Baylor,51,2018-19,1,[6],['10/06/2018'],['Kansas St.'],[100.0]
336.0,74.0,John Lovett,Baylor,51,2018-19,3,"[1, 9, 12]","['09/01/2018', '11/03/2018', '11/24/2018']","['Abilene Christian', 'Oklahoma St.', 'Texas Tech']","[115.0, 104.0, 125.0]"
860.0,172.0,Jamycal Hasty,Baylor,51,2018-19,1,[1],['09/01/2018'],['Abilene Christian'],[102.0]
860.0,172.0,Charlie Brewer,Baylor,51,2018-19,1,[13],['12/27/2018'],['Vanderbilt'],[109.0]
95.0,16.0,Alexander Mattison,Boise St.,66,2018-19,6,"[2, 8, 10, 11, 12, 13]","['09/08/2018', '10/27/2018', '11/09/2018', '11/16/2018', '11/24/2018', '12/01/2018']","['UConn', 'Air Force', 'Fresno St.', 'New Mexico', 'Utah St.', 'Fresno St.']","[115.0, 136.0, 144.0, 145.0, 200.0, 200.0]"
141.0,27.0,AJ Dillon,Boston College,67,2018-19,5,"[2, 3, 5, 8, 11]","['09/08/2018', '09/13/2018', '09/29/2018', '10/26/2018', '11/17/2018']","['Holy Cross', 'Wake Forest', 'Temple', 'Miami (FL)', 'Florida St.']","[149.0, 185.0, 161.0, 149.0, 116.0]"
548.0,109.0,Ben Glines,Boston College,67,2018-19,2,"[5, 7]","['09/29/2018', '10/13/2018']","['Temple', 'Louisville']","[120.0, 107.0]"
860.0,172.0,David Bailey,Boston College,67,2018-19,1,[7],['10/13/2018'],['Louisville'],[112.0]
336.0,74.0,Andrew Clair,Bowling Green,71,2018-19,3,"[1, 6, 11]","['09/01/2018', '10/06/2018', '11/17/2018']","['Oregon', 'Toledo', 'Akron']","[113.0, 118.0, 112.0]"
860.0,172.0,Squally Canada,BYU,77,2018-19,1,[3],['09/15/2018'],['Wisconsin'],[118.0]
860.0,172.0,Riley Burt,BYU,77,2018-19,1,[13],['12/21/2018'],['Western Mich.'],[110.0]
860.0,172.0,Lopini Katoa,BYU,77,2018-19,1,[11],['11/17/2018'],['New Mexico St.'],[155.0]
336.0,74.0,Jaret Patterson,Buffalo,86,2018-19,3,"[4, 6, 10]","['09/22/2018', '10/06/2018', '11/06/2018']","['Rutgers', 'Central Mich.', 'Kent St.']","[104.0, 121.0, 187.0]"
548.0,109.0,Kevin Marks,Buffalo,86,2018-19,2,"[2, 6]","['09/08/2018', '10/06/2018']","['Temple', 'Central Mich.']","[138.0, 167.0]"
860.0,172.0,Emmanuel Reed,Buffalo,86,2018-19,1,[12],['11/23/2018'],['Bowling Green'],[109.0]
548.0,109.0,Ronnie Rivers,Fresno St.,96,2018-19,2,"[8, 14]","['10/27/2018', '12/15/2018']","['Hawaii', 'Arizona St.']","[125.0, 212.0]"
548.0,109.0,Brandon McIlwain,California,107,2018-19,2,"[4, 5]","['09/29/2018', '10/06/2018']","['Oregon', 'Arizona']","[123.0, 107.0]"
548.0,109.0,Patrick Laird,California,107,2018-19,2,"[7, 11]","['10/20/2018', '12/01/2018']","['Oregon St.', 'Stanford']","[193.0, 116.0]"
95.0,16.0,Joshua Kelley,UCLA,110,2018-19,6,"[4, 5, 6, 7, 10, 12]","['09/28/2018', '10/06/2018', '10/13/2018', '10/20/2018', '11/17/2018', '11/03/2018']","['Colorado', 'Washington', 'California', 'Arizona', 'Southern California', 'Oregon']","[124.0, 125.0, 157.0, 136.0, 289.0, 161.0]"
860.0,172.0,Kazmeir Allen,UCLA,110,2018-19,1,[1],['09/01/2018'],['Cincinnati'],[103.0]
860.0,172.0,Adrian Killins,UCF,128,2018-19,1,[5],['10/06/2018'],['SMU'],[113.0]
222.0,47.0,Greg McCrae,UCF,128,2018-19,4,"[8, 9, 11, 12]","['11/01/2018', '11/10/2018', '11/23/2018', '12/01/2018']","['Temple', 'Navy', 'South Fla.', 'Memphis']","[188.0, 101.0, 181.0, 206.0]"
860.0,172.0,D.J. Mack Jr.,UCF,128,2018-19,1,[7],['10/20/2018'],['East Carolina'],[120.0]
860.0,172.0,Romello Ross,Central Mich.,129,2018-19,1,[7],['10/13/2018'],['Ball St.'],[111.0]
548.0,109.0,Tommy Lazzaro,Central Mich.,129,2018-19,2,"[6, 7]","['10/06/2018', '10/13/2018']","['Buffalo', 'Ball St.']","[102.0, 110.0]"
48.0,7.0,Michael Warren II,Cincinnati,140,2018-19,7,"[1, 4, 5, 6, 7, 10, 13]","['09/01/2018', '09/22/2018', '09/29/2018', '10/06/2018', '10/20/2018', '11/10/2018', '12/31/2018']","['UCLA', 'Ohio', 'UConn', 'Tulane', 'Temple', 'South Fla.', 'Virginia Tech']","[142.0, 124.0, 106.0, 123.0, 132.0, 151.0, 166.0]"
860.0,172.0,Desmond Ridder,Cincinnati,140,2018-19,1,[2],['09/08/2018'],['Miami (OH)'],[100.0]
548.0,109.0,Charles McClelland,Cincinnati,140,2018-19,2,"[3, 12]","['09/15/2018', '11/23/2018']","['Alabama A&M', 'East Carolina']","[121.0, 114.0]"
548.0,109.0,Tavion Thomas,Cincinnati,140,2018-19,2,"[3, 12]","['09/15/2018', '11/23/2018']","['Alabama A&M', 'East Carolina']","[141.0, 106.0]"
28.0,5.0,Travis Etienne,Clemson,147,2018-19,8,"[3, 4, 7, 10, 11, 12, 13, 14]","['09/22/2018', '09/29/2018', '11/03/2018', '11/24/2018', '09/15/2018', '10/06/2018', '12/01/2018', '12/29/2018']","['Georgia Tech', 'Syracuse', 'Louisville', 'South Carolina', 'Ga. Southern', 'Wake Forest', 'Pittsburgh', 'Notre Dame']","[122.0, 203.0, 153.0, 150.0, 162.0, 167.0, 156.0, 109.0]"
860.0,172.0,Adam Choice,Clemson,147,2018-19,1,[12],['10/06/2018'],['Wake Forest'],[128.0]
548.0,109.0,Lyn-J Dixon,Clemson,147,2018-19,2,"[7, 12]","['11/03/2018', '10/06/2018']","['Louisville', 'Wake Forest']","[116.0, 163.0]"
860.0,172.0,Tavien Feaster,Clemson,147,2018-19,1,[7],['11/03/2018'],['Louisville'],[101.0]
860.0,172.0,CJ Marable,Coastal Carolina,149,2018-19,1,[8],['10/27/2018'],['Georgia St.'],[128.0]
548.0,109.0,Marcus Outlow,Coastal Carolina,149,2018-19,2,"[2, 6]","['09/08/2018', '10/13/2018']","['UAB', 'ULM']","[140.0, 104.0]"
336.0,74.0,Izzy Matthews,Colorado St.,156,2018-19,3,"[6, 8, 11]","['10/06/2018', '10/19/2018', '11/17/2018']","['San Jose St.', 'Boise St.', 'Utah St.']","[125.0, 109.0, 100.0]"
141.0,27.0,Travon McMillian,Colorado,157,2018-19,5,"[1, 3, 4, 5, 8]","['08/31/2018', '09/15/2018', '09/28/2018', '10/06/2018', '10/27/2018']","['Colorado St.', 'New Hampshire', 'UCLA', 'Arizona St.', 'Oregon St.']","[103.0, 162.0, 102.0, 136.0, 132.0]"
336.0,74.0,Kevin Mensah,UConn,164,2018-19,3,"[3, 7, 10]","['09/15/2018', '10/20/2018', '11/10/2018']","['Rhode Island', 'South Fla.', 'SMU']","[144.0, 120.0, 187.0]"
95.0,16.0,David Pindell,UConn,164,2018-19,6,"[1, 3, 7, 8, 9, 10]","['08/30/2018', '09/15/2018', '10/20/2018', '10/27/2018', '11/03/2018', '11/10/2018']","['UCF', 'Rhode Island', 'South Fla.', 'Massachusetts', 'Tulsa', 'SMU']","[157.0, 137.0, 197.0, 120.0, 150.0, 178.0]"
860.0,172.0,Brittain Brown,Duke,193,2018-19,1,[4],['09/22/2018'],['N.C. Central'],[118.0]
860.0,172.0,Daniel Jones,Duke,193,2018-19,1,[10],['11/10/2018'],['North Carolina'],[186.0]
548.0,109.0,Deon Jackson,Duke,193,2018-19,2,"[8, 9]","['10/27/2018', '11/03/2018']","['Pittsburgh', 'Miami (FL)']","[162.0, 113.0]"
860.0,172.0,Trace Christian,East Carolina,196,2018-19,1,[10],['11/17/2018'],['UConn'],[102.0]
860.0,172.0,Holton Ahlers,East Carolina,196,2018-19,1,[10],['11/17/2018'],['UConn'],[130.0]
860.0,172.0,Ian Eriksen,Eastern Mich.,204,2018-19,1,[12],['11/23/2018'],['Kent St.'],[118.0]
860.0,172.0,Shaq Vann,Eastern Mich.,204,2018-19,1,[10],['11/03/2018'],['Central Mich.'],[114.0]
548.0,109.0,Mike Glass III,Eastern Mich.,204,2018-19,2,"[6, 7]","['10/06/2018', '10/13/2018']","['Western Mich.', 'Toledo']","[101.0, 125.0]"
336.0,74.0,Kerrith Whyte,Fla. Atlantic,229,2018-19,3,"[2, 7, 8]","['09/15/2018', '11/03/2018', '11/10/2018']","['Bethune-Cookman', 'FIU', 'Western Ky.']","[100.0, 165.0, 163.0]"
95.0,16.0,Devin Singletary,Fla. Atlantic,229,2018-19,6,"[3, 4, 6, 7, 8, 12]","['09/21/2018', '10/06/2018', '10/26/2018', '11/03/2018', '11/10/2018', '09/29/2018']","['UCF', 'Old Dominion', 'Louisiana Tech', 'FIU', 'Western Ky.', 'Middle Tenn.']","[131.0, 168.0, 171.0, 184.0, 148.0, 118.0]"
548.0,109.0,D'vonte Price,FIU,231,2018-19,2,"[5, 8]","['09/29/2018', '10/27/2018']","['Ark.-Pine Bluff', 'Western Ky.']","[110.0, 119.0]"
860.0,172.0,Shawndarrius Phillips,FIU,231,2018-19,1,[3],['09/15/2018'],['Massachusetts'],[117.0]
548.0,109.0,Napoleon Maxwell,FIU,231,2018-19,2,"[3, 11]","['09/15/2018', '11/17/2018']","['Massachusetts', 'Charlotte']","[104.0, 102.0]"
860.0,172.0,Cam Akers,Florida St.,234,2018-19,1,[11],['11/17/2018'],['Boston College'],[110.0]
336.0,74.0,Lamical Perine,Florida,235,2018-19,3,"[7, 10, 12]","['10/13/2018', '11/10/2018', '11/24/2018']","['Vanderbilt', 'South Carolina', 'Florida St.']","[121.0, 107.0, 129.0]"
548.0,109.0,Jordan Scarlett,Florida,235,2018-19,2,"[7, 10]","['10/13/2018', '11/10/2018']","['Vanderbilt', 'South Carolina']","[113.0, 159.0]"
336.0,74.0,Shai Werts,Ga. Southern,253,2018-19,3,"[1, 3, 7]","['09/01/2018', '09/29/2018', '10/25/2018']","['South Carolina St.', 'Arkansas St.', 'App State']","[163.0, 113.0, 129.0]"
548.0,109.0,Wesley Kennedy III,Ga. Southern,253,2018-19,2,"[3, 13]","['09/29/2018', '12/15/2018']","['Arkansas St.', 'Eastern Mich.']","[105.0, 107.0]"
860.0,172.0,Logan Wright,Ga. Southern,253,2018-19,1,[6],['10/20/2018'],['New Mexico St.'],[136.0]
336.0,74.0,Wesley Fields,Ga. Southern,253,2018-19,3,"[2, 10, 11]","['09/08/2018', '11/17/2018', '11/24/2018']","['Massachusetts', 'Coastal Carolina', 'Georgia St.']","[141.0, 148.0, 151.0]"
860.0,172.0,Tra Barnett,Georgia St.,254,2018-19,1,[7],['10/27/2018'],['Coastal Carolina'],[161.0]
860.0,172.0,Seth Paige,Georgia St.,254,2018-19,1,[12],['09/29/2018'],['ULM'],[145.0]
860.0,172.0,Dan Ellington,Georgia St.,254,2018-19,1,[10],['11/17/2018'],['App State'],[113.0]
222.0,47.0,Taquon Marshall,Georgia Tech,255,2018-19,4,"[2, 3, 6, 11]","['09/08/2018', '09/15/2018', '10/05/2018', '11/17/2018']","['South Fla.', 'Pittsburgh', 'Louisville', 'Virginia']","[113.0, 103.0, 175.0, 107.0]"
222.0,47.0,Tobias Oliver,Georgia Tech,255,2018-19,4,"[5, 6, 8, 9]","['09/29/2018', '10/05/2018', '10/25/2018', '11/03/2018']","['Bowling Green', 'Louisville', 'Virginia Tech', 'North Carolina']","[115.0, 103.0, 215.0, 120.0]"
222.0,47.0,D'Andre Swift,Georgia,257,2018-19,4,"[8, 9, 10, 12]","['10/27/2018', '11/03/2018', '11/10/2018', '11/24/2018']","['Florida', 'Kentucky', 'Auburn', 'Georgia Tech']","[104.0, 156.0, 186.0, 105.0]"
548.0,109.0,Elijah Holyfield,Georgia,257,2018-19,2,"[3, 9]","['09/15/2018', '11/03/2018']","['Middle Tenn.', 'Kentucky']","[100.0, 115.0]"
860.0,172.0,Justin Fields,Georgia,257,2018-19,1,[11],['11/17/2018'],['Massachusetts'],[100.0]
548.0,109.0,Dayton Furuta,Hawaii,277,2018-19,2,"[5, 7]","['09/22/2018', '10/06/2018']","['Duquesne', 'Wyoming']","[114.0, 101.0]"
860.0,172.0,Freddie Holly III,Hawaii,277,2018-19,1,[3],['09/08/2018'],['Rice'],[100.0]
860.0,172.0,Patrick Carr,Houston,288,2018-19,1,[11],['11/15/2018'],['Tulane'],[139.0]
860.0,172.0,Kelan Walker,Houston,288,2018-19,1,[4],['09/22/2018'],['Texas Southern'],[105.0]
336.0,74.0,D'Eriq King,Houston,288,2018-19,3,"[5, 8, 10]","['10/04/2018', '10/27/2018', '11/10/2018']","['Tulsa', 'South Fla.', 'Temple']","[117.0, 132.0, 125.0]"
548.0,109.0,Mike Epstein,Illinois,301,2018-19,2,"[2, 3]","['09/08/2018', '09/15/2018']","['Western Ill.', 'South Fla.']","[105.0, 113.0]"
222.0,47.0,Reggie Corbin,Illinois,301,2018-19,4,"[5, 7, 8, 9]","['10/06/2018', '10/20/2018', '10/27/2018', '11/03/2018']","['Rutgers', 'Wisconsin', 'Maryland', 'Minnesota']","[137.0, 100.0, 155.0, 213.0]"
