Overall Rank,Season Rank,Player,Team,Org ID,Season,Game Count,Game Numbers,Game Dates,Opponents,Rushing Yards
199.0,23.0,Najee Harris,Alabama,8,2020-21,2,"[11, 12]","['12/19/2020', '01/01/2021']","['Florida', 'Notre Dame']","[178.0, 125.0]"
523.0,73.0,Marcus Williams Jr.,App State,27,2020-21,1,[12],['12/21/2020'],['North Texas'],[101.0]
523.0,73.0,Zac Thomas,App State,27,2020-21,1,[7],['10/31/2020'],['ULM'],[109.0]
523.0,73.0,Nate Noel,App State,27,2020-21,1,[5],['12/12/2020'],['Ga. Southern'],[103.0]
523.0,73.0,Camerun Peoples,App State,27,2020-21,1,[12],['12/21/2020'],['North Texas'],[317.0]
199.0,23.0,Daetrich Harrington,App State,27,2020-21,2,"[3, 6]","['09/26/2020', '10/22/2020']","['Campbell', 'Arkansas St.']","[211.0, 137.0]"
523.0,73.0,Jayden Daniels,Arizona St.,28,2020-21,1,[1],['11/07/2020'],['Southern California'],[111.0]
523.0,73.0,DeaMonte Trayanum,Arizona St.,28,2020-21,1,[2],['12/05/2020'],['UCLA'],[108.0]
199.0,23.0,Rachaad White,Arizona St.,28,2020-21,2,"[3, 4]","['12/11/2020', '12/19/2020']","['Arizona', 'Oregon St.']","[133.0, 158.0]"
199.0,23.0,Gary Brightwell,Arizona,29,2020-21,2,"[1, 2]","['11/14/2020', '12/05/2020']","['Southern California', 'Colorado']","[112.0, 117.0]"
523.0,73.0,Michael Wiley,Arizona,29,2020-21,1,[2],['12/05/2020'],['Colorado'],[122.0]
523.0,73.0,Lincoln Pare,Arkansas St.,30,2020-21,1,[8],['11/07/2020'],['Louisiana'],[121.0]
523.0,73.0,Jamal Jones,Arkansas St.,30,2020-21,1,[10],['11/21/2020'],['Texas St.'],[106.0]
523.0,73.0,Trelon Smith,Arkansas,31,2020-21,1,[8],['12/05/2020'],['Missouri'],[172.0]
523.0,73.0,Rakeem Boyd,Arkansas,31,2020-21,1,[4],['10/31/2020'],['Texas A&M'],[100.0]
96.0,8.0,Tank Bigsby,Auburn,37,2020-21,3,"[3, 4, 5]","['10/10/2020', '10/17/2020', '10/24/2020']","['Arkansas', 'South Carolina', 'Ole Miss']","[146.0, 111.0, 129.0]"
96.0,8.0,Caleb Huntley,Ball St.,47,2020-21,3,"[1, 4, 5]","['11/11/2020', '11/04/2020', '11/18/2020']","['Eastern Mich.', 'Miami (OH)', 'NIU']","[204.0, 130.0, 103.0]"
523.0,73.0,Tye Evans,Ball St.,47,2020-21,1,[3],['11/28/2020'],['Toledo'],[101.0]
523.0,73.0,Andrew Van Buren,Boise St.,66,2020-21,1,[1],['11/21/2020'],['Hawaii'],[113.0]
523.0,73.0,George Holani,Boise St.,66,2020-21,1,[3],['10/24/2020'],['Utah St.'],[100.0]
523.0,73.0,David Bailey,Boston College,67,2020-21,1,[7],['11/07/2020'],['Syracuse'],[125.0]
523.0,73.0,Andrew Clair,Bowling Green,71,2020-21,1,[5],['11/28/2020'],['Ohio'],[118.0]
523.0,73.0,Terion Stewart,Bowling Green,71,2020-21,1,[4],['11/10/2020'],['Kent St.'],[162.0]
96.0,8.0,Tyler Allgeier,BYU,77,2020-21,3,"[13, 14, 15]","['10/10/2020', '12/05/2020', '12/22/2020']","['UTSA', 'Coastal Carolina', 'UCF']","[116.0, 106.0, 173.0]"
199.0,23.0,Jaret Patterson,Buffalo,86,2020-21,2,"[4, 5]","['11/17/2020', '11/28/2020']","['Bowling Green', 'Kent St.']","[301.0, 409.0]"
523.0,73.0,Kevin Marks,Buffalo,86,2020-21,1,[7],['12/25/2020'],['Marshall'],[138.0]
199.0,23.0,Ronnie Rivers,Fresno St.,96,2020-21,2,"[3, 4]","['11/07/2020', '11/14/2020']","['UNLV', 'Utah St.']","[133.0, 132.0]"
523.0,73.0,Damien Moore,California,107,2020-21,1,[2],['11/27/2020'],['Stanford'],[121.0]
199.0,23.0,Demetric Felton,UCLA,110,2020-21,2,"[3, 4]","['11/21/2020', '11/28/2020']","['Oregon', 'Arizona']","[167.0, 206.0]"
523.0,73.0,Dorian Thompson-Robinson,UCLA,110,2020-21,1,[2],['11/07/2020'],['Colorado'],[109.0]
523.0,73.0,Brittain Brown,UCLA,110,2020-21,1,[7],['12/19/2020'],['Stanford'],[219.0]
523.0,73.0,Otis Anderson,UCF,128,2020-21,1,[6],['10/31/2020'],['Houston'],[170.0]
199.0,23.0,Greg McCrae,UCF,128,2020-21,2,"[5, 6]","['10/24/2020', '10/31/2020']","['Tulane', 'Houston']","[162.0, 107.0]"
523.0,73.0,Bentavious Thompson,UCF,128,2020-21,1,[9],['11/27/2020'],['South Fla.'],[110.0]
523.0,73.0,Lew Nichols,Central Mich.,129,2020-21,1,[3],['12/12/2020'],['Toledo'],[101.0]
523.0,73.0,Kalil Pimpleton,Central Mich.,129,2020-21,1,[2],['11/18/2020'],['Western Mich.'],[108.0]
199.0,23.0,Kobe Lewis,Central Mich.,129,2020-21,2,"[1, 2]","['11/27/2020', '11/18/2020']","['Eastern Mich.', 'Western Mich.']","[106.0, 114.0]"
199.0,23.0,Gerrid Doaks,Cincinnati,140,2020-21,2,"[2, 3]","['10/03/2020', '10/24/2020']","['South Fla.', 'SMU']","[102.0, 105.0]"
523.0,73.0,Jerome Ford,Cincinnati,140,2020-21,1,[4],['10/31/2020'],['Memphis'],[116.0]
523.0,73.0,Desmond Ridder,Cincinnati,140,2020-21,1,[5],['11/07/2020'],['Houston'],[103.0]
523.0,73.0,Travis Etienne,Clemson,147,2020-21,1,[11],['12/19/2020'],['Notre Dame'],[124.0]
96.0,8.0,CJ Marable,Coastal Carolina,149,2020-21,3,"[9, 10, 11]","['11/28/2020', '12/12/2020', '12/05/2020']","['Texas St.', 'Troy', 'BYU']","[157.0, 120.0, 132.0]"
96.0,8.0,Jarek Broussard,Colorado,157,2020-21,3,"[3, 4, 5]","['12/05/2020', '11/07/2020', '11/28/2020']","['Arizona', 'UCLA', 'San Diego St.']","[301.0, 187.0, 124.0]"
199.0,23.0,Mataeo Durant,Duke,193,2020-21,2,"[5, 6]","['10/31/2020', '11/07/2020']","['Charlotte', 'North Carolina']","[104.0, 132.0]"
523.0,73.0,Deon Jackson,Duke,193,2020-21,1,[5],['10/31/2020'],['Charlotte'],[101.0]
96.0,8.0,Rahjai Harris,East Carolina,196,2020-21,3,"[3, 4, 5]","['10/10/2020', '10/17/2020', '10/30/2020']","['South Fla.', 'Navy', 'Tulsa']","[115.0, 172.0, 118.0]"
199.0,23.0,Keaton Mitchell,East Carolina,196,2020-21,2,"[7, 8]","['11/13/2020', '11/21/2020']","['Cincinnati', 'Temple']","[124.0, 103.0]"
523.0,73.0,Preston Hutchinson,Eastern Mich.,204,2020-21,1,[2],['11/11/2020'],['Ball St.'],[104.0]
523.0,73.0,Darius Boone,Eastern Mich.,204,2020-21,1,[4],['12/05/2020'],['Western Mich.'],[148.0]
523.0,73.0,Javion Posey,Fla. Atlantic,229,2020-21,1,[6],['11/13/2020'],['FIU'],[182.0]
523.0,73.0,Malcolm Davidson,Fla. Atlantic,229,2020-21,1,[4],['10/31/2020'],['UTSA'],[115.0]
523.0,73.0,Shaun Peterson Jr.,FIU,231,2020-21,1,[2],['10/10/2020'],['Middle Tenn.'],[117.0]
54.0,4.0,D'vonte Price,FIU,231,2020-21,4,"[1, 2, 3, 4]","['09/26/2020', '10/10/2020', '11/13/2020', '11/21/2020']","['Liberty', 'Middle Tenn.', 'Fla. Atlantic', 'Western Ky.']","[148.0, 112.0, 178.0, 100.0]"
523.0,73.0,La'Damian Webb,Florida St.,234,2020-21,1,[11],['10/17/2020'],['North Carolina'],[109.0]
523.0,73.0,Lawrance Toafili,Florida St.,234,2020-21,1,[7],['12/12/2020'],['Duke'],[117.0]
523.0,73.0,Jordan Travis,Florida St.,234,2020-21,1,[11],['10/17/2020'],['North Carolina'],[107.0]
523.0,73.0,Gerald Green,Ga. Southern,253,2020-21,1,[13],['12/23/2020'],['Louisiana Tech'],[108.0]
199.0,23.0,J.D. King,Ga. Southern,253,2020-21,2,"[2, 3]","['09/26/2020', '10/03/2020']","['Louisiana', 'ULM']","[100.0, 196.0]"
523.0,73.0,Logan Wright,Ga. Southern,253,2020-21,1,[10],['11/28/2020'],['Georgia St.'],[143.0]
523.0,73.0,Shai Werts,Ga. Southern,253,2020-21,1,[8],['11/14/2020'],['Texas St.'],[131.0]
523.0,73.0,Wesley Kennedy III,Ga. Southern,253,2020-21,1,[12],['10/17/2020'],['Massachusetts'],[106.0]
96.0,8.0,Destin Coates,Georgia St.,254,2020-21,3,"[1, 2, 4]","['09/19/2020', '10/03/2020', '10/24/2020']","['Louisiana', 'East Carolina', 'Troy']","[150.0, 113.0, 115.0]"
523.0,73.0,Tucker Gregg,Georgia St.,254,2020-21,1,[3],['10/15/2020'],['Arkansas St.'],[142.0]
523.0,73.0,Jeff Sims,Georgia Tech,255,2020-21,1,[9],['11/28/2020'],['Duke'],[108.0]
523.0,73.0,Jordan Mason,Georgia Tech,255,2020-21,1,[9],['11/28/2020'],['Duke'],[105.0]
523.0,73.0,Jahmyr Gibbs,Georgia Tech,255,2020-21,1,[3],['09/26/2020'],['Syracuse'],[105.0]
523.0,73.0,James Cook,Georgia,257,2020-21,1,[9],['11/28/2020'],['South Carolina'],[104.0]
523.0,73.0,Daijun Edwards,Georgia,257,2020-21,1,[7],['12/12/2020'],['Missouri'],[103.0]
96.0,8.0,Zamir White,Georgia,257,2020-21,3,"[5, 6, 7]","['10/31/2020', '11/07/2020', '12/12/2020']","['Kentucky', 'Florida', 'Missouri']","[136.0, 107.0, 126.0]"
523.0,73.0,Chevan Cordeiro,Hawaii,277,2020-21,1,[1],['10/24/2020'],['Fresno St.'],[116.0]
523.0,73.0,Miles Reed,Hawaii,277,2020-21,1,[1],['10/24/2020'],['Fresno St.'],[109.0]
523.0,73.0,Clayton Tune,Houston,288,2020-21,1,[7],['11/14/2020'],['South Fla.'],[120.0]
523.0,73.0,Chase Brown,Illinois,301,2020-21,1,[7],['11/14/2020'],['Rutgers'],[131.0]
523.0,73.0,Mike Epstein,Illinois,301,2020-21,1,[6],['11/07/2020'],['Minnesota'],[108.0]
199.0,23.0,Isaiah Williams,Illinois,301,2020-21,2,"[7, 8]","['11/14/2020', '12/19/2020']","['Rutgers', 'Penn St.']","[192.0, 102.0]"
523.0,73.0,Tim Baldwin Jr.,Indiana,306,2020-21,1,[4],['11/28/2020'],['Maryland'],[106.0]
6.0,1.0,Breece Hall,Iowa St.,311,2020-21,8,"[1, 2, 3, 4, 5, 6, 7, 8]","['09/12/2020', '09/26/2020', '10/03/2020', '10/10/2020', '10/24/2020', '10/31/2020', '11/07/2020', '11/21/2020']","['Louisiana', 'TCU', 'Oklahoma', 'Texas Tech', 'Oklahoma St.', 'Kansas', 'Baylor', 'Kansas St.']","[103.0, 154.0, 139.0, 135.0, 185.0, 185.0, 133.0, 135.0]"
523.0,73.0,Mekhi Sargent,Iowa,312,2020-21,1,[6],['11/21/2020'],['Penn St.'],[101.0]
199.0,23.0,Tyler Goodson,Iowa,312,2020-21,2,"[4, 5]","['11/07/2020', '11/13/2020']","['Michigan St.', 'Minnesota']","[113.0, 142.0]"
199.0,23.0,Deuce Vaughn,Kansas St.,327,2020-21,2,"[8, 9]","['11/28/2020', '12/05/2020']","['Baylor', 'Texas']","[102.0, 125.0]"
523.0,73.0,Will Howard,Kansas St.,327,2020-21,1,[6],['11/07/2020'],['Oklahoma St.'],[125.0]
523.0,73.0,Amauri Pesek-Hickson,Kansas,328,2020-21,1,[8],['11/28/2020'],['TCU'],[100.0]
523.0,73.0,Bryan Bradford,Kent St.,331,2020-21,1,[4],['11/10/2020'],['Bowling Green'],[113.0]
523.0,73.0,Marquez Cooper,Kent St.,331,2020-21,1,[2],['11/17/2020'],['Akron'],[107.0]
523.0,73.0,Dustin Crum,Kent St.,331,2020-21,1,[2],['11/17/2020'],['Akron'],[104.0]
199.0,23.0,Christopher Rodriguez Jr.,Kentucky,334,2020-21,2,"[7, 10]","['11/14/2020', '12/05/2020']","['Vanderbilt', 'South Carolina']","[149.0, 139.0]"
199.0,23.0,Asim Rose,Kentucky,334,2020-21,2,"[10, 11]","['12/05/2020', '01/02/2021']","['South Carolina', 'NC State']","[101.0, 148.0]"
523.0,73.0,Terry Wilson Jr.,Kentucky,334,2020-21,1,[2],['10/03/2020'],['Ole Miss'],[129.0]
523.0,73.0,Tyrion Davis-Price,LSU,365,2020-21,1,[8],['11/21/2020'],['Arkansas'],[104.0]
523.0,73.0,John Emery Jr.,LSU,365,2020-21,1,[2],['10/03/2020'],['Vanderbilt'],[103.0]
523.0,73.0,Israel Tucker,Louisiana Tech,366,2020-21,1,[11],['12/23/2020'],['Ga. Southern'],[123.0]
523.0,73.0,Malik Cunningham,Louisville,367,2020-21,1,[9],['11/28/2020'],['Boston College'],[133.0]
523.0,73.0,Jalen Mitchell,Louisville,367,2020-21,1,[10],['12/12/2020'],['Wake Forest'],[168.0]
96.0,8.0,Javian Hawkins,Louisville,367,2020-21,3,"[4, 5, 6]","['10/09/2020', '10/24/2020', '10/31/2020']","['Georgia Tech', 'Florida St.', 'Virginia Tech']","[155.0, 174.0, 129.0]"
54.0,4.0,Brenden Knox,Marshall,388,2020-21,4,"[2, 3, 4, 5]","['09/19/2020', '10/10/2020', '10/17/2020', '10/24/2020']","['App State', 'Western Ky.', 'Louisiana Tech', 'Fla. Atlantic']","[138.0, 107.0, 125.0, 101.0]"
199.0,23.0,Jake Funk,Maryland,392,2020-21,2,"[2, 4]","['10/30/2020', '10/30/2020']","['Minnesota', 'Minnesota']","[221.0, 221.0]"
523.0,73.0,Kylan Watkins,Memphis,404,2020-21,1,[10],['11/21/2020'],['SFA'],[100.0]
199.0,23.0,Rodrigues Clark,Memphis,404,2020-21,2,"[4, 5]","['10/17/2020', '10/24/2020']","['UCF', 'Temple']","[112.0, 106.0]"
523.0,73.0,D'Eriq King,Miami (FL),415,2020-21,1,[7],['11/06/2020'],['NC State'],[105.0]
199.0,23.0,Cam'Ron Harris,Miami (FL),415,2020-21,2,"[1, 2]","['09/10/2020', '09/19/2020']","['UAB', 'Louisville']","[134.0, 134.0]"
199.0,23.0,Hassan Haskins,Michigan,418,2020-21,2,"[2, 3]","['11/28/2020', '11/22/2020']","['Penn St.', 'Rutgers']","[101.0, 111.0]"
523.0,73.0,Chaton Mobley,Middle Tenn.,419,2020-21,1,[6],['10/17/2020'],['North Texas'],[156.0]
523.0,73.0,Asher O'Hara,Middle Tenn.,419,2020-21,1,[5],['10/10/2020'],['FIU'],[106.0]
6.0,1.0,Mohamed Ibrahim,Minnesota,428,2020-21,8,"[1, 2, 3, 4, 5, 6, 7, 8]","['11/13/2020', '12/12/2020', '11/20/2020', '10/30/2020', '10/24/2020', '10/30/2020', '11/07/2020', '12/19/2020']","['Iowa', 'Nebraska', 'Purdue', 'Maryland', 'Michigan', 'Maryland', 'Illinois', 'Wisconsin']","[144.0, 108.0, 102.0, 207.0, 140.0, 207.0, 224.0, 151.0]"
523.0,73.0,Snoop Conner,Ole Miss,433,2020-21,1,[3],['10/10/2020'],['Alabama'],[128.0]
523.0,73.0,Matt Corral,Ole Miss,433,2020-21,1,[9],['12/19/2020'],['LSU'],[158.0]
199.0,23.0,Jerrion Ealy,Ole Miss,433,2020-21,2,"[3, 4]","['10/10/2020', '10/17/2020']","['Alabama', 'Arkansas']","[120.0, 112.0]"
199.0,23.0,Larry Rountree,Missouri,434,2020-21,2,"[9, 10]","['12/05/2020', '12/19/2020']","['Arkansas', 'Mississippi St.']","[185.0, 121.0]"
199.0,23.0,Javonte Williams,North Carolina,457,2020-21,2,"[9, 10]","['12/12/2020', '10/17/2020']","['Miami (FL)', 'Florida St.']","[236.0, 119.0]"
96.0,8.0,Michael Carter,North Carolina,457,2020-21,3,"[2, 3, 4]","['10/03/2020', '10/10/2020', '10/24/2020']","['Boston College', 'Virginia Tech', 'NC State']","[121.0, 214.0, 106.0]"
523.0,73.0,Aaron McAllister,Charlotte,458,2020-21,1,[3],['10/10/2020'],['North Texas'],[140.0]
199.0,23.0,Adrian Martinez,Nebraska,463,2020-21,2,"[7, 8]","['11/07/2020', '12/18/2020']","['Northwestern', 'Rutgers']","[102.0, 157.0]"
523.0,73.0,Luke McCaffrey,Nebraska,463,2020-21,1,[3],['11/21/2020'],['Illinois'],[122.0]
523.0,73.0,Dedrick Mills,Nebraska,463,2020-21,1,[8],['12/18/2020'],['Rutgers'],[191.0]
523.0,73.0,Max Gilliam,UNLV,465,2020-21,1,[2],['11/07/2020'],['Fresno St.'],[139.0]
523.0,73.0,Charles Williams,UNLV,465,2020-21,1,[1],['12/12/2020'],['Hawaii'],[148.0]
523.0,73.0,Toa Taua,Nevada,466,2020-21,1,[9],['12/22/2020'],['Tulane'],[102.0]
523.0,73.0,Devonte Lee,Nevada,466,2020-21,1,[9],['12/22/2020'],['Tulane'],[105.0]
523.0,73.0,Juwaun Price,New Mexico St.,472,2020-21,1,[2],['03/07/2021'],['Utah Tech'],[165.0]
523.0,73.0,Bobby Cole,New Mexico,473,2020-21,1,[4],['12/05/2020'],['Wyoming'],[131.0]
523.0,73.0,Zonovan Knight,NC State,490,2020-21,1,[4],['10/10/2020'],['Virginia'],[101.0]
523.0,73.0,DeAndre Torrey,North Texas,497,2020-21,1,[8],['11/21/2020'],['Rice'],[102.0]
523.0,73.0,Tre Siggers,North Texas,497,2020-21,1,[10],['12/21/2020'],['App State'],[120.0]
199.0,23.0,Oscar Adaway III,North Texas,497,2020-21,2,"[1, 2]","['09/05/2020', '09/19/2020']","['Houston Christian', 'SMU']","[118.0, 104.0]"
523.0,73.0,Jason Bean,North Texas,497,2020-21,1,[5],['10/17/2020'],['Middle Tenn.'],[169.0]
523.0,73.0,Harrison Waylee,NIU,503,2020-21,1,[7],['12/12/2020'],['Eastern Mich.'],[122.0]
523.0,73.0,Evan Hull,Northwestern,509,2020-21,1,[3],['12/12/2020'],['Illinois'],[149.0]
523.0,73.0,Drake Anderson,Northwestern,509,2020-21,1,[7],['10/24/2020'],['Maryland'],[103.0]
523.0,73.0,Cam Porter,Northwestern,509,2020-21,1,[3],['12/12/2020'],['Illinois'],[142.0]
96.0,8.0,Kyren Williams,Notre Dame,513,2020-21,3,"[9, 10, 11]","['10/17/2020', '10/10/2020', '11/07/2020']","['Louisville', 'Florida St.', 'Clemson']","[127.0, 185.0, 140.0]"
523.0,73.0,Chris Tyree,Notre Dame,513,2020-21,1,[10],['10/10/2020'],['Florida St.'],[103.0]
199.0,23.0,C'Bo Flemister,Notre Dame,513,2020-21,2,"[7, 8]","['09/19/2020', '09/19/2020']","['South Fla.', 'South Fla.']","[127.0, 127.0]"
523.0,73.0,Justin Fields,Ohio St.,518,2020-21,1,[5],['12/05/2020'],['Michigan St.'],[104.0]
523.0,73.0,Master Teague,Ohio St.,518,2020-21,1,[4],['11/21/2020'],['Indiana'],[169.0]
199.0,23.0,Trey Sermon,Ohio St.,518,2020-21,2,"[5, 6]","['12/05/2020', '12/19/2020']","['Michigan St.', 'Northwestern']","[112.0, 331.0]"
523.0,73.0,De'Montre Tuggle,Ohio,519,2020-21,1,[3],['11/28/2020'],['Bowling Green'],[185.0]
199.0,23.0,Dezmon Jackson,Oklahoma St.,521,2020-21,2,"[9, 10]","['11/28/2020', '12/05/2020']","['Texas Tech', 'TCU']","[235.0, 118.0]"
523.0,73.0,Dominic Richardson,Oklahoma St.,521,2020-21,1,[4],['12/12/2020'],['Baylor'],[169.0]
523.0,73.0,LD Brown,Oklahoma St.,521,2020-21,1,[11],['09/26/2020'],['West Virginia'],[103.0]
96.0,8.0,Chuba Hubbard,Oklahoma St.,521,2020-21,3,"[2, 3, 5]","['09/26/2020', '10/03/2020', '10/24/2020']","['West Virginia', 'Kansas', 'Iowa St.']","[101.0, 145.0, 139.0]"
523.0,73.0,Marcus Major,Oklahoma,522,2020-21,1,[11],['12/30/2020'],['Florida'],[110.0]
523.0,73.0,T.J. Pledger,Oklahoma,522,2020-21,1,[9],['10/24/2020'],['TCU'],[122.0]
199.0,23.0,Rhamondre Stevenson,Oklahoma,522,2020-21,2,"[6, 7]","['11/07/2020', '11/21/2020']","['Kansas', 'Oklahoma St.']","[104.0, 141.0]"
54.0,4.0,Jermar Jefferson,Oregon St.,528,2020-21,4,"[1, 2, 4, 5]","['11/21/2020', '11/27/2020', '11/07/2020', '11/14/2020']","['California', 'Oregon', 'Washington St.', 'Washington']","[196.0, 226.0, 120.0, 133.0]"
199.0,23.0,CJ Verdell,Oregon,529,2020-21,2,"[4, 5]","['11/14/2020', '11/07/2020']","['Washington St.', 'Stanford']","[118.0, 105.0]"
523.0,73.0,Sean Clifford,Penn St.,539,2020-21,1,[3],['10/24/2020'],['Indiana'],[119.0]
523.0,73.0,Keyvone Lee,Penn St.,539,2020-21,1,[7],['11/28/2020'],['Michigan'],[134.0]
523.0,73.0,Vincent Davis,Pittsburgh,545,2020-21,1,[8],['12/10/2020'],['Georgia Tech'],[247.0]
199.0,23.0,Zander Horvath,Purdue,559,2020-21,2,"[5, 6]","['11/28/2020', '10/31/2020']","['Rutgers', 'Illinois']","[101.0, 102.0]"
523.0,73.0,Juma Otoviano,Rice,574,2020-21,1,[3],['10/31/2020'],['Southern Miss.'],[111.0]
523.0,73.0,Isaih Pacheco,Rutgers,587,2020-21,1,[7],['11/14/2020'],['Illinois'],[133.0]
199.0,23.0,Greg Bell,San Diego St.,626,2020-21,2,"[5, 6]","['10/31/2020', '11/06/2020']","['Utah St.', 'San Jose St.']","[157.0, 109.0]"
523.0,73.0,Tyler Nevens,San Jose St.,630,2020-21,1,[3],['12/11/2020'],['Nevada'],[184.0]
523.0,73.0,Kairee Robinson,San Jose St.,630,2020-21,1,[1],['12/05/2020'],['Hawaii'],[111.0]
523.0,73.0,Carlos Davis,South Alabama,646,2020-21,1,[5],['10/17/2020'],['Texas St.'],[113.0]
199.0,23.0,Kevin Harris,South Carolina,648,2020-21,2,"[2, 3]","['10/03/2020', '10/10/2020']","['Florida', 'Vanderbilt']","[100.0, 171.0]"
523.0,73.0,Kelley Joiner,South Fla.,651,2020-21,1,[8],['11/27/2020'],['UCF'],[116.0]
523.0,73.0,Brian Battie,South Fla.,651,2020-21,1,[8],['11/27/2020'],['UCF'],[102.0]
523.0,73.0,Vavae Malepeai,Southern California,657,2020-21,1,[5],['12/12/2020'],['UCLA'],[110.0]
199.0,23.0,Ulysses Bentley IV,SMU,663,2020-21,2,"[2, 3]","['09/19/2020', '09/26/2020']","['North Texas', 'SFA']","[227.0, 104.0]"
523.0,73.0,TJ McDaniel,SMU,663,2020-21,1,[3],['09/26/2020'],['SFA'],[104.0]
199.0,23.0,Frank Gore,Southern Miss.,664,2020-21,2,"[4, 5]","['10/03/2020', '12/10/2020']","['North Texas', 'Fla. Atlantic']","[130.0, 111.0]"
523.0,73.0,Calvin Hill,Texas St.,670,2020-21,1,[1],['09/05/2020'],['SMU'],[100.0]
523.0,73.0,Jahmyl Jeter,Texas St.,670,2020-21,1,[7],['11/07/2020'],['App State'],[135.0]
523.0,73.0,Brock Sturges,Texas St.,670,2020-21,1,[6],['10/31/2020'],['Louisiana'],[128.0]
523.0,73.0,Elijah Mitchell,Louisiana,671,2020-21,1,[11],['12/26/2020'],['UTSA'],[127.0]
523.0,73.0,Trey Ragas,Louisiana,671,2020-21,1,[7],['10/31/2020'],['Texas St.'],[131.0]
96.0,8.0,Austin Jones,Stanford,674,2020-21,3,"[3, 4, 5]","['12/12/2020', '11/07/2020', '12/05/2020']","['Oregon St.', 'Oregon', 'Washington']","[126.0, 100.0, 138.0]"
523.0,73.0,Cooper Lutz,Syracuse,688,2020-21,1,[11],['12/05/2020'],['Notre Dame'],[114.0]
523.0,73.0,Sean Tucker,Syracuse,688,2020-21,1,[11],['12/05/2020'],['Notre Dame'],[101.0]
523.0,73.0,Ray Davis,Temple,690,2020-21,1,[3],['10/24/2020'],['Memphis'],[113.0]
199.0,23.0,Eric Gray,Tennessee,694,2020-21,2,"[6, 8]","['11/07/2020', '11/21/2020']","['Arkansas', 'Auburn']","[123.0, 173.0]"
523.0,73.0,Devon Achane,Texas A&M,697,2020-21,1,[10],['01/02/2021'],['North Carolina'],[140.0]
199.0,23.0,Isaiah Spiller,Texas A&M,697,2020-21,2,"[8, 9]","['11/28/2020', '12/05/2020']","['LSU', 'Auburn']","[134.0, 120.0]"
523.0,73.0,Darwin Barlow,TCU,698,2020-21,1,[3],['10/31/2020'],['Baylor'],[117.0]
523.0,73.0,Max Duggan,TCU,698,2020-21,1,[7],['12/05/2020'],['Oklahoma St.'],[104.0]
523.0,73.0,Zach Evans,TCU,698,2020-21,1,[11],['12/12/2020'],['Louisiana Tech'],[130.0]
523.0,73.0,Kendre Miller,TCU,698,2020-21,1,[11],['12/12/2020'],['Louisiana Tech'],[136.0]
523.0,73.0,Xavier White,Texas Tech,700,2020-21,1,[10],['12/05/2020'],['Kansas'],[135.0]
199.0,23.0,SaRodorick Thompson,Texas Tech,700,2020-21,2,"[1, 2]","['09/12/2020', '09/26/2020']","['Houston Christian', 'Texas']","[118.0, 104.0]"
523.0,73.0,Sam Ehlinger,Texas,703,2020-21,1,[4],['10/10/2020'],['Oklahoma'],[112.0]
199.0,23.0,Bijan Robinson,Texas,703,2020-21,2,"[9, 10]","['12/05/2020', '12/29/2020']","['Kansas St.', 'Colorado']","[172.0, 183.0]"
523.0,73.0,Roschon Johnson,Texas,703,2020-21,1,[9],['12/05/2020'],['Kansas St.'],[139.0]
523.0,73.0,Calvin Brownholtz,UTEP,704,2020-21,1,[7],['12/11/2020'],['North Texas'],[114.0]
523.0,73.0,Deion Hankins,UTEP,704,2020-21,1,[6],['10/24/2020'],['Charlotte'],[119.0]
96.0,8.0,Sincere McCormick,UTSA,706,2020-21,3,"[4, 5, 6]","['10/03/2020', '10/17/2020', '10/24/2020']","['UAB', 'Army West Point', 'Louisiana Tech']","[150.0, 133.0, 165.0]"
523.0,73.0,Brenden Brady,UTSA,706,2020-21,1,[8],['11/14/2020'],['UTEP'],[124.0]
523.0,73.0,Frank Harris,UTSA,706,2020-21,1,[10],['11/28/2020'],['North Texas'],[113.0]
199.0,23.0,Bryant Koback,Toledo,709,2020-21,2,"[5, 6]","['12/12/2020', '11/18/2020']","['Central Mich.', 'Eastern Mich.']","[123.0, 149.0]"
199.0,23.0,Kimani Vidal,Troy,716,2020-21,2,"[4, 5]","['10/10/2020', '10/17/2020']","['Texas St.', 'Eastern Ky.']","[106.0, 143.0]"
523.0,73.0,Cam Carroll,Tulane,718,2020-21,1,[12],['12/22/2020'],['Nevada'],[120.0]
523.0,73.0,Stephon Huderson,Tulane,718,2020-21,1,[10],['11/19/2020'],['Tulsa'],[106.0]
199.0,23.0,Tyjae Spears,Tulane,718,2020-21,2,"[1, 2]","['09/12/2020', '09/19/2020']","['South Alabama', 'Navy']","[105.0, 119.0]"
523.0,73.0,Deneric Prince,Tulsa,719,2020-21,1,[3],['10/23/2020'],['South Fla.'],[109.0]
523.0,73.0,Corey Taylor II,Tulsa,719,2020-21,1,[9],['12/19/2020'],['Cincinnati'],[102.0]
523.0,73.0,Timothy Jackson,Air Force,721,2020-21,1,[1],['10/03/2020'],['Navy'],[118.0]
523.0,73.0,Brandon Lewis,Air Force,721,2020-21,1,[3],['10/31/2020'],['Boise St.'],[112.0]
523.0,73.0,Brad Roberts,Air Force,721,2020-21,1,[4],['11/20/2020'],['New Mexico'],[177.0]
523.0,73.0,Kadin Remsberg,Air Force,721,2020-21,1,[5],['12/03/2020'],['Utah St.'],[107.0]
523.0,73.0,Jakobi Buchanan,Army West Point,725,2020-21,1,[2],['09/12/2020'],['ULM'],[106.0]
