Overall Rank,Season Rank,Player,Team,Org ID,Season,Game Count,Game Numbers,Game Dates,Opponents,Total Tackles For Loss
251.0,46.0,Boye Mafe,Minnesota,428,2021-22,3,"[3, 4, 5]","['09/18/2021', '09/25/2021', '10/02/2021']","['Colorado', 'Bowling Green', 'Purdue']","[2.0, 2.0, 2.0]"
622.0,104.0,Trill Carter,Minnesota,428,2021-22,2,"[4, 10]","['09/25/2021', '11/13/2021']","['Bowling Green', 'Iowa']","[2.0, 2.0]"
1570.0,255.0,Thomas Rush,Minnesota,428,2021-22,1,[3],['09/18/2021'],['Colorado'],[2.0]
622.0,104.0,Aaron Brule,Mississippi St.,430,2021-22,2,"[1, 12]","['09/04/2021', '11/25/2021']","['Louisiana Tech', 'Ole Miss']","[2.0, 2.0]"
622.0,104.0,Tyrus Wheat,Mississippi St.,430,2021-22,2,"[7, 11]","['10/23/2021', '11/20/2021']","['Vanderbilt', 'Tennessee St.']","[2.0, 3.0]"
1570.0,255.0,Nathan Pickering,Mississippi St.,430,2021-22,1,[11],['11/20/2021'],['Tennessee St.'],[2.0]
1570.0,255.0,Mark Robinson,Ole Miss,433,2021-22,1,[6],['10/16/2021'],['Tennessee'],[5.0]
1570.0,255.0,Ashanti Cistrunk,Ole Miss,433,2021-22,1,[1],['09/06/2021'],['Louisville'],[2.5]
251.0,46.0,Sam Williams,Ole Miss,433,2021-22,3,"[6, 9, 12]","['10/16/2021', '11/06/2021', '11/25/2021']","['Tennessee', 'Liberty', 'Mississippi St.']","[2.5, 2.5, 2.0]"
622.0,104.0,Chance Campbell,Ole Miss,433,2021-22,2,"[8, 9]","['10/30/2021', '11/06/2021']","['Auburn', 'Liberty']","[2.0, 2.5]"
1570.0,255.0,Cedric Johnson,Ole Miss,433,2021-22,1,[9],['11/06/2021'],['Liberty'],[2.5]
98.0,13.0,Blaze Alldredge,Missouri,434,2021-22,4,"[1, 4, 11, 13]","['09/04/2021', '09/25/2021', '11/20/2021', '12/23/2021']","['Central Mich.', 'Boston College', 'Florida', 'Army West Point']","[6.0, 2.0, 2.0, 2.5]"
1570.0,255.0,Martez Manuel,Missouri,434,2021-22,1,[5],['10/02/2021'],['Tennessee'],[2.0]
1570.0,255.0,Devin Nicholson,Missouri,434,2021-22,1,[2],['09/11/2021'],['Kentucky'],[2.0]
1570.0,255.0,Trajan Jeffcoat,Missouri,434,2021-22,1,[11],['11/20/2021'],['Florida'],[3.5]
622.0,104.0,Chad Bailey,Missouri,434,2021-22,2,"[8, 11]","['10/30/2021', '11/20/2021']","['Vanderbilt', 'Florida']","[2.0, 3.0]"
98.0,13.0,Isaiah McGuire,Missouri,434,2021-22,4,"[2, 6, 10, 13]","['09/11/2021', '10/09/2021', '11/13/2021', '12/23/2021']","['Kentucky', 'North Texas', 'South Carolina', 'Army West Point']","[2.0, 2.0, 2.0, 2.0]"
1570.0,255.0,Kaimon Rucker,North Carolina,457,2021-22,1,[3],['09/18/2021'],['Virginia'],[2.0]
1570.0,255.0,Giovanni Biggers,North Carolina,457,2021-22,1,[8],['10/30/2021'],['Notre Dame'],[2.0]
1570.0,255.0,Cedric Gray,North Carolina,457,2021-22,1,[13],['12/30/2021'],['South Carolina'],[2.0]
1570.0,255.0,Raymond Vohasek,North Carolina,457,2021-22,1,[11],['11/20/2021'],['Wofford'],[2.0]
251.0,46.0,Myles Murphy,North Carolina,457,2021-22,3,"[2, 5, 7]","['09/11/2021', '10/02/2021', '10/16/2021']","['Georgia St.', 'Duke', 'Miami (FL)']","[2.0, 2.5, 2.0]"
622.0,104.0,Tomon Fox,North Carolina,457,2021-22,2,"[7, 12]","['10/16/2021', '11/26/2021']","['Miami (FL)', 'NC State']","[2.0, 2.5]"
1570.0,255.0,Markees Watts,Charlotte,458,2021-22,1,[6],['10/08/2021'],['FIU'],[2.0]
1570.0,255.0,Prince Bemah,Charlotte,458,2021-22,1,[1],['09/03/2021'],['Duke'],[2.0]
1570.0,255.0,Kofi Wardlow,Charlotte,458,2021-22,1,[1],['09/03/2021'],['Duke'],[2.0]
1570.0,255.0,Jon Alexander,Charlotte,458,2021-22,1,[5],['10/02/2021'],['Illinois'],[2.0]
1570.0,255.0,Justin Whisenhunt,Charlotte,458,2021-22,1,[6],['10/08/2021'],['FIU'],[3.0]
251.0,46.0,Garrett Nelson,Nebraska,463,2021-22,3,"[1, 3, 5]","['08/28/2021', '09/11/2021', '09/25/2021']","['Illinois', 'Buffalo', 'Michigan St.']","[2.5, 2.0, 2.0]"
1570.0,255.0,Pheldarius Payne,Nebraska,463,2021-22,1,[1],['08/28/2021'],['Illinois'],[2.0]
1570.0,255.0,JoJo Domann,Nebraska,463,2021-22,1,[6],['10/02/2021'],['Northwestern'],[3.0]
1570.0,255.0,Cam Taylor-Britt,Nebraska,463,2021-22,1,[8],['10/16/2021'],['Minnesota'],[2.0]
1570.0,255.0,Brennon Scott,UNLV,465,2021-22,1,[9],['11/06/2021'],['New Mexico'],[2.0]
1570.0,255.0,Kylan Wilborn,UNLV,465,2021-22,1,[10],['11/13/2021'],['Hawaii'],[2.0]
1570.0,255.0,Jacoby Windmon,UNLV,465,2021-22,1,[11],['11/19/2021'],['San Diego St.'],[3.0]
622.0,104.0,Dom Peterson,Nevada,466,2021-22,2,"[3, 4]","['09/18/2021', '10/02/2021']","['Kansas St.', 'Boise St.']","[2.0, 2.0]"
1570.0,255.0,Daniel Grzesiak,Nevada,466,2021-22,1,[12],['11/27/2021'],['Colorado St.'],[2.5]
1570.0,255.0,Tyson Williams,Nevada,466,2021-22,1,[10],['11/13/2021'],['San Diego St.'],[2.0]
1570.0,255.0,Christopher Love,Nevada,466,2021-22,1,[2],['09/11/2021'],['Idaho St.'],[2.0]
622.0,104.0,Sam Hammond,Nevada,466,2021-22,2,"[5, 9]","['10/09/2021', '11/06/2021']","['New Mexico St.', 'San Jose St.']","[2.0, 2.0]"
251.0,46.0,Tristan Nichols,Nevada,466,2021-22,3,"[2, 4, 6]","['09/11/2021', '10/02/2021', '10/16/2021']","['Idaho St.', 'Boise St.', 'Hawaii']","[3.0, 2.0, 3.0]"
1570.0,255.0,Jordan Lee,Nevada,466,2021-22,1,[5],['10/09/2021'],['New Mexico St.'],[2.0]
98.0,13.0,Chris Ojoh,New Mexico St.,472,2021-22,4,"[2, 5, 10, 12]","['09/04/2021', '09/25/2021', '11/13/2021', '11/27/2021']","['San Diego St.', 'Hawaii', 'Alabama', 'Massachusetts']","[2.5, 2.0, 3.0, 2.0]"
1570.0,255.0,Michael Bowe Jr.,New Mexico St.,472,2021-22,1,[9],['11/06/2021'],['Utah St.'],[2.0]
622.0,104.0,Donavan King,New Mexico St.,472,2021-22,2,"[5, 10]","['09/25/2021', '11/13/2021']","['Hawaii', 'Alabama']","[2.0, 3.0]"
1570.0,255.0,Syrus Dumas,New Mexico St.,472,2021-22,1,[10],['11/13/2021'],['Alabama'],[2.0]
1570.0,255.0,Justin Segura,New Mexico St.,472,2021-22,1,[2],['09/04/2021'],['San Diego St.'],[2.0]
1570.0,255.0,Dylan Early,New Mexico St.,472,2021-22,1,[8],['10/23/2021'],['Hawaii'],[2.5]
1570.0,255.0,Josh Ferguson,New Mexico St.,472,2021-22,1,[1],['08/28/2021'],['UTEP'],[2.0]
1570.0,255.0,Ray Leutele,New Mexico,473,2021-22,1,[7],['10/16/2021'],['Colorado St.'],[2.0]
98.0,13.0,Joey Noble,New Mexico,473,2021-22,4,"[2, 4, 5, 12]","['09/11/2021', '09/25/2021', '10/02/2021', '11/26/2021']","['New Mexico St.', 'UTEP', 'Air Force', 'Utah St.']","[2.0, 2.0, 2.5, 3.0]"
98.0,13.0,Drake Thomas,NC State,490,2021-22,4,"[7, 8, 10, 11]","['10/23/2021', '10/30/2021', '11/13/2021', '11/20/2021']","['Miami (FL)', 'Louisville', 'Wake Forest', 'Syracuse']","[2.0, 2.5, 2.0, 2.5]"
1570.0,255.0,Daniel Joseph,NC State,490,2021-22,1,[11],['11/20/2021'],['Syracuse'],[2.5]
1570.0,255.0,Isaiah Moore,NC State,490,2021-22,1,[4],['09/25/2021'],['Clemson'],[2.0]
251.0,46.0,Devon Betty,NC State,490,2021-22,3,"[7, 9, 11]","['10/23/2021', '11/06/2021', '11/20/2021']","['Miami (FL)', 'Florida St.', 'Syracuse']","[2.5, 2.0, 2.0]"
1570.0,255.0,Gabriel Murphy,North Texas,497,2021-22,1,[12],['11/27/2021'],['UTSA'],[2.0]
1570.0,255.0,Roderick Brown,North Texas,497,2021-22,1,[5],['10/09/2021'],['Missouri'],[2.0]
1570.0,255.0,Dion Novil,North Texas,497,2021-22,1,[10],['11/13/2021'],['UTEP'],[2.5]
1570.0,255.0,Sean-Thomas Faulkner,North Texas,497,2021-22,1,[1],['09/04/2021'],['Northwestern St.'],[2.0]
98.0,13.0,Grayson Murphy,North Texas,497,2021-22,4,"[4, 7, 12, 13]","['09/25/2021', '10/23/2021', '11/27/2021', '12/23/2021']","['Louisiana Tech', 'Liberty', 'UTSA', 'Miami (OH)']","[2.0, 3.0, 3.0, 2.0]"
622.0,104.0,Tyreke Davis,North Texas,497,2021-22,2,"[3, 9]","['09/18/2021', '11/06/2021']","['UAB', 'Southern Miss.']","[2.0, 2.0]"
98.0,13.0,KD Davis,North Texas,497,2021-22,4,"[1, 4, 5, 11]","['09/04/2021', '09/25/2021', '10/09/2021', '11/20/2021']","['Northwestern St.', 'Louisiana Tech', 'Missouri', 'FIU']","[3.0, 3.0, 4.0, 2.0]"
622.0,104.0,Ty Shelby,ULM,498,2021-22,2,"[1, 2]","['09/04/2021', '09/18/2021']","['Kentucky', 'Jackson St.']","[2.0, 2.0]"
1570.0,255.0,Keyshawn Johnson,ULM,498,2021-22,1,[3],['09/25/2021'],['Troy'],[2.0]
1570.0,255.0,Zack Woodard,ULM,498,2021-22,1,[10],['11/13/2021'],['Arkansas St.'],[3.5]
1570.0,255.0,Caleb Thomas,ULM,498,2021-22,1,[12],['11/27/2021'],['Louisiana'],[3.0]
1570.0,255.0,Jordan Gandy,NIU,503,2021-22,1,[4],['09/25/2021'],['Maine'],[2.0]
1570.0,255.0,Dillon Thomas,NIU,503,2021-22,1,[5],['10/02/2021'],['Eastern Mich.'],[2.0]
1570.0,255.0,Lance Deveaux,NIU,503,2021-22,1,[13],['12/04/2021'],['Kent St.'],[2.0]
1570.0,255.0,Jaden Dolphin,NIU,503,2021-22,1,[13],['12/04/2021'],['Kent St.'],[2.0]
1570.0,255.0,Michael Kennedy,NIU,503,2021-22,1,[12],['11/23/2021'],['Western Mich.'],[2.0]
1570.0,255.0,Jeremy Meiser,Northwestern,509,2021-22,1,[3],['09/18/2021'],['Duke'],[2.0]
1570.0,255.0,Adetomiwa Adebawore,Northwestern,509,2021-22,1,[6],['10/16/2021'],['Rutgers'],[4.0]
1570.0,255.0,Peter McIntyre,Northwestern,509,2021-22,1,[3],['09/18/2021'],['Duke'],[2.0]
1570.0,255.0,Rod Heard II,Northwestern,509,2021-22,1,[9],['11/06/2021'],['Iowa'],[2.0]
1570.0,255.0,Bryce Gallagher,Northwestern,509,2021-22,1,[6],['10/16/2021'],['Rutgers'],[2.0]
622.0,104.0,JD Bertrand,Notre Dame,513,2021-22,2,"[2, 13]","['09/11/2021', '01/01/2022']","['Toledo', 'Oklahoma St.']","[3.0, 2.0]"
622.0,104.0,Isaiah Foskey,Notre Dame,513,2021-22,2,"[1, 7]","['09/05/2021', '10/23/2021']","['Florida St.', 'Southern California']","[2.0, 2.0]"
1570.0,255.0,Howard Cross III,Notre Dame,513,2021-22,1,[11],['11/20/2021'],['Georgia Tech'],[2.0]
1570.0,255.0,Cam Hart,Notre Dame,513,2021-22,1,[12],['11/27/2021'],['Stanford'],[2.0]
1570.0,255.0,Drew White,Notre Dame,513,2021-22,1,[6],['10/09/2021'],['Virginia Tech'],[2.0]
1570.0,255.0,Kurt Hinish,Notre Dame,513,2021-22,1,[9],['11/06/2021'],['Navy'],[2.0]
1570.0,255.0,Kyle Hamilton,Notre Dame,513,2021-22,1,[2],['09/11/2021'],['Toledo'],[2.0]
1570.0,255.0,Rylie Mills,Notre Dame,513,2021-22,1,[10],['11/13/2021'],['Virginia'],[2.0]
622.0,104.0,Myron Tagovailoa-Amosa,Notre Dame,513,2021-22,2,"[2, 8]","['09/11/2021', '10/30/2021']","['Toledo', 'North Carolina']","[2.0, 2.0]"
1570.0,255.0,Jayson Ademilola,Notre Dame,513,2021-22,1,[4],['09/25/2021'],['Wisconsin'],[2.0]
1570.0,255.0,Kourt Williams,Ohio St.,518,2021-22,1,[11],['11/20/2021'],['Michigan St.'],[2.0]
1570.0,255.0,Tyleik Williams,Ohio St.,518,2021-22,1,[4],['09/25/2021'],['Akron'],[2.0]
622.0,104.0,Zach Harrison,Ohio St.,518,2021-22,2,"[7, 10]","['10/23/2021', '11/13/2021']","['Indiana', 'Purdue']","[2.0, 2.0]"
1570.0,255.0,Teradja Mitchell,Ohio St.,518,2021-22,1,[4],['09/25/2021'],['Akron'],[2.0]
622.0,104.0,Tommy Eichenberg,Ohio St.,518,2021-22,2,"[7, 9]","['10/23/2021', '11/06/2021']","['Indiana', 'Nebraska']","[2.0, 2.0]"
1570.0,255.0,Haskell Garrett,Ohio St.,518,2021-22,1,[4],['09/25/2021'],['Akron'],[3.0]
1570.0,255.0,Rodney Mathews,Ohio,519,2021-22,1,[6],['10/09/2021'],['Central Mich.'],[2.0]
1570.0,255.0,Jack McCrory,Ohio,519,2021-22,1,[12],['11/26/2021'],['Bowling Green'],[2.5]
1570.0,255.0,Bryce Houston,Ohio,519,2021-22,1,[2],['09/11/2021'],['Duquesne'],[2.0]
1570.0,255.0,Will Evans,Ohio,519,2021-22,1,[5],['10/02/2021'],['Akron'],[2.0]
622.0,104.0,Cannon Blauser,Ohio,519,2021-22,2,"[5, 12]","['10/02/2021', '11/26/2021']","['Akron', 'Bowling Green']","[2.0, 2.0]"
1570.0,255.0,Tyren Irby,Oklahoma St.,521,2021-22,1,[8],['10/30/2021'],['Kansas'],[2.0]
251.0,46.0,Malcolm Rodriguez,Oklahoma St.,521,2021-22,3,"[5, 10, 12]","['10/02/2021', '11/13/2021', '11/27/2021']","['Baylor', 'TCU', 'Oklahoma']","[2.0, 2.0, 3.0]"
622.0,104.0,Brendon Evers,Oklahoma St.,521,2021-22,2,"[11, 14]","['11/20/2021', '12/04/2021']","['Texas Tech', 'Baylor']","[2.0, 2.0]"
622.0,104.0,Devin Harper,Oklahoma St.,521,2021-22,2,"[1, 9]","['09/04/2021', '11/06/2021']","['Missouri St.', 'West Virginia']","[2.5, 3.0]"
98.0,13.0,Brock Martin,Oklahoma St.,521,2021-22,4,"[3, 9, 11, 15]","['09/18/2021', '11/06/2021', '11/20/2021', '01/01/2022']","['Boise St.', 'West Virginia', 'Texas Tech', 'Notre Dame']","[2.5, 3.0, 2.0, 2.0]"
1570.0,255.0,Israel Antwine,Oklahoma St.,521,2021-22,1,[4],['09/25/2021'],['Kansas St.'],[2.0]
1570.0,255.0,Jason Taylor II,Oklahoma St.,521,2021-22,1,[11],['11/20/2021'],['Texas Tech'],[2.0]
98.0,13.0,Collin Oliver,Oklahoma St.,521,2021-22,4,"[5, 6, 12, 14]","['10/02/2021', '10/16/2021', '11/27/2021', '12/04/2021']","['Baylor', 'Texas', 'Oklahoma', 'Baylor']","[3.0, 2.0, 2.0, 2.5]"
1570.0,255.0,Isaiah Coe,Oklahoma,522,2021-22,1,[3],['09/18/2021'],['Nebraska'],[2.0]
1570.0,255.0,Key Lawrence,Oklahoma,522,2021-22,1,[8],['10/23/2021'],['Kansas'],[2.0]
1570.0,255.0,Marcus Stripling,Oklahoma,522,2021-22,1,[13],['12/29/2021'],['Oregon'],[2.0]
98.0,13.0,Nik Bonitto,Oklahoma,522,2021-22,4,"[3, 5, 11, 12]","['09/18/2021', '10/02/2021', '11/20/2021', '11/27/2021']","['Nebraska', 'Kansas St.', 'Iowa St.', 'Oklahoma St.']","[3.0, 2.0, 2.5, 2.0]"
622.0,104.0,Jalen Redmond,Oklahoma,522,2021-22,2,"[3, 10]","['09/18/2021', '11/13/2021']","['Nebraska', 'Baylor']","[2.0, 2.0]"
251.0,46.0,Isaiah Thomas,Oklahoma,522,2021-22,3,"[5, 6, 11]","['10/02/2021', '10/09/2021', '11/20/2021']","['Kansas St.', 'Texas', 'Iowa St.']","[2.0, 2.0, 2.0]"
1570.0,255.0,Brian Asamoah,Oklahoma,522,2021-22,1,[10],['11/13/2021'],['Baylor'],[2.0]
622.0,104.0,Perrion Winfrey,Oklahoma,522,2021-22,2,"[6, 12]","['10/09/2021', '11/27/2021']","['Texas', 'Oklahoma St.']","[2.0, 2.0]"
1570.0,255.0,Jason Henderson,Old Dominion,523,2021-22,1,[2],['09/11/2021'],['Hampton'],[2.0]
1570.0,255.0,Jordan Young,Old Dominion,523,2021-22,1,[13],['12/20/2021'],['Tulsa'],[3.0]
1570.0,255.0,Tre Hawkins,Old Dominion,523,2021-22,1,[1],['09/03/2021'],['Wake Forest'],[3.0]
1570.0,255.0,Andrezj Hughes-Murray,Oregon St.,528,2021-22,1,[13],['12/18/2021'],['Utah St.'],[2.0]
1570.0,255.0,Avery Roberts,Oregon St.,528,2021-22,1,[2],['09/11/2021'],['Hawaii'],[2.0]
1570.0,255.0,Kyrei Fisher-Morris,Oregon St.,528,2021-22,1,[3],['09/18/2021'],['Idaho'],[2.0]
1570.0,255.0,Riley Sharp,Oregon St.,528,2021-22,1,[3],['09/18/2021'],['Idaho'],[2.0]
1570.0,255.0,Kitan Oladapo,Oregon St.,528,2021-22,1,[9],['11/06/2021'],['Colorado'],[3.0]
1570.0,255.0,Brandon Dorlus,Oregon,529,2021-22,1,[4],['09/25/2021'],['Arizona'],[2.0]
622.0,104.0,Kayvon Thibodeaux,Oregon,529,2021-22,2,"[7, 10]","['10/23/2021', '11/13/2021']","['UCLA', 'Washington St.']","[2.0, 2.0]"
1570.0,255.0,Smith Vilbert,Penn St.,539,2021-22,1,[13],['01/01/2022'],['Arkansas'],[3.0]
98.0,13.0,Arnold Ebiketie,Penn St.,539,2021-22,4,"[1, 6, 7, 10]","['09/04/2021', '10/09/2021', '10/23/2021', '11/13/2021']","['Wisconsin', 'Iowa', 'Illinois', 'Michigan']","[2.0, 3.5, 2.0, 2.0]"
1570.0,255.0,Nick Tarburton,Penn St.,539,2021-22,1,[13],['01/01/2022'],['Arkansas'],[2.0]
622.0,104.0,Curtis Jacobs,Penn St.,539,2021-22,2,"[6, 8]","['10/09/2021', '10/30/2021']","['Iowa', 'Ohio St.']","[2.0, 2.0]"
622.0,104.0,Brandon Smith,Penn St.,539,2021-22,2,"[4, 9]","['09/25/2021', '11/06/2021']","['Villanova', 'Maryland']","[2.0, 2.5]"
1570.0,255.0,Jesse Luketa,Penn St.,539,2021-22,1,[6],['10/09/2021'],['Iowa'],[2.5]
1570.0,255.0,Daequan Hardy,Penn St.,539,2021-22,1,[6],['10/09/2021'],['Iowa'],[2.0]
1570.0,255.0,Deslin Alexandre,Pittsburgh,545,2021-22,1,[11],['11/20/2021'],['Virginia'],[2.5]
1570.0,255.0,Calijah Kancey,Pittsburgh,545,2021-22,1,[11],['11/20/2021'],['Virginia'],[3.0]
251.0,46.0,SirVocea Dennis,Pittsburgh,545,2021-22,3,"[5, 10, 13]","['10/02/2021', '11/11/2021', '12/04/2021']","['Georgia Tech', 'North Carolina', 'Wake Forest']","[2.5, 3.0, 2.0]"
622.0,104.0,Habakkuk Baldonado,Pittsburgh,545,2021-22,2,"[2, 3]","['09/11/2021', '09/18/2021']","['Tennessee', 'Western Mich.']","[2.0, 2.5]"
1570.0,255.0,Cam Bright,Pittsburgh,545,2021-22,1,[9],['11/06/2021'],['Duke'],[2.5]
1570.0,255.0,John Morgan III,Pittsburgh,545,2021-22,1,[5],['10/02/2021'],['Georgia Tech'],[2.0]
1570.0,255.0,Marquis Williams,Pittsburgh,545,2021-22,1,[7],['10/23/2021'],['Clemson'],[2.0]
1570.0,255.0,Dayon Hayes,Pittsburgh,545,2021-22,1,[14],['12/30/2021'],['Michigan St.'],[3.0]
1570.0,255.0,Brandon George,Pittsburgh,545,2021-22,1,[4],['09/25/2021'],['New Hampshire'],[2.0]
1570.0,255.0,John Petrishen,Pittsburgh,545,2021-22,1,[1],['09/04/2021'],['Massachusetts'],[2.0]
1570.0,255.0,Lawrence Johnson,Purdue,559,2021-22,1,[7],['10/23/2021'],['Wisconsin'],[2.0]
622.0,104.0,Branson Deen,Purdue,559,2021-22,2,"[4, 12]","['09/25/2021', '11/27/2021']","['Illinois', 'Indiana']","[2.5, 3.0]"
622.0,104.0,Kydran Jenkins,Purdue,559,2021-22,2,"[6, 8]","['10/16/2021', '10/30/2021']","['Iowa', 'Nebraska']","[2.5, 2.0]"
1570.0,255.0,DaMarcus Mitchell,Purdue,559,2021-22,1,[13],['12/30/2021'],['Tennessee'],[2.0]
622.0,104.0,George Karlaftis,Purdue,559,2021-22,2,"[3, 11]","['09/18/2021', '11/20/2021']","['Notre Dame', 'Northwestern']","[2.0, 2.0]"
1570.0,255.0,Ikenna Enechukwu,Rice,574,2021-22,1,[5],['10/02/2021'],['Southern Miss.'],[2.5]
1570.0,255.0,Elijah Garcia,Rice,574,2021-22,1,[5],['10/02/2021'],['Southern Miss.'],[2.0]
1570.0,255.0,Myron Morrison,Rice,574,2021-22,1,[6],['10/16/2021'],['UTSA'],[2.0]
1570.0,255.0,Trey Schuman,Rice,574,2021-22,1,[5],['10/02/2021'],['Southern Miss.'],[2.0]
622.0,104.0,Antonio Montero,Rice,574,2021-22,2,"[2, 9]","['09/11/2021', '11/06/2021']","['Houston', 'Charlotte']","[2.0, 2.0]"
251.0,46.0,Olakunle Fatukasi,Rutgers,587,2021-22,3,"[1, 3, 6]","['09/04/2021', '09/18/2021', '10/09/2021']","['Temple', 'Delaware', 'Michigan St.']","[4.0, 2.0, 2.0]"
1570.0,255.0,Julius Turner,Rutgers,587,2021-22,1,[3],['09/18/2021'],['Delaware'],[2.0]
1570.0,255.0,Desmond Igbinosun,Rutgers,587,2021-22,1,[13],['12/31/2021'],['Wake Forest'],[2.0]
622.0,104.0,Christian Izien,Rutgers,587,2021-22,2,"[6, 7]","['10/09/2021', '10/16/2021']","['Michigan St.', 'Northwestern']","[3.0, 2.0]"
1570.0,255.0,Ifeanyi Maijeh,Rutgers,587,2021-22,1,[2],['09/11/2021'],['Syracuse'],[2.0]
1570.0,255.0,Seyddrick Lakalaka,San Diego St.,626,2021-22,1,[11],['11/19/2021'],['UNLV'],[2.0]
1570.0,255.0,Michael Shawcroft,San Diego St.,626,2021-22,1,[6],['10/15/2021'],['San Jose St.'],[3.0]
1570.0,255.0,Garret Fountain,San Diego St.,626,2021-22,1,[3],['09/18/2021'],['Utah'],[2.0]
1570.0,255.0,Caden McDonald,San Diego St.,626,2021-22,1,[2],['09/11/2021'],['Arizona'],[2.0]
39.0,5.0,Cameron Thomas,San Diego St.,626,2021-22,5,"[1, 5, 6, 10, 12]","['09/04/2021', '10/09/2021', '10/15/2021', '11/13/2021', '11/26/2021']","['New Mexico St.', 'New Mexico', 'San Jose St.', 'Nevada', 'Boise St.']","[3.5, 2.0, 2.0, 3.5, 2.0]"
98.0,13.0,Jonah Tavai,San Diego St.,626,2021-22,4,"[4, 9, 12, 14]","['09/25/2021', '11/06/2021', '11/26/2021', '12/21/2021']","['Towson', 'Hawaii', 'Boise St.', 'UTSA']","[2.0, 2.0, 3.5, 2.0]"
1570.0,255.0,Keshawn Banks,San Diego St.,626,2021-22,1,[13],['12/04/2021'],['Utah St.'],[2.0]
1570.0,229.0,Nikia Eason Jr.,UAB,9,2020-21,1,[1],['09/03/2020'],['Central Ark.'],[2.0]
1570.0,229.0,Tyler Taylor,UAB,9,2020-21,1,[5],['12/12/2020'],['Rice'],[2.0]
1570.0,229.0,Damon Miller,UAB,9,2020-21,1,[5],['12/12/2020'],['Rice'],[2.0]
251.0,23.0,Jordan Smith,UAB,9,2020-21,3,"[2, 3, 5]","['09/10/2020', '09/24/2020', '12/12/2020']","['Miami (FL)', 'South Alabama', 'Rice']","[2.0, 2.0, 2.5]"
1570.0,229.0,Brontae Harris,UAB,9,2020-21,1,[8],['10/31/2020'],['Louisiana Tech'],[2.0]
1570.0,229.0,Ja'Quize Cross,Akron,5,2020-21,1,[2],['12/05/2020'],['Bowling Green'],[3.0]
622.0,70.0,Bubba Arslanian,Akron,5,2020-21,2,"[2, 5]","['12/05/2020', '11/10/2020']","['Bowling Green', 'Ohio']","[2.0, 2.0]"
622.0,70.0,Christopher Allen,Alabama,8,2020-21,2,"[3, 9]","['10/10/2020', '11/28/2020']","['Ole Miss', 'Auburn']","[2.0, 2.0]"
1570.0,229.0,Dylan Moses,Alabama,8,2020-21,1,[1],['09/26/2020'],['Missouri'],[2.5]
622.0,70.0,Christian Barmore,Alabama,8,2020-21,2,"[10, 13]","['12/12/2020', '01/11/2021']","['Arkansas', 'Ohio St.']","[2.0, 2.0]"
622.0,70.0,Christian Harris,Alabama,8,2020-21,2,"[1, 11]","['09/26/2020', '12/19/2020']","['Missouri', 'Florida']","[2.0, 2.0]"
98.0,8.0,Will Anderson Jr.,Alabama,8,2020-21,4,"[6, 7, 10, 11]","['10/31/2020', '12/05/2020', '12/12/2020', '12/19/2020']","['Mississippi St.', 'LSU', 'Arkansas', 'Florida']","[2.0, 2.0, 2.0, 2.0]"
1570.0,229.0,Tim Frizzell,App State,27,2020-21,1,[6],['10/22/2020'],['Arkansas St.'],[2.0]
622.0,70.0,D'Marco Jackson,App State,27,2020-21,2,"[9, 12]","['11/14/2020', '12/21/2020']","['Georgia St.', 'North Texas']","[2.0, 2.0]"
251.0,23.0,Demetrius Taylor,App State,27,2020-21,3,"[6, 9, 10]","['10/22/2020', '11/14/2020', '11/21/2020']","['Arkansas St.', 'Georgia St.', 'Coastal Carolina']","[2.0, 3.5, 3.0]"
1570.0,229.0,Trey Cobb,App State,27,2020-21,1,[6],['10/22/2020'],['Arkansas St.'],[3.5]
1570.0,229.0,Nick Hampton,App State,27,2020-21,1,[12],['12/21/2020'],['North Texas'],[3.0]
1570.0,229.0,Michael Matus,Arizona St.,28,2020-21,1,[2],['12/05/2020'],['UCLA'],[2.0]
1570.0,229.0,Jermayne Lole,Arizona St.,28,2020-21,1,[1],['11/07/2020'],['Southern California'],[2.5]
622.0,70.0,Tyler Johnson,Arizona St.,28,2020-21,2,"[1, 2]","['11/07/2020', '12/05/2020']","['Southern California', 'UCLA']","[2.0, 4.5]"
1570.0,229.0,Rourke Freeburg,Arizona,29,2020-21,1,[1],['11/14/2020'],['Southern California'],[2.0]
1570.0,229.0,Jalen Harris,Arizona,29,2020-21,1,[1],['11/14/2020'],['Southern California'],[2.0]
1570.0,229.0,Aaron Blackwell,Arizona,29,2020-21,1,[1],['11/14/2020'],['Southern California'],[2.0]
1570.0,229.0,Jarius Reimonenq,Arkansas St.,30,2020-21,1,[1],['09/05/2020'],['Memphis'],[2.0]
11.0,1.0,Justin Rice,Arkansas St.,30,2020-21,6,"[2, 3, 4, 7, 8, 11]","['09/12/2020', '10/10/2020', '10/03/2020', '10/31/2020', '11/07/2020', '11/28/2020']","['Kansas St.', 'Central Ark.', 'Coastal Carolina', 'Troy', 'Louisiana', 'South Alabama']","[3.0, 4.0, 2.5, 3.0, 2.0, 2.5]"
1570.0,229.0,Elery Alexander,Arkansas St.,30,2020-21,1,[6],['10/22/2020'],['App State'],[2.0]
1570.0,229.0,CJ Harris,Arkansas St.,30,2020-21,1,[6],['10/22/2020'],['App State'],[2.0]
1570.0,229.0,Terry Hampton,Arkansas St.,30,2020-21,1,[4],['10/03/2020'],['Coastal Carolina'],[2.0]
