Overall Rank,Season Rank,Player,Team,Org ID,Season,Game Count,Game Numbers,Game Dates,Opponents,Receiving Yards
3023.0,536.0,Malik Jackson,ULM,498,2019-20,1,[6],['10/10/2019'],['Texas St.'],[55.0]
1593.0,281.0,Zach Jackson,ULM,498,2019-20,3,"[5, 9, 11]","['10/05/2019', '11/09/2019', '11/23/2019']","['Memphis', 'Georgia St.', 'Coastal Carolina']","[59.0, 91.0, 72.0]"
3023.0,536.0,Brandius Batiste,ULM,498,2019-20,1,[4],['09/28/2019'],['South Alabama'],[62.0]
1593.0,281.0,Daniel Crawford,NIU,503,2019-20,3,"[1, 3, 5]","['08/31/2019', '09/14/2019', '10/05/2019']","['Illinois St.', 'Nebraska', 'Ball St.']","[75.0, 71.0, 85.0]"
1593.0,281.0,Spencer Tears,NIU,503,2019-20,3,"[2, 4, 9]","['09/07/2019', '09/28/2019', '11/02/2019']","['Utah', 'Vanderbilt', 'Central Mich.']","[112.0, 100.0, 62.0]"
861.0,163.0,Cole Tucker,NIU,503,2019-20,5,"[3, 5, 6, 7, 9]","['09/14/2019', '10/05/2019', '10/12/2019', '10/19/2019', '11/02/2019']","['Nebraska', 'Ball St.', 'Ohio', 'Miami (OH)', 'Central Mich.']","[50.0, 69.0, 118.0, 82.0, 75.0]"
2169.0,381.0,Mitchell Brinkman,NIU,503,2019-20,2,"[1, 6]","['08/31/2019', '10/12/2019']","['Illinois St.', 'Ohio']","[51.0, 100.0]"
1593.0,281.0,Tyrice Richie,NIU,503,2019-20,3,"[1, 10, 12]","['08/31/2019', '11/13/2019', '11/26/2019']","['Illinois St.', 'Toledo', 'Western Mich.']","[102.0, 54.0, 71.0]"
3023.0,536.0,Michael Love,NIU,503,2019-20,1,[7],['10/19/2019'],['Miami (OH)'],[60.0]
3023.0,536.0,Berkeley Holman,Northwestern,509,2019-20,1,[9],['11/09/2019'],['Purdue'],[53.0]
1176.0,221.0,Riley Lees,Northwestern,509,2019-20,4,"[4, 9, 10, 11]","['09/28/2019', '11/09/2019', '11/16/2019', '11/23/2019']","['Wisconsin', 'Purdue', 'Massachusetts', 'Minnesota']","[59.0, 62.0, 76.0, 53.0]"
2169.0,381.0,Ben Skowronek,Northwestern,509,2019-20,2,"[1, 2]","['08/31/2019', '09/14/2019']","['Stanford', 'UNLV']","[53.0, 57.0]"
3023.0,536.0,JJ Jefferson,Northwestern,509,2019-20,1,[2],['09/14/2019'],['UNLV'],[61.0]
3023.0,536.0,Avery Davis,Notre Dame,513,2019-20,1,[2],['09/14/2019'],['New Mexico'],[59.0]
82.0,19.0,Chase Claypool,Notre Dame,513,2019-20,10,"[1, 2, 3, 5, 8, 9, 10, 11, 12, 13]","['09/02/2019', '09/14/2019', '09/21/2019', '10/05/2019', '11/02/2019', '11/09/2019', '11/16/2019', '11/23/2019', '11/30/2019', '12/28/2019']","['Louisville', 'New Mexico', 'Georgia', 'Bowling Green', 'Virginia Tech', 'Duke', 'Navy', 'Boston College', 'Stanford', 'Iowa St.']","[94.0, 96.0, 66.0, 61.0, 118.0, 97.0, 117.0, 60.0, 63.0, 146.0]"
2169.0,381.0,Javon McKinley,Notre Dame,513,2019-20,2,"[2, 5]","['09/14/2019', '10/05/2019']","['New Mexico', 'Bowling Green']","[85.0, 104.0]"
2169.0,381.0,Braden Lenzy,Notre Dame,513,2019-20,2,"[2, 10]","['09/14/2019', '11/16/2019']","['New Mexico', 'Navy']","[74.0, 87.0]"
861.0,163.0,Cole Kmet,Notre Dame,513,2019-20,5,"[3, 4, 6, 11, 12]","['09/21/2019', '09/28/2019', '10/12/2019', '11/23/2019', '11/30/2019']","['Georgia', 'Virginia', 'Southern California', 'Boston College', 'Stanford']","[108.0, 65.0, 61.0, 78.0, 77.0]"
1176.0,221.0,Chris Finke,Notre Dame,513,2019-20,4,"[2, 8, 10, 11]","['09/14/2019', '11/02/2019', '11/16/2019', '11/23/2019']","['New Mexico', 'Virginia Tech', 'Navy', 'Boston College']","[57.0, 51.0, 57.0, 71.0]"
1593.0,281.0,Garrett Wilson,Ohio St.,518,2019-20,3,"[4, 9, 12]","['09/21/2019', '11/09/2019', '11/30/2019']","['Miami (OH)', 'Maryland', 'Michigan']","[54.0, 82.0, 118.0]"
1593.0,281.0,Austin Mack,Ohio St.,518,2019-20,3,"[5, 7, 14]","['09/28/2019', '10/18/2019', '12/28/2019']","['Nebraska', 'Northwestern', 'Clemson']","[66.0, 50.0, 54.0]"
861.0,163.0,Binjimen Victor,Ohio St.,518,2019-20,5,"[1, 2, 3, 6, 10]","['08/31/2019', '09/07/2019', '09/14/2019', '10/05/2019', '11/16/2019']","['Fla. Atlantic', 'Cincinnati', 'Indiana', 'Michigan St.', 'Rutgers']","[65.0, 69.0, 66.0, 79.0, 68.0]"
408.0,80.0,K.J. Hill,Ohio St.,518,2019-20,7,"[2, 4, 6, 9, 10, 13, 14]","['09/07/2019', '09/21/2019', '10/05/2019', '11/09/2019', '11/16/2019', '12/07/2019', '12/28/2019']","['Cincinnati', 'Miami (OH)', 'Michigan St.', 'Maryland', 'Rutgers', 'Wisconsin', 'Clemson']","[57.0, 78.0, 57.0, 56.0, 62.0, 83.0, 67.0]"
3023.0,536.0,J.K. Dobbins,Ohio St.,518,2019-20,1,[8],['10/26/2019'],['Wisconsin'],[58.0]
151.0,39.0,Chris Olave,Ohio St.,518,2019-20,9,"[1, 2, 3, 7, 8, 10, 12, 13, 14]","['08/31/2019', '09/07/2019', '09/14/2019', '10/18/2019', '10/26/2019', '11/16/2019', '11/30/2019', '12/07/2019', '12/28/2019']","['Fla. Atlantic', 'Cincinnati', 'Indiana', 'Northwestern', 'Wisconsin', 'Rutgers', 'Michigan', 'Wisconsin', 'Clemson']","[68.0, 60.0, 70.0, 60.0, 93.0, 139.0, 68.0, 94.0, 50.0]"
3023.0,536.0,Jameson Williams,Ohio St.,518,2019-20,1,[4],['09/21/2019'],['Miami (OH)'],[74.0]
861.0,163.0,Isiah Cox,Ohio,519,2019-20,5,"[3, 7, 8, 11, 13]","['09/14/2019', '10/19/2019', '10/26/2019', '11/19/2019', '01/03/2020']","['Marshall', 'Kent St.', 'Ball St.', 'Bowling Green', 'Nevada']","[61.0, 115.0, 92.0, 83.0, 73.0]"
2169.0,381.0,Tyler Walton,Ohio,519,2019-20,2,"[7, 12]","['10/19/2019', '11/26/2019']","['Kent St.', 'Akron']","[59.0, 82.0]"
1176.0,221.0,Shane Hooks,Ohio,519,2019-20,4,"[4, 6, 11, 12]","['09/21/2019', '10/12/2019', '11/19/2019', '11/26/2019']","['Louisiana', 'NIU', 'Bowling Green', 'Akron']","[96.0, 131.0, 79.0, 81.0]"
1593.0,281.0,Jerome Buckner,Ohio,519,2019-20,3,"[2, 7, 11]","['09/07/2019', '10/19/2019', '11/19/2019']","['Pittsburgh', 'Kent St.', 'Bowling Green']","[60.0, 51.0, 54.0]"
1176.0,221.0,Ryan Luehrman,Ohio,519,2019-20,4,"[3, 4, 6, 10]","['09/14/2019', '09/21/2019', '10/12/2019', '11/12/2019']","['Marshall', 'Louisiana', 'NIU', 'Western Mich.']","[60.0, 69.0, 53.0, 52.0]"
3023.0,536.0,DL Knock,Ohio,519,2019-20,1,[12],['11/26/2019'],['Akron'],[53.0]
3023.0,536.0,Chuba Hubbard,Oklahoma St.,521,2019-20,1,[11],['11/23/2019'],['West Virginia'],[88.0]
861.0,163.0,Braydon Johnson,Oklahoma St.,521,2019-20,5,"[2, 4, 8, 12, 13]","['09/07/2019', '09/21/2019', '10/26/2019', '11/30/2019', '12/27/2019']","['McNeese', 'Texas', 'Iowa St.', 'Oklahoma', 'Texas A&M']","[69.0, 55.0, 66.0, 77.0, 124.0]"
3023.0,536.0,Jordan McCray,Oklahoma St.,521,2019-20,1,[6],['10/05/2019'],['Texas Tech'],[82.0]
3023.0,536.0,C.J. Moore,Oklahoma St.,521,2019-20,1,[2],['09/07/2019'],['McNeese'],[59.0]
254.0,56.0,Tylan Wallace,Oklahoma St.,521,2019-20,8,"[1, 2, 3, 4, 5, 6, 7, 8]","['08/30/2019', '09/07/2019', '09/14/2019', '09/21/2019', '09/28/2019', '10/05/2019', '10/19/2019', '10/26/2019']","['Oregon St.', 'McNeese', 'Tulsa', 'Texas', 'Kansas St.', 'Texas Tech', 'Baylor', 'Iowa St.']","[92.0, 180.0, 118.0, 83.0, 145.0, 85.0, 69.0, 131.0]"
611.0,116.0,Dillon Stoner,Oklahoma St.,521,2019-20,6,"[4, 6, 9, 10, 11, 12]","['09/21/2019', '10/05/2019', '11/02/2019', '11/16/2019', '11/23/2019', '11/30/2019']","['Texas', 'Texas Tech', 'TCU', 'Kansas', 'West Virginia', 'Oklahoma']","[55.0, 76.0, 93.0, 150.0, 62.0, 61.0]"
2169.0,381.0,Jadon Haselwood,Oklahoma,522,2019-20,2,"[2, 4]","['09/07/2019', '09/28/2019']","['South Dakota', 'Texas Tech']","[78.0, 59.0]"
3023.0,536.0,Nick Basquine,Oklahoma,522,2019-20,1,[8],['10/26/2019'],['Kansas St.'],[83.0]
2169.0,381.0,Lee Morris,Oklahoma,522,2019-20,2,"[7, 10]","['10/19/2019', '11/16/2019']","['West Virginia', 'Baylor']","[57.0, 86.0]"
254.0,56.0,Ceedee Lamb,Oklahoma,522,2019-20,8,"[2, 4, 6, 7, 8, 9, 13, 14]","['09/07/2019', '09/28/2019', '10/12/2019', '10/19/2019', '10/26/2019', '11/09/2019', '12/07/2019', '12/28/2019']","['South Dakota', 'Texas Tech', 'Texas', 'West Virginia', 'Kansas St.', 'Iowa St.', 'Baylor', 'LSU']","[144.0, 185.0, 171.0, 71.0, 135.0, 167.0, 173.0, 119.0]"
408.0,80.0,Charleston Rambo,Oklahoma,522,2019-20,7,"[1, 3, 4, 7, 8, 10, 11]","['09/01/2019', '09/14/2019', '09/28/2019', '10/19/2019', '10/26/2019', '11/16/2019', '11/23/2019']","['Houston', 'UCLA', 'Texas Tech', 'West Virginia', 'Kansas St.', 'Baylor', 'TCU']","[105.0, 116.0, 122.0, 71.0, 82.0, 50.0, 77.0]"
2169.0,381.0,Eric Kumah,Old Dominion,523,2019-20,2,"[1, 8]","['08/31/2019', '10/26/2019']","['Norfolk St.', 'Fla. Atlantic']","[65.0, 99.0]"
3023.0,536.0,Darrell Brown,Old Dominion,523,2019-20,1,[7],['10/19/2019'],['UAB'],[64.0]
3023.0,536.0,Nigel Fitzgerald,Old Dominion,523,2019-20,1,[9],['11/02/2019'],['FIU'],[50.0]
2169.0,381.0,Aaron Moore,Old Dominion,523,2019-20,2,"[10, 11]","['11/09/2019', '11/23/2019']","['UTSA', 'Middle Tenn.']","[80.0, 194.0]"
3023.0,536.0,Kolby Taylor,Oregon St.,528,2019-20,1,[5],['10/05/2019'],['UCLA'],[52.0]
1593.0,281.0,Champ Flemings,Oregon St.,528,2019-20,3,"[3, 4, 11]","['09/14/2019', '09/28/2019', '11/23/2019']","['Cal Poly', 'Stanford', 'Washington St.']","[142.0, 64.0, 110.0]"
82.0,19.0,Isaiah Hodgins,Oregon St.,528,2019-20,10,"[1, 2, 3, 4, 5, 6, 8, 10, 11, 12]","['08/30/2019', '09/07/2019', '09/14/2019', '09/28/2019', '10/05/2019', '10/12/2019', '11/02/2019', '11/16/2019', '11/23/2019', '11/30/2019']","['Oklahoma St.', 'Hawaii', 'Cal Poly', 'Stanford', 'UCLA', 'Utah', 'Arizona', 'Arizona St.', 'Washington St.', 'Oregon']","[170.0, 96.0, 81.0, 162.0, 123.0, 77.0, 150.0, 93.0, 65.0, 85.0]"
1593.0,281.0,Noah Togiai,Oregon St.,528,2019-20,3,"[8, 10, 11]","['11/02/2019', '11/16/2019', '11/23/2019']","['Arizona', 'Arizona St.', 'Washington St.']","[69.0, 76.0, 67.0]"
3023.0,536.0,Jermar Jefferson,Oregon St.,528,2019-20,1,[11],['11/23/2019'],['Washington St.'],[52.0]
3023.0,536.0,Trevon Bradford,Oregon St.,528,2019-20,1,[12],['11/30/2019'],['Oregon'],[53.0]
2169.0,381.0,Tyjon Lindsey,Oregon St.,528,2019-20,2,"[5, 11]","['10/05/2019', '11/23/2019']","['UCLA', 'Washington St.']","[53.0, 58.0]"
611.0,116.0,Johnny Johnson III,Oregon,529,2019-20,6,"[1, 6, 9, 10, 12, 13]","['08/31/2019', '10/19/2019', '11/16/2019', '11/23/2019', '09/14/2019', '12/06/2019']","['Auburn', 'Washington', 'Arizona', 'Arizona St.', 'Montana', 'Utah']","[98.0, 90.0, 89.0, 207.0, 76.0, 87.0]"
1593.0,281.0,Jaylon Redd,Oregon,529,2019-20,3,"[1, 3, 5]","['08/31/2019', '09/21/2019', '10/11/2019']","['Auburn', 'Stanford', 'Colorado']","[64.0, 54.0, 75.0]"
3023.0,536.0,CJ Verdell,Oregon,529,2019-20,1,[7],['10/26/2019'],['Washington St.'],[56.0]
3023.0,536.0,Mycah Pittman,Oregon,529,2019-20,1,[5],['10/11/2019'],['Colorado'],[57.0]
3023.0,536.0,Bryan Addison,Oregon,529,2019-20,1,[2],['09/07/2019'],['Nevada'],[58.0]
1176.0,221.0,Jacob Breeland,Oregon,529,2019-20,4,"[2, 3, 4, 5]","['09/07/2019', '09/21/2019', '10/05/2019', '10/11/2019']","['Nevada', 'Stanford', 'California', 'Colorado']","[112.0, 78.0, 87.0, 53.0]"
861.0,163.0,Juwan Johnson,Oregon,529,2019-20,5,"[7, 8, 9, 13, 14]","['10/26/2019', '11/02/2019', '11/16/2019', '12/06/2019', '01/01/2020']","['Washington St.', 'Southern California', 'Arizona', 'Utah', 'Wisconsin']","[64.0, 106.0, 93.0, 52.0, 66.0]"
151.0,39.0,KJ Hamler,Penn St.,539,2019-20,9,"[1, 2, 3, 4, 6, 7, 8, 9, 10]","['08/31/2019', '09/07/2019', '09/14/2019', '09/27/2019', '10/12/2019', '10/19/2019', '10/26/2019', '11/09/2019', '11/16/2019']","['Idaho', 'Buffalo', 'Pittsburgh', 'Maryland', 'Iowa', 'Michigan', 'Michigan St.', 'Minnesota', 'Indiana']","[115.0, 62.0, 68.0, 108.0, 61.0, 108.0, 57.0, 119.0, 52.0]"
1593.0,281.0,Jahan Dotson,Penn St.,539,2019-20,3,"[2, 5, 9]","['09/07/2019', '10/05/2019', '11/09/2019']","['Buffalo', 'Purdue', 'Minnesota']","[109.0, 79.0, 70.0]"
1593.0,281.0,Pat Freiermuth,Penn St.,539,2019-20,3,"[2, 8, 9]","['09/07/2019', '10/26/2019', '11/09/2019']","['Buffalo', 'Michigan St.', 'Minnesota']","[99.0, 60.0, 101.0]"
2169.0,381.0,Nick Bowers,Penn St.,539,2019-20,2,"[4, 5]","['09/27/2019', '10/05/2019']","['Maryland', 'Purdue']","[70.0, 66.0]"
2169.0,381.0,A.J. Davis,Pittsburgh,545,2019-20,2,"[1, 3]","['08/31/2019', '09/14/2019']","['Virginia', 'Penn St.']","[65.0, 94.0]"
611.0,116.0,Taysir Mack,Pittsburgh,545,2019-20,6,"[2, 3, 4, 5, 6, 10]","['09/07/2019', '09/14/2019', '09/21/2019', '09/28/2019', '10/05/2019', '11/14/2019']","['Ohio', 'Penn St.', 'UCF', 'Delaware', 'Duke', 'North Carolina']","[57.0, 125.0, 87.0, 124.0, 85.0, 83.0]"
151.0,39.0,Maurice Ffrench,Pittsburgh,545,2019-20,9,"[1, 2, 4, 5, 6, 7, 9, 12, 13]","['08/31/2019', '09/07/2019', '09/21/2019', '09/28/2019', '10/05/2019', '10/18/2019', '11/02/2019', '11/30/2019', '12/26/2019']","['Virginia', 'Ohio', 'UCF', 'Delaware', 'Duke', 'Syracuse', 'Georgia Tech', 'Boston College', 'Eastern Mich.']","[54.0, 138.0, 50.0, 57.0, 54.0, 92.0, 71.0, 79.0, 165.0]"
1593.0,281.0,Shocky Jacques-Louis,Pittsburgh,545,2019-20,3,"[10, 12, 13]","['11/14/2019', '11/30/2019', '12/26/2019']","['North Carolina', 'Boston College', 'Eastern Mich.']","[104.0, 80.0, 68.0]"
2169.0,381.0,Jared Wayne,Pittsburgh,545,2019-20,2,"[11, 12]","['11/23/2019', '11/30/2019']","['Virginia Tech', 'Boston College']","[68.0, 100.0]"
3023.0,536.0,Aaron Mathews,Pittsburgh,545,2019-20,1,[7],['10/18/2019'],['Syracuse'],[57.0]
408.0,80.0,Brycen Hopkins,Purdue,559,2019-20,7,"[1, 3, 6, 7, 9, 11, 12]","['08/30/2019', '09/14/2019', '10/12/2019', '10/19/2019', '11/02/2019', '11/23/2019', '11/30/2019']","['Nevada', 'TCU', 'Maryland', 'Iowa', 'Nebraska', 'Wisconsin', 'Indiana']","[84.0, 77.0, 140.0, 51.0, 97.0, 127.0, 142.0]"
254.0,56.0,David Bell,Purdue,559,2019-20,8,"[2, 4, 5, 6, 7, 10, 11, 12]","['09/07/2019', '09/28/2019', '10/05/2019', '10/12/2019', '10/19/2019', '11/09/2019', '11/23/2019', '11/30/2019']","['Vanderbilt', 'Minnesota', 'Penn St.', 'Maryland', 'Iowa', 'Northwestern', 'Wisconsin', 'Indiana']","[82.0, 114.0, 56.0, 138.0, 197.0, 115.0, 108.0, 136.0]"
3023.0,536.0,Jared Sparks,Purdue,559,2019-20,1,[2],['09/07/2019'],['Vanderbilt'],[65.0]
1593.0,281.0,Jackson Anthrop,Purdue,559,2019-20,3,"[4, 8, 12]","['09/28/2019', '10/26/2019', '11/30/2019']","['Minnesota', 'Illinois', 'Indiana']","[66.0, 51.0, 62.0]"
2169.0,381.0,Rondale Moore,Purdue,559,2019-20,2,"[1, 2]","['08/30/2019', '09/07/2019']","['Nevada', 'Vanderbilt']","[124.0, 220.0]"
1593.0,281.0,Amad Anderson Jr.,Purdue,559,2019-20,3,"[1, 3, 10]","['08/30/2019', '09/14/2019', '11/09/2019']","['Nevada', 'TCU', 'Northwestern']","[64.0, 59.0, 67.0]"
1593.0,281.0,Milton Wright,Purdue,559,2019-20,3,"[6, 9, 11]","['10/12/2019', '11/02/2019', '11/23/2019']","['Maryland', 'Nebraska', 'Wisconsin']","[59.0, 69.0, 74.0]"
3023.0,536.0,August Pitre III,Rice,574,2019-20,1,[2],['09/06/2019'],['Wake Forest'],[52.0]
254.0,56.0,Austin Trammell,Rice,574,2019-20,8,"[2, 3, 5, 6, 7, 8, 11, 12]","['09/06/2019', '09/14/2019', '09/28/2019', '10/05/2019', '10/19/2019', '10/26/2019', '11/23/2019', '11/30/2019']","['Wake Forest', 'Texas', 'Louisiana Tech', 'UAB', 'UTSA', 'Southern Miss.', 'North Texas', 'UTEP']","[67.0, 97.0, 53.0, 113.0, 75.0, 52.0, 91.0, 54.0]"
611.0,116.0,Bradley Rozner,Rice,574,2019-20,6,"[2, 4, 5, 7, 10, 11]","['09/06/2019', '09/21/2019', '09/28/2019', '10/19/2019', '11/16/2019', '11/23/2019']","['Wake Forest', 'Baylor', 'Louisiana Tech', 'UTSA', 'Middle Tenn.', 'North Texas']","[103.0, 100.0, 64.0, 138.0, 130.0, 70.0]"
1176.0,221.0,Bo Melton,Rutgers,587,2019-20,4,"[1, 5, 10, 12]","['08/30/2019', '10/05/2019', '11/16/2019', '11/30/2019']","['Massachusetts', 'Maryland', 'Ohio St.', 'Penn St.']","[127.0, 50.0, 57.0, 52.0]"
1593.0,281.0,Raheem Blackshear,Rutgers,587,2019-20,3,"[1, 3, 4]","['08/30/2019', '09/21/2019', '09/28/2019']","['Massachusetts', 'Boston College', 'Michigan']","[126.0, 130.0, 55.0]"
1593.0,281.0,Isaiah Washington,Rutgers,587,2019-20,3,"[3, 8, 12]","['09/21/2019', '10/26/2019', '11/30/2019']","['Boston College', 'Liberty', 'Penn St.']","[52.0, 89.0, 63.0]"
3023.0,536.0,Mohamed Jabbie,Rutgers,587,2019-20,1,[9],['11/02/2019'],['Illinois'],[64.0]
861.0,163.0,Kobe Smith,San Diego St.,626,2019-20,5,"[2, 4, 5, 8, 11]","['09/07/2019', '09/21/2019', '10/05/2019', '10/26/2019', '11/23/2019']","['UCLA', 'Utah St.', 'Colorado St.', 'UNLV', 'Hawaii']","[131.0, 102.0, 101.0, 78.0, 74.0]"
861.0,163.0,Jesse Matthews,San Diego St.,626,2019-20,5,"[2, 6, 10, 12, 13]","['09/07/2019', '10/12/2019', '11/15/2019', '11/30/2019', '12/21/2019']","['UCLA', 'Wyoming', 'Fresno St.', 'BYU', 'Central Mich.']","[59.0, 73.0, 119.0, 78.0, 111.0]"
3023.0,536.0,Isaiah Richardson,San Diego St.,626,2019-20,1,[4],['09/21/2019'],['Utah St.'],[65.0]
151.0,39.0,Tre Walker,San Jose St.,630,2019-20,9,"[3, 4, 5, 6, 8, 9, 10, 11, 12]","['09/21/2019', '09/27/2019', '10/04/2019', '10/12/2019', '10/26/2019', '11/02/2019', '11/09/2019', '11/23/2019', '11/30/2019']","['Arkansas', 'Air Force', 'New Mexico', 'Nevada', 'Army West Point', 'Boise St.', 'Hawaii', 'UNLV', 'Fresno St.']","[161.0, 69.0, 130.0, 87.0, 94.0, 193.0, 138.0, 133.0, 132.0]"
2169.0,381.0,Isaiah Holiness,San Jose St.,630,2019-20,2,"[3, 4]","['09/21/2019', '09/27/2019']","['Arkansas', 'Air Force']","[64.0, 51.0]"
151.0,39.0,Bailey Gaither,San Jose St.,630,2019-20,9,"[2, 3, 5, 6, 7, 9, 10, 11, 12]","['09/07/2019', '09/21/2019', '10/04/2019', '10/12/2019', '10/19/2019', '11/02/2019', '11/09/2019', '11/23/2019', '11/30/2019']","['Tulsa', 'Arkansas', 'New Mexico', 'Nevada', 'San Diego St.', 'Boise St.', 'Hawaii', 'UNLV', 'Fresno St.']","[68.0, 50.0, 90.0, 131.0, 75.0, 110.0, 74.0, 70.0, 67.0]"
3023.0,536.0,Brett Foley,San Jose St.,630,2019-20,1,[8],['10/26/2019'],['Army West Point'],[55.0]
611.0,116.0,Isaiah Hamilton,San Jose St.,630,2019-20,6,"[1, 6, 7, 8, 10, 11]","['08/29/2019', '10/12/2019', '10/19/2019', '10/26/2019', '11/09/2019', '11/23/2019']","['Northern Colo.', 'Nevada', 'San Diego St.', 'Army West Point', 'Hawaii', 'UNLV']","[91.0, 90.0, 71.0, 88.0, 105.0, 119.0]"
3023.0,536.0,Billy Humphreys,San Jose St.,630,2019-20,1,[2],['09/07/2019'],['Tulsa'],[52.0]
3023.0,536.0,Andre Crump Jr.,San Jose St.,630,2019-20,1,[6],['10/12/2019'],['Nevada'],[68.0]
2169.0,381.0,Dejon Packer,San Jose St.,630,2019-20,2,"[5, 11]","['10/04/2019', '11/23/2019']","['New Mexico', 'UNLV']","[74.0, 78.0]"
861.0,163.0,Kawaan Baker,South Alabama,646,2019-20,5,"[1, 3, 6, 11, 12]","['08/31/2019', '09/14/2019', '10/03/2019', '11/23/2019', '11/29/2019']","['Nebraska', 'Memphis', 'Ga. Southern', 'Georgia St.', 'Arkansas St.']","[59.0, 84.0, 126.0, 56.0, 62.0]"
3023.0,536.0,Brandon Crum,South Alabama,646,2019-20,1,[11],['11/23/2019'],['Georgia St.'],[51.0]
1593.0,281.0,Jalen Tolbert,South Alabama,646,2019-20,3,"[6, 11, 12]","['10/03/2019', '11/23/2019', '11/29/2019']","['Ga. Southern', 'Georgia St.', 'Arkansas St.']","[60.0, 74.0, 144.0]"
2169.0,381.0,Cade Sutherland,South Alabama,646,2019-20,2,"[1, 10]","['08/31/2019', '11/16/2019']","['Nebraska', 'Louisiana']","[53.0, 64.0]"
3023.0,536.0,Kyle Markway,South Carolina,648,2019-20,1,[4],['09/21/2019'],['Missouri'],[52.0]
3023.0,536.0,Rico Dowdle,South Carolina,648,2019-20,1,[10],['11/09/2019'],['App State'],[67.0]
1593.0,281.0,Shi Smith,South Carolina,648,2019-20,3,"[1, 3, 8]","['08/31/2019', '09/14/2019', '10/26/2019']","['North Carolina', 'Alabama', 'Tennessee']","[55.0, 90.0, 156.0]"
254.0,56.0,Bryan Edwards,South Carolina,648,2019-20,8,"[2, 3, 4, 6, 7, 8, 9, 10]","['09/07/2019', '09/14/2019', '09/21/2019', '10/12/2019', '10/19/2019', '10/26/2019', '11/02/2019', '11/09/2019']","['Charleston So.', 'Alabama', 'Missouri', 'Georgia', 'Florida', 'Tennessee', 'Vanderbilt', 'App State']","[112.0, 79.0, 113.0, 78.0, 78.0, 83.0, 139.0, 90.0]"
2169.0,381.0,Randall St. Felix,South Fla.,651,2019-20,2,"[7, 9]","['10/26/2019', '11/16/2019']","['East Carolina', 'Cincinnati']","[79.0, 70.0]"
1176.0,221.0,Mitchell Wilcox,South Fla.,651,2019-20,4,"[3, 5, 8, 12]","['09/28/2019', '10/12/2019', '11/07/2019', '09/07/2019']","['SMU', 'BYU', 'Temple', 'Georgia Tech']","[77.0, 52.0, 55.0, 60.0]"
3023.0,536.0,Jacob Mathis,South Fla.,651,2019-20,1,[3],['09/28/2019'],['SMU'],[54.0]
3023.0,536.0,Eddie McDoom,South Fla.,651,2019-20,1,[9],['11/16/2019'],['Cincinnati'],[53.0]
3023.0,536.0,Johnny Ford,South Fla.,651,2019-20,1,[2],['09/14/2019'],['South Carolina St.'],[100.0]
3023.0,536.0,Bryce Miller,South Fla.,651,2019-20,1,[3],['09/28/2019'],['SMU'],[57.0]
3023.0,536.0,Kenan Christon,Southern California,657,2019-20,1,[10],['11/09/2019'],['Arizona St.'],[82.0]
82.0,19.0,Michael Pittman,Southern California,657,2019-20,10,"[2, 3, 4, 5, 7, 8, 10, 11, 12, 13]","['09/07/2019', '09/14/2019', '09/20/2019', '09/28/2019', '10/19/2019', '10/25/2019', '11/09/2019', '11/16/2019', '11/23/2019', '12/27/2019']","['Stanford', 'BYU', 'Utah', 'Washington', 'Arizona', 'Colorado', 'Arizona St.', 'California', 'UCLA', 'Iowa']","[82.0, 95.0, 232.0, 64.0, 69.0, 156.0, 146.0, 180.0, 104.0, 53.0]"
254.0,56.0,Tyler Vaughns,Southern California,657,2019-20,8,"[1, 2, 3, 7, 8, 9, 12, 13]","['08/31/2019', '09/07/2019', '09/14/2019', '10/19/2019', '10/25/2019', '11/02/2019', '11/23/2019', '12/27/2019']","['Fresno St.', 'Stanford', 'BYU', 'Arizona', 'Colorado', 'Oregon', 'UCLA', 'Iowa']","[150.0, 106.0, 65.0, 73.0, 104.0, 75.0, 106.0, 54.0]"
611.0,116.0,Drake London,Southern California,657,2019-20,6,"[2, 7, 8, 9, 11, 12]","['09/07/2019', '10/19/2019', '10/25/2019', '11/02/2019', '11/16/2019', '11/23/2019']","['Stanford', 'Arizona', 'Colorado', 'Oregon', 'California', 'UCLA']","[62.0, 52.0, 85.0, 51.0, 111.0, 142.0]"
3023.0,536.0,Erik Krommenhoek,Southern California,657,2019-20,1,[3],['09/14/2019'],['BYU'],[60.0]
151.0,39.0,Amon-Ra St. Brown,Southern California,657,2019-20,9,"[2, 4, 6, 8, 9, 10, 11, 12, 13]","['09/07/2019', '09/20/2019', '10/12/2019', '10/25/2019', '11/02/2019', '11/09/2019', '11/16/2019', '11/23/2019', '12/27/2019']","['Stanford', 'Utah', 'Notre Dame', 'Colorado', 'Oregon', 'Arizona St.', 'California', 'UCLA', 'Iowa']","[97.0, 68.0, 112.0, 55.0, 61.0, 173.0, 85.0, 128.0, 163.0]"
254.0,56.0,Kylen Granson,SMU,663,2019-20,8,"[1, 3, 4, 7, 8, 9, 10, 13]","['08/31/2019', '09/14/2019', '09/21/2019', '10/19/2019', '10/24/2019', '11/02/2019', '11/09/2019', '12/21/2019']","['Arkansas St.', 'Texas St.', 'TCU', 'Temple', 'Houston', 'Memphis', 'East Carolina', 'Fla. Atlantic']","[63.0, 58.0, 83.0, 50.0, 76.0, 77.0, 138.0, 93.0]"
