Player,Team,Org ID,Season,Game Count,Game Numbers,Game Dates,Opponents,Total Tackles
Sidney Williams,Florida St.,234,2021-22,1,[6],['10/09/2021'],['North Carolina'],[10.0]
Jammie Robinson,Florida St.,234,2021-22,4,"[4, 6, 9, 12]","['09/25/2021', '10/09/2021', '11/06/2021', '11/27/2021']","['Louisville', 'North Carolina', 'NC State', 'Florida']","[13.0, 12.0, 10.0, 18.0]"
DJ Lundy,Florida St.,234,2021-22,1,[8],['10/30/2021'],['Clemson'],[11.0]
Jarvis Brownlee,Florida St.,234,2021-22,1,[10],['11/13/2021'],['Miami (FL)'],[10.0]
Jermaine Johnson,Florida St.,234,2021-22,2,"[2, 3]","['09/11/2021', '09/18/2021']","['Jacksonville St.', 'Wake Forest']","[11.0, 10.0]"
Trey Dean III,Florida,235,2021-22,3,"[4, 8, 9]","['09/25/2021', '10/30/2021', '11/06/2021']","['Tennessee', 'Georgia', 'South Carolina']","[11.0, 11.0, 11.0]"
Mohamoud Diabate,Florida,235,2021-22,2,"[5, 9]","['10/02/2021', '11/06/2021']","['Kentucky', 'South Carolina']","[11.0, 12.0]"
Rashad Torrence II,Florida,235,2021-22,2,"[6, 10]","['10/09/2021', '11/13/2021']","['Vanderbilt', 'Samford']","[15.0, 12.0]"
Ty'Ron Hopper,Florida,235,2021-22,1,[11],['11/20/2021'],['Missouri'],[15.0]
Justin Birdsong,Ga. Southern,253,2021-22,1,[2],['09/11/2021'],['Fla. Atlantic'],[10.0]
Anthony Wilson,Ga. Southern,253,2021-22,2,"[6, 9]","['10/09/2021', '11/06/2021']","['Troy', 'Coastal Carolina']","[11.0, 10.0]"
Michael Edwards III,Ga. Southern,253,2021-22,1,[12],['11/27/2021'],['App State'],[10.0]
Eldrick Robinson II,Ga. Southern,253,2021-22,3,"[8, 10, 11]","['10/30/2021', '11/13/2021', '11/20/2021']","['Georgia St.', 'Texas St.', 'BYU']","[10.0, 12.0, 10.0]"
Chris Moore,Georgia St.,254,2021-22,1,[9],['11/04/2021'],['Louisiana'],[10.0]
Jordan Veneziale,Georgia St.,254,2021-22,2,"[2, 5]","['09/11/2021', '10/02/2021']","['North Carolina', 'App State']","[10.0, 10.0]"
Antavious Lane,Georgia St.,254,2021-22,3,"[8, 9, 13]","['10/30/2021', '11/04/2021', '12/25/2021']","['Ga. Southern', 'Louisiana', 'Ball St.']","[11.0, 10.0, 10.0]"
Blake Carroll,Georgia St.,254,2021-22,1,[5],['10/02/2021'],['App State'],[10.0]
Quez Jackson,Georgia Tech,255,2021-22,5,"[2, 4, 5, 6, 7]","['09/11/2021', '09/25/2021', '10/02/2021', '10/09/2021', '10/30/2021']","['Kennesaw St.', 'North Carolina', 'Pittsburgh', 'Duke', 'Virginia Tech']","[10.0, 10.0, 14.0, 12.0, 16.0]"
Juanyeh Thomas,Georgia Tech,255,2021-22,1,[6],['10/09/2021'],['Duke'],[11.0]
Wesley Walker,Georgia Tech,255,2021-22,1,[6],['10/09/2021'],['Duke'],[10.0]
Tariq Carpenter,Georgia Tech,255,2021-22,1,[3],['09/18/2021'],['Clemson'],[13.0]
Charlie Thomas,Georgia Tech,255,2021-22,2,"[3, 6]","['09/18/2021', '10/09/2021']","['Clemson', 'Duke']","[12.0, 10.0]"
Ayinde Eley,Georgia Tech,255,2021-22,4,"[1, 2, 6, 7]","['09/04/2021', '09/11/2021', '10/09/2021', '10/30/2021']","['NIU', 'Kennesaw St.', 'Duke', 'Virginia Tech']","[11.0, 10.0, 14.0, 16.0]"
Nakobe Dean,Georgia,257,2021-22,1,[10],['11/13/2021'],['Tennessee'],[11.0]
Quay Walker,Georgia,257,2021-22,1,[8],['10/30/2021'],['Florida'],[13.0]
Quentin Frazier,Hawaii,277,2021-22,1,[7],['10/16/2021'],['Nevada'],[10.0]
Eugene Ford,Hawaii,277,2021-22,1,[9],['10/30/2021'],['Utah St.'],[10.0]
Khoury Bethley,Hawaii,277,2021-22,3,"[7, 10, 13]","['10/16/2021', '11/06/2021', '11/27/2021']","['Nevada', 'San Diego St.', 'Wyoming']","[13.0, 10.0, 12.0]"
Arnold Azunna,Hawaii,277,2021-22,1,[12],['11/20/2021'],['Colorado St.'],[10.0]
Darius Muasau,Hawaii,277,2021-22,7,"[1, 5, 7, 8, 9, 11, 12]","['08/28/2021', '09/25/2021', '10/16/2021', '10/23/2021', '10/30/2021', '11/13/2021', '11/20/2021']","['UCLA', 'New Mexico St.', 'Nevada', 'New Mexico St.', 'Utah St.', 'UNLV', 'Colorado St.']","[11.0, 11.0, 10.0, 10.0, 16.0, 12.0, 13.0]"
Damarion Williams,Houston,288,2021-22,1,[4],['09/25/2021'],['Navy'],[10.0]
Derek Parish,Houston,288,2021-22,1,[4],['09/25/2021'],['Navy'],[12.0]
Isaiah Gay,Illinois,301,2021-22,1,[11],['11/20/2021'],['Iowa'],[10.0]
Tony Adams,Illinois,301,2021-22,1,[1],['08/28/2021'],['Nebraska'],[11.0]
Sydney Brown,Illinois,301,2021-22,2,"[7, 9]","['10/09/2021', '10/30/2021']","['Wisconsin', 'Rutgers']","[12.0, 10.0]"
Jake Hansen,Illinois,301,2021-22,1,[4],['09/17/2021'],['Maryland'],[12.0]
Tarique Barnes,Illinois,301,2021-22,3,"[2, 7, 9]","['09/04/2021', '10/09/2021', '10/30/2021']","['UTSA', 'Wisconsin', 'Rutgers']","[11.0, 12.0, 11.0]"
Jartavius Martin,Illinois,301,2021-22,1,[4],['09/17/2021'],['Maryland'],[10.0]
Devon Matthews,Indiana,306,2021-22,1,[8],['10/30/2021'],['Maryland'],[12.0]
Micah McFadden,Indiana,306,2021-22,1,[4],['09/25/2021'],['Western Ky.'],[12.0]
Jake Hummel,Iowa St.,311,2021-22,2,"[1, 10]","['09/04/2021', '11/13/2021']","['UNI', 'Texas Tech']","[11.0, 10.0]"
Greg Eisworth,Iowa St.,311,2021-22,1,[4],['09/25/2021'],['Baylor'],[10.0]
Beau Freyler,Iowa St.,311,2021-22,1,[13],['12/29/2021'],['Clemson'],[15.0]
Mike Rose,Iowa St.,311,2021-22,1,[1],['09/04/2021'],['UNI'],[11.0]
Craig McDonald,Iowa St.,311,2021-22,1,[11],['11/20/2021'],['Oklahoma'],[10.0]
Zach VanValkenburg,Iowa,312,2021-22,1,[10],['11/13/2021'],['Minnesota'],[10.0]
Matt Hankins,Iowa,312,2021-22,1,[10],['11/13/2021'],['Minnesota'],[10.0]
Jack Campbell,Iowa,312,2021-22,5,"[3, 4, 10, 12, 14]","['09/18/2021', '09/25/2021', '11/13/2021', '11/26/2021', '01/01/2022']","['Kent St.', 'Colorado St.', 'Minnesota', 'Nebraska', 'Kentucky']","[11.0, 18.0, 17.0, 16.0, 14.0]"
Seth Benson,Iowa,312,2021-22,5,"[1, 4, 7, 12, 14]","['09/04/2021', '09/25/2021', '10/16/2021', '11/26/2021', '01/01/2022']","['Indiana', 'Colorado St.', 'Purdue', 'Nebraska', 'Kentucky']","[10.0, 11.0, 12.0, 10.0, 10.0]"
Jack Koerner,Iowa,312,2021-22,1,[8],['10/30/2021'],['Wisconsin'],[11.0]
Ross Elder,Kansas St.,327,2021-22,2,"[11, 13]","['11/20/2021', '01/04/2022']","['Baylor', 'LSU']","[10.0, 11.0]"
Daniel Green,Kansas St.,327,2021-22,1,[12],['11/26/2021'],['Texas'],[11.0]
Cody Fletcher,Kansas St.,327,2021-22,1,[4],['09/25/2021'],['Oklahoma St.'],[10.0]
Nick Allen,Kansas St.,327,2021-22,1,[4],['09/25/2021'],['Oklahoma St.'],[10.0]
Kenny Logan Jr.,Kansas,328,2021-22,5,"[4, 7, 10, 11, 12]","['09/25/2021', '10/23/2021', '11/13/2021', '11/20/2021', '11/27/2021']","['Duke', 'Oklahoma', 'Texas', 'TCU', 'West Virginia']","[12.0, 14.0, 11.0, 15.0, 14.0]"
Rich Miller,Kansas,328,2021-22,1,[4],['09/25/2021'],['Duke'],[14.0]
Gavin Potter,Kansas,328,2021-22,1,[12],['11/27/2021'],['West Virginia'],[10.0]
C.J. Holmes,Kent St.,331,2021-22,1,[10],['11/10/2021'],['Central Mich.'],[10.0]
Dean Clark,Kent St.,331,2021-22,4,"[6, 9, 13, 14]","['10/09/2021', '11/03/2021', '12/04/2021', '12/21/2021']","['Buffalo', 'NIU', 'NIU', 'Wyoming']","[10.0, 11.0, 13.0, 13.0]"
Elvis Hines,Kent St.,331,2021-22,1,[9],['11/03/2021'],['NIU'],[10.0]
Mandela Lawrence-Burke,Kent St.,331,2021-22,2,"[6, 8]","['10/09/2021', '10/23/2021']","['Buffalo', 'Ohio']","[13.0, 14.0]"
Zayin West,Kent St.,331,2021-22,2,"[6, 13]","['10/09/2021', '12/04/2021']","['Buffalo', 'NIU']","[12.0, 11.0]"
AJ Musolino,Kent St.,331,2021-22,3,"[6, 10, 13]","['10/09/2021', '11/10/2021', '12/04/2021']","['Buffalo', 'Central Mich.', 'NIU']","[13.0, 11.0, 15.0]"
Keith Sherald Jr.,Kent St.,331,2021-22,1,[5],['10/02/2021'],['Bowling Green'],[11.0]
Nico Bolden,Kent St.,331,2021-22,4,"[8, 9, 10, 13]","['10/23/2021', '11/03/2021', '11/10/2021', '12/04/2021']","['Ohio', 'NIU', 'Central Mich.', 'NIU']","[12.0, 12.0, 12.0, 10.0]"
Jordan Wright,Kentucky,334,2021-22,1,[13],['01/01/2022'],['Iowa'],[10.0]
Carrington Valentine,Kentucky,334,2021-22,1,[3],['09/18/2021'],['Chattanooga'],[11.0]
Jacquez Jones,Kentucky,334,2021-22,1,[8],['10/30/2021'],['Mississippi St.'],[18.0]
Trevin Wallace,Kentucky,334,2021-22,1,[8],['10/30/2021'],['Mississippi St.'],[12.0]
DeAndre Square,Kentucky,334,2021-22,2,"[5, 8]","['10/02/2021', '10/30/2021']","['Florida', 'Mississippi St.']","[13.0, 12.0]"
Yusuf Corker,Kentucky,334,2021-22,1,[8],['10/30/2021'],['Mississippi St.'],[11.0]
Micah Baskerville,LSU,365,2021-22,2,"[4, 10]","['09/25/2021', '11/13/2021']","['Mississippi St.', 'Arkansas']","[11.0, 12.0]"
Jay Ward,LSU,365,2021-22,2,"[5, 8]","['10/02/2021', '10/23/2021']","['Auburn', 'Ole Miss']","[11.0, 10.0]"
Damone Clark,LSU,365,2021-22,8,"[1, 4, 5, 6, 7, 8, 10, 12]","['09/04/2021', '09/25/2021', '10/02/2021', '10/09/2021', '10/16/2021', '10/23/2021', '11/13/2021', '11/27/2021']","['UCLA', 'Mississippi St.', 'Auburn', 'Kentucky', 'Florida', 'Ole Miss', 'Arkansas', 'Texas A&M']","[14.0, 15.0, 13.0, 14.0, 12.0, 18.0, 12.0, 10.0]"
Trey Baldwin,Louisiana Tech,366,2021-22,3,"[5, 6, 8]","['10/02/2021', '10/16/2021', '10/30/2021']","['NC State', 'UTEP', 'Old Dominion']","[11.0, 12.0, 11.0]"
Ezekiel Barnett,Louisiana Tech,366,2021-22,1,[3],['09/18/2021'],['SMU'],[10.0]
Tyler Grubbs,Louisiana Tech,366,2021-22,3,"[3, 8, 11]","['09/18/2021', '10/30/2021', '11/19/2021']","['SMU', 'Old Dominion', 'Southern Miss.']","[13.0, 11.0, 13.0]"
C.J. Avery,Louisville,367,2021-22,3,"[5, 9, 13]","['10/02/2021', '11/06/2021', '12/28/2021']","['Wake Forest', 'Clemson', 'Air Force']","[12.0, 10.0, 10.0]"
Kenderick Duncan,Louisville,367,2021-22,2,"[1, 10]","['09/06/2021', '11/13/2021']","['Ole Miss', 'Syracuse']","[10.0, 10.0]"
Qwynnterrio Cole,Louisville,367,2021-22,1,[12],['11/27/2021'],['Kentucky'],[15.0]
Jack Fagot,Louisville,367,2021-22,1,[4],['09/25/2021'],['Florida St.'],[10.0]
Brandon Drayton,Marshall,388,2021-22,3,"[10, 12, 13]","['11/13/2021', '11/27/2021', '12/18/2021']","['UAB', 'Western Ky.', 'Louisiana']","[14.0, 10.0, 10.0]"
Eli Neal,Marshall,388,2021-22,2,"[1, 4]","['09/04/2021', '09/23/2021']","['Navy', 'App State']","[11.0, 12.0]"
Nazeeh Johnson,Marshall,388,2021-22,1,[3],['09/18/2021'],['East Carolina'],[12.0]
EJ Jackson,Marshall,388,2021-22,1,[1],['09/04/2021'],['Navy'],[12.0]
Charlie Gray,Marshall,388,2021-22,1,[6],['10/09/2021'],['Old Dominion'],[11.0]
Abraham Beauplan,Marshall,388,2021-22,6,"[1, 3, 4, 9, 10, 12]","['09/04/2021', '09/18/2021', '09/23/2021', '11/06/2021', '11/13/2021', '11/27/2021']","['Navy', 'East Carolina', 'App State', 'Fla. Atlantic', 'UAB', 'Western Ky.']","[13.0, 10.0, 13.0, 10.0, 15.0, 11.0]"
Nick Cross,Maryland,392,2021-22,1,[7],['10/23/2021'],['Minnesota'],[13.0]
Ruben Hyppolite II,Maryland,392,2021-22,1,[13],['12/29/2021'],['Virginia Tech'],[12.0]
Ami Finau,Maryland,392,2021-22,1,[10],['11/13/2021'],['Michigan St.'],[11.0]
Jordan Mosley,Maryland,392,2021-22,1,[9],['11/06/2021'],['Penn St.'],[13.0]
Da'Shon Ross,Massachusetts,400,2021-22,2,"[5, 11]","['10/02/2021', '11/20/2021']","['Toledo', 'Army West Point']","[14.0, 10.0]"
Donte Lindsey,Massachusetts,400,2021-22,1,[12],['11/27/2021'],['New Mexico St.'],[10.0]
Gerrell Johnson,Massachusetts,400,2021-22,2,"[2, 11]","['09/11/2021', '11/20/2021']","['Boston College', 'Army West Point']","[13.0, 14.0]"
Tyrez Lindsey,Memphis,404,2021-22,1,[10],['11/13/2021'],['East Carolina'],[13.0]
Xavier Cullens,Memphis,404,2021-22,2,"[4, 7]","['09/25/2021', '10/14/2021']","['UTSA', 'Navy']","[16.0, 11.0]"
Thomas Pickens,Memphis,404,2021-22,1,[2],['09/11/2021'],['Arkansas St.'],[10.0]
Cole Mashburn,Memphis,404,2021-22,1,[7],['10/14/2021'],['Navy'],[11.0]
JJ Russell,Memphis,404,2021-22,6,"[3, 4, 5, 7, 10, 12]","['09/18/2021', '09/25/2021', '10/02/2021', '10/14/2021', '11/13/2021', '11/27/2021']","['Mississippi St.', 'UTSA', 'Temple', 'Navy', 'East Carolina', 'Tulane']","[14.0, 18.0, 14.0, 11.0, 12.0, 10.0]"
Quindell Johnson,Memphis,404,2021-22,3,"[5, 8, 12]","['10/02/2021', '10/22/2021', '11/27/2021']","['Temple', 'UCF', 'Tulane']","[15.0, 11.0, 10.0]"
Sanchez Blake,Memphis,404,2021-22,1,[3],['09/18/2021'],['Mississippi St.'],[12.0]
Rodney Owens,Memphis,404,2021-22,2,"[4, 10]","['09/25/2021', '11/13/2021']","['UTSA', 'East Carolina']","[13.0, 11.0]"
Matt Salopek,Miami (OH),414,2021-22,6,"[3, 5, 8, 9, 10, 12]","['09/18/2021', '10/02/2021', '10/23/2021', '11/02/2021', '11/09/2021', '11/27/2021']","['LIU', 'Central Mich.', 'Ball St.', 'Ohio', 'Buffalo', 'Kent St.']","[10.0, 14.0, 17.0, 10.0, 12.0, 12.0]"
Ivan Pace Jr.,Miami (OH),414,2021-22,6,"[4, 6, 8, 9, 10, 12]","['09/25/2021', '10/09/2021', '10/23/2021', '11/02/2021', '11/09/2021', '11/27/2021']","['Army West Point', 'Eastern Mich.', 'Ball St.', 'Ohio', 'Buffalo', 'Kent St.']","[12.0, 12.0, 10.0, 18.0, 10.0, 13.0]"
Kameron Butler,Miami (OH),414,2021-22,1,[4],['09/25/2021'],['Army West Point'],[11.0]
Jacquez Warren,Miami (OH),414,2021-22,1,[6],['10/09/2021'],['Eastern Mich.'],[10.0]
Bubba Bolden,Miami (FL),415,2021-22,1,[3],['09/18/2021'],['Michigan St.'],[10.0]
"Gurvan Hall, Jr.",Miami (FL),415,2021-22,1,[2],['09/11/2021'],['App State'],[10.0]
Darius Snow,Michigan St.,416,2021-22,3,"[8, 9, 11]","['10/30/2021', '11/06/2021', '11/20/2021']","['Michigan', 'Purdue', 'Ohio St.']","[10.0, 13.0, 16.0]"
Cal Haladay,Michigan St.,416,2021-22,4,"[5, 8, 12, 13]","['10/02/2021', '10/30/2021', '11/27/2021', '12/30/2021']","['Western Ky.', 'Michigan', 'Penn St.', 'Pittsburgh']","[10.0, 10.0, 11.0, 11.0]"
Quavaris Crouch,Michigan St.,416,2021-22,2,"[7, 8]","['10/16/2021', '10/30/2021']","['Indiana', 'Michigan']","[13.0, 13.0]"
Xavier Henderson,Michigan St.,416,2021-22,1,[4],['09/25/2021'],['Nebraska'],[17.0]
Angelo Grose,Michigan St.,416,2021-22,1,[5],['10/02/2021'],['Western Ky.'],[16.0]
Josh Ross,Michigan,418,2021-22,4,"[2, 8, 10, 14]","['09/11/2021', '10/30/2021', '11/13/2021', '12/31/2021']","['Washington', 'Michigan St.', 'Penn St.', 'Georgia']","[11.0, 10.0, 11.0, 11.0]"
Junior Colson,Michigan,418,2021-22,1,[10],['11/13/2021'],['Penn St.'],[12.0]
Reed Blankenship,Middle Tenn.,419,2021-22,3,"[3, 4, 11]","['09/18/2021', '09/24/2021', '11/27/2021']","['UTSA', 'Charlotte', 'Fla. Atlantic']","[13.0, 13.0, 10.0]"
Gregory Grate,Middle Tenn.,419,2021-22,3,"[3, 5, 6]","['09/18/2021', '10/02/2021', '10/09/2021']","['UTSA', 'Marshall', 'Liberty']","[14.0, 10.0, 12.0]"
Jurriente Davis,Middle Tenn.,419,2021-22,1,[6],['10/09/2021'],['Liberty'],[14.0]
DQ Thomas,Middle Tenn.,419,2021-22,4,"[2, 8, 10, 11]","['09/11/2021', '10/30/2021', '11/20/2021', '11/27/2021']","['Virginia Tech', 'Southern Miss.', 'Old Dominion', 'Fla. Atlantic']","[11.0, 10.0, 10.0, 10.0]"
Quincy Riley,Middle Tenn.,419,2021-22,1,[11],['11/27/2021'],['Fla. Atlantic'],[13.0]
Mariano Sori-Marin,Minnesota,428,2021-22,3,"[2, 8, 9]","['09/11/2021', '10/30/2021', '11/06/2021']","['Miami (OH)', 'Northwestern', 'Illinois']","[10.0, 11.0, 12.0]"
Jack Gibbens,Minnesota,428,2021-22,2,"[7, 12]","['10/23/2021', '11/27/2021']","['Maryland', 'Wisconsin']","[10.0, 10.0]"
Nathaniel Watson,Mississippi St.,430,2021-22,2,"[6, 12]","['10/16/2021', '11/25/2021']","['Alabama', 'Ole Miss']","[16.0, 14.0]"
Jalen Green,Mississippi St.,430,2021-22,1,[12],['11/25/2021'],['Ole Miss'],[11.0]
Jett Johnson,Mississippi St.,430,2021-22,2,"[6, 12]","['10/16/2021', '11/25/2021']","['Alabama', 'Ole Miss']","[10.0, 11.0]"
Fred Peters,Mississippi St.,430,2021-22,3,"[6, 12, 13]","['10/16/2021', '11/25/2021', '12/28/2021']","['Alabama', 'Ole Miss', 'Texas Tech']","[10.0, 14.0, 12.0]"
Emmanuel Forbes,Mississippi St.,430,2021-22,1,[2],['09/11/2021'],['NC State'],[11.0]
Otis Reese,Ole Miss,433,2021-22,2,"[4, 5]","['10/02/2021', '10/09/2021']","['Alabama', 'Arkansas']","[11.0, 11.0]"
Chance Campbell,Ole Miss,433,2021-22,5,"[4, 7, 9, 12, 13]","['10/02/2021', '10/23/2021', '11/06/2021', '11/25/2021', '01/01/2022']","['Alabama', 'LSU', 'Liberty', 'Mississippi St.', 'Baylor']","[10.0, 10.0, 10.0, 12.0, 10.0]"
Jake Springer,Ole Miss,433,2021-22,2,"[6, 12]","['10/16/2021', '11/25/2021']","['Tennessee', 'Mississippi St.']","[11.0, 10.0]"
Mark Robinson,Ole Miss,433,2021-22,2,"[6, 7]","['10/16/2021', '10/23/2021']","['Tennessee', 'LSU']","[14.0, 12.0]"
Keidron Smith,Ole Miss,433,2021-22,1,[5],['10/09/2021'],['Arkansas'],[10.0]
A.J. Finley,Ole Miss,433,2021-22,3,"[5, 8, 9]","['10/09/2021', '10/30/2021', '11/06/2021']","['Arkansas', 'Auburn', 'Liberty']","[10.0, 10.0, 12.0]"
Blaze Alldredge,Missouri,434,2021-22,5,"[1, 2, 4, 12, 13]","['09/04/2021', '09/11/2021', '09/25/2021', '11/26/2021', '12/23/2021']","['Central Mich.', 'Kentucky', 'Boston College', 'Arkansas', 'Army West Point']","[10.0, 13.0, 11.0, 11.0, 14.0]"
Martez Manuel,Missouri,434,2021-22,2,"[4, 5]","['09/25/2021', '10/02/2021']","['Boston College', 'Tennessee']","[11.0, 11.0]"
Jaylon Carlies,Missouri,434,2021-22,1,[9],['11/06/2021'],['Georgia'],[10.0]
Chad Bailey,Missouri,434,2021-22,1,[9],['11/06/2021'],['Georgia'],[10.0]
Isaiah McGuire,Missouri,434,2021-22,1,[13],['12/23/2021'],['Army West Point'],[13.0]
Cam'Ron Kelly,North Carolina,457,2021-22,2,"[8, 13]","['10/30/2021', '12/30/2021']","['Notre Dame', 'South Carolina']","[12.0, 12.0]"
Jeremiah Gemmel,North Carolina,457,2021-22,2,"[10, 12]","['11/11/2021', '11/26/2021']","['Pittsburgh', 'NC State']","[11.0, 10.0]"
Cedric Gray,North Carolina,457,2021-22,5,"[6, 8, 9, 12, 13]","['10/09/2021', '10/30/2021', '11/06/2021', '11/26/2021', '12/30/2021']","['Florida St.', 'Notre Dame', 'Wake Forest', 'NC State', 'South Carolina']","[11.0, 11.0, 12.0, 12.0, 13.0]"
Power Echols,North Carolina,457,2021-22,1,[13],['12/30/2021'],['South Carolina'],[10.0]
Markees Watts,Charlotte,458,2021-22,1,[3],['09/18/2021'],['Georgia St.'],[13.0]
Marcus Robitaille,Charlotte,458,2021-22,1,[10],['11/13/2021'],['Louisiana Tech'],[12.0]
Geo Howard,Charlotte,458,2021-22,1,[9],['11/06/2021'],['Rice'],[11.0]
Jon Alexander,Charlotte,458,2021-22,2,"[5, 11]","['10/02/2021', '11/20/2021']","['Illinois', 'Marshall']","[10.0, 12.0]"
Tyler Murray,Charlotte,458,2021-22,1,[3],['09/18/2021'],['Georgia St.'],[10.0]
Luke Martin,Charlotte,458,2021-22,2,"[1, 11]","['09/03/2021', '11/20/2021']","['Duke', 'Marshall']","[10.0, 10.0]"
Luke Reimer,Nebraska,463,2021-22,5,"[3, 5, 7, 9, 10]","['09/11/2021', '09/25/2021', '10/09/2021', '10/30/2021', '11/06/2021']","['Buffalo', 'Michigan St.', 'Michigan', 'Purdue', 'Ohio St.']","[16.0, 11.0, 12.0, 19.0, 10.0]"
JoJo Domann,Nebraska,463,2021-22,3,"[4, 6, 9]","['09/18/2021', '10/02/2021', '10/30/2021']","['Oklahoma', 'Northwestern', 'Purdue']","[12.0, 10.0, 13.0]"
Cam Taylor-Britt,Nebraska,463,2021-22,1,[7],['10/09/2021'],['Michigan'],[11.0]
Quinton Newsome,Nebraska,463,2021-22,1,[10],['11/06/2021'],['Ohio St.'],[10.0]
Nick Henrich,Nebraska,463,2021-22,3,"[1, 7, 9]","['08/28/2021', '10/09/2021', '10/30/2021']","['Illinois', 'Michigan', 'Purdue']","[11.0, 15.0, 14.0]"
Adam Plant Jr.,UNLV,465,2021-22,1,[12],['11/26/2021'],['Air Force'],[10.0]
Bryce Jackson,UNLV,465,2021-22,1,[5],['10/02/2021'],['UTSA'],[11.0]
Austin Ajiake,UNLV,465,2021-22,4,"[1, 6, 7, 8]","['09/02/2021', '10/16/2021', '10/21/2021', '10/29/2021']","['Eastern Wash.', 'Utah St.', 'San Jose St.', 'Nevada']","[10.0, 18.0, 10.0, 10.0]"
Tyson Player,UNLV,465,2021-22,2,"[3, 12]","['09/18/2021', '11/26/2021']","['Iowa St.', 'Air Force']","[10.0, 15.0]"
Jacoby Windmon,UNLV,465,2021-22,5,"[1, 6, 9, 11, 12]","['09/02/2021', '10/16/2021', '11/06/2021', '11/19/2021', '11/26/2021']","['Eastern Wash.', 'Utah St.', 'New Mexico', 'San Diego St.', 'Air Force']","[10.0, 16.0, 12.0, 12.0, 16.0]"
Kyle Beaudry,UNLV,465,2021-22,2,"[9, 10]","['11/06/2021', '11/13/2021']","['New Mexico', 'Hawaii']","[10.0, 10.0]"
JoJuan Claiborne,Nevada,466,2021-22,1,[1],['09/04/2021'],['California'],[10.0]
Daiyan Henley,Nevada,466,2021-22,5,"[3, 5, 9, 11, 12]","['09/18/2021', '10/09/2021', '11/06/2021', '11/19/2021', '11/27/2021']","['Kansas St.', 'New Mexico St.', 'San Jose St.', 'Air Force', 'Colorado St.']","[11.0, 12.0, 10.0, 10.0, 11.0]"
Tyson Williams,Nevada,466,2021-22,1,[9],['11/06/2021'],['San Jose St.'],[12.0]
Lawson Hall,Nevada,466,2021-22,2,"[2, 7]","['09/11/2021', '10/23/2021']","['Idaho St.', 'Fresno St.']","[10.0, 10.0]"
Sam Hammond,Nevada,466,2021-22,1,[11],['11/19/2021'],['Air Force'],[11.0]
Trevor Price,Nevada,466,2021-22,1,[13],['12/27/2021'],['Western Mich.'],[13.0]
Jordan Lee,Nevada,466,2021-22,1,[12],['11/27/2021'],['Colorado St.'],[15.0]
Chris Ojoh,New Mexico St.,472,2021-22,1,[10],['11/13/2021'],['Alabama'],[13.0]
Caleb Mills,New Mexico St.,472,2021-22,4,"[6, 8, 9, 12]","['10/02/2021', '10/23/2021', '11/06/2021', '11/27/2021']","['San Jose St.', 'Hawaii', 'Utah St.', 'Massachusetts']","[11.0, 10.0, 10.0, 11.0]"
Nick Giacolone,New Mexico St.,472,2021-22,1,[6],['10/02/2021'],['San Jose St.'],[11.0]
Trevor Brohard,New Mexico St.,472,2021-22,2,"[1, 9]","['08/28/2021', '11/06/2021']","['UTEP', 'Utah St.']","[11.0, 10.0]"
Josh Ferguson,New Mexico St.,472,2021-22,1,[3],['09/11/2021'],['New Mexico'],[12.0]
Ronald Wilson,New Mexico,473,2021-22,1,[7],['10/16/2021'],['Colorado St.'],[12.0]
Tavian Combs,New Mexico,473,2021-22,3,"[1, 3, 6]","['09/02/2021', '09/18/2021', '10/09/2021']","['Houston Christian', 'Texas A&M', 'San Diego St.']","[12.0, 11.0, 11.0]"
Jerrick Reed II,New Mexico,473,2021-22,3,"[4, 5, 7]","['09/25/2021', '10/02/2021', '10/16/2021']","['UTEP', 'Air Force', 'Colorado St.']","[12.0, 14.0, 13.0]"
Joey Noble,New Mexico,473,2021-22,1,[5],['10/02/2021'],['Air Force'],[18.0]
Drake Thomas,NC State,490,2021-22,3,"[2, 5, 8]","['09/11/2021', '10/02/2021', '10/30/2021']","['Mississippi St.', 'Louisiana Tech', 'Louisville']","[10.0, 10.0, 15.0]"
Daniel Joseph,NC State,490,2021-22,1,[12],['11/26/2021'],['North Carolina'],[10.0]
Isaiah Moore,NC State,490,2021-22,1,[5],['10/02/2021'],['Louisiana Tech'],[10.0]
Tanner Ingle,NC State,490,2021-22,3,"[2, 8, 9]","['09/11/2021', '10/30/2021', '11/06/2021']","['Mississippi St.', 'Louisville', 'Florida St.']","[11.0, 10.0, 13.0]"
Larry Nixon III,North Texas,497,2021-22,2,"[4, 8]","['09/25/2021', '10/30/2021']","['Louisiana Tech', 'Rice']","[12.0, 10.0]"
Dion Novil,North Texas,497,2021-22,1,[8],['10/30/2021'],['Rice'],[10.0]
Sean-Thomas Faulkner,North Texas,497,2021-22,1,[8],['10/30/2021'],['Rice'],[10.0]
KD Davis,North Texas,497,2021-22,4,"[1, 5, 8, 13]","['09/04/2021', '10/09/2021', '10/30/2021', '12/23/2021']","['Northwestern St.', 'Missouri', 'Rice', 'Miami (OH)']","[14.0, 11.0, 18.0, 14.0]"
Adam Sparks,ULM,498,2021-22,1,[3],['09/25/2021'],['Troy'],[10.0]
Jabari Johnson,ULM,498,2021-22,1,[5],['10/09/2021'],['Georgia St.'],[12.0]
