Overall Rank,Season Rank,Player,Team,Org ID,Season,Game Count,Game Numbers,Game Dates,Opponents,Pass Yards
443.0,65.0,Chevan Cordeiro,San Jose St.,630,2023-24,1,[6],['10/07/2023'],['Boise St.'],[325.0]
168.0,29.0,Carter Bradley,South Alabama,646,2023-24,3,"[6, 7, 8]","['10/07/2023', '10/17/2023', '10/28/2023']","['ULM', 'Southern Miss.', 'Louisiana']","[303.0, 319.0, 381.0]"
75.0,12.0,Spencer Rattler,South Carolina,648,2023-24,5,"[1, 2, 6, 9, 10]","['09/02/2023', '09/09/2023', '10/14/2023', '11/04/2023', '11/11/2023']","['North Carolina', 'Furman', 'Florida', 'Jacksonville St.', 'Vanderbilt']","[353.0, 345.0, 313.0, 399.0, 351.0]"
113.0,24.0,Byrum Brown,South Fla.,651,2023-24,4,"[4, 5, 9, 10]","['09/23/2023', '09/30/2023', '11/04/2023', '11/11/2023']","['Rice', 'Navy', 'Memphis', 'Temple']","[435.0, 338.0, 357.0, 316.0]"
48.0,8.0,Caleb Williams,Southern California,657,2023-24,6,"[2, 4, 5, 9, 10, 12]","['09/02/2023', '09/23/2023', '09/30/2023', '10/28/2023', '11/04/2023', '11/18/2023']","['Nevada', 'Arizona St.', 'Colorado', 'California', 'Washington', 'UCLA']","[319.0, 322.0, 403.0, 369.0, 312.0, 384.0]"
443.0,65.0,Miller Moss,Southern California,657,2023-24,1,[13],['12/27/2023'],['Louisville'],[372.0]
113.0,24.0,Preston Stone,SMU,663,2023-24,4,"[3, 7, 8, 12]","['09/16/2023', '10/20/2023', '10/28/2023', '11/25/2023']","['Prairie View', 'Temple', 'Tulsa', 'Navy']","[300.0, 300.0, 371.0, 322.0]"
75.0,12.0,TJ Finley,Texas St.,670,2023-24,5,"[5, 6, 9, 11, 12]","['09/30/2023', '10/07/2023', '11/04/2023', '11/18/2023', '11/25/2023']","['Southern Miss.', 'Louisiana', 'Ga. Southern', 'Arkansas St.', 'South Alabama']","[338.0, 326.0, 301.0, 366.0, 368.0]"
269.0,46.0,Ashton Daniels,Stanford,674,2023-24,2,"[6, 8]","['10/13/2023', '10/28/2023']","['Colorado', 'Washington']","[396.0, 367.0]"
113.0,24.0,E.J. Warner,Temple,690,2023-24,4,"[6, 9, 11, 12]","['10/07/2023', '11/04/2023', '11/18/2023', '11/24/2023']","['UTSA', 'Navy', 'UAB', 'Memphis']","[472.0, 402.0, 323.0, 330.0]"
443.0,65.0,Joe Milton III,Tennessee,694,2023-24,1,[12],['11/25/2023'],['Vanderbilt'],[383.0]
269.0,46.0,Conner Weigman,Texas A&M,697,2023-24,2,"[2, 3]","['09/09/2023', '09/16/2023']","['Miami (FL)', 'ULM']","[336.0, 337.0]"
443.0,65.0,Marcel Reed,Texas A&M,697,2023-24,1,[13],['12/27/2023'],['Oklahoma St.'],[361.0]
443.0,65.0,Max Johnson,Texas A&M,697,2023-24,1,[9],['11/04/2023'],['Ole Miss'],[305.0]
75.0,12.0,Josh Hoover,TCU,698,2023-24,5,"[7, 9, 10, 11, 12]","['10/14/2023', '11/02/2023', '11/11/2023', '11/18/2023', '11/24/2023']","['BYU', 'Texas Tech', 'Texas', 'Baylor', 'Oklahoma']","[439.0, 353.0, 302.0, 412.0, 344.0]"
443.0,65.0,Chandler Morris,TCU,698,2023-24,1,[3],['09/16/2023'],['Houston'],[314.0]
443.0,65.0,Tyler Shough,Texas Tech,700,2023-24,1,[1],['09/02/2023'],['Wyoming'],[338.0]
48.0,8.0,Quinn Ewers,Texas,703,2023-24,6,"[2, 5, 6, 10, 13, 14]","['09/09/2023', '09/30/2023', '10/07/2023', '11/11/2023', '12/02/2023', '01/01/2024']","['Alabama', 'Kansas', 'Oklahoma', 'TCU', 'Oklahoma St.', 'Washington']","[349.0, 325.0, 346.0, 317.0, 452.0, 318.0]"
443.0,65.0,Cade McConnell,UTEP,704,2023-24,1,[11],['11/18/2023'],['Middle Tenn.'],[364.0]
168.0,29.0,Frank Harris,UTSA,706,2023-24,3,"[5, 8, 11]","['10/07/2023', '10/28/2023', '11/17/2023']","['Temple', 'East Carolina', 'South Fla.']","[338.0, 395.0, 411.0]"
443.0,65.0,Dequan Finn,Toledo,709,2023-24,1,[10],['11/08/2023'],['Eastern Mich.'],[407.0]
168.0,29.0,Gunnar Watson,Troy,716,2023-24,3,"[3, 4, 8]","['09/16/2023', '09/23/2023', '10/28/2023']","['James Madison', 'Western Ky.', 'Texas St.']","[333.0, 349.0, 398.0]"
443.0,65.0,Kirk Francis,Tulsa,719,2023-24,1,[10],['11/11/2023'],['Tulane'],[345.0]
269.0,46.0,Cooper Legas,Utah St.,731,2023-24,2,"[5, 6]","['10/07/2023', '10/13/2023']","['Colorado St.', 'Fresno St.']","[387.0, 363.0]"
443.0,65.0,McCae Hillstead,Utah St.,731,2023-24,1,[3],['09/23/2023'],['James Madison'],[399.0]
443.0,65.0,Bryson Barnes,Utah,732,2023-24,1,[11],['11/18/2023'],['Arizona'],[320.0]
269.0,46.0,AJ Swann,Vanderbilt,736,2023-24,2,"[3, 4]","['09/09/2023', '09/16/2023']","['Wake Forest', 'UNLV']","[314.0, 335.0]"
443.0,65.0,Kyron Drones,Virginia Tech,742,2023-24,1,[7],['10/14/2023'],['Wake Forest'],[321.0]
269.0,46.0,Anthony Colandrea,Virginia,746,2023-24,2,"[3, 10]","['09/09/2023', '11/09/2023']","['James Madison', 'Louisville']","[377.0, 314.0]"
269.0,46.0,Mitch Griffis,Wake Forest,749,2023-24,2,"[1, 3]","['08/31/2023', '09/16/2023']","['Elon', 'Old Dominion']","[329.0, 312.0]"
28.0,3.0,Cameron Ward,Washington St.,754,2023-24,7,"[2, 3, 4, 7, 8, 10, 12]","['09/02/2023', '09/16/2023', '09/23/2023', '10/21/2023', '10/28/2023', '11/11/2023', '11/25/2023']","['Colorado St.', 'Northern Colo.', 'Oregon St.', 'Oregon', 'Arizona St.', 'California', 'Washington']","[451.0, 327.0, 404.0, 438.0, 315.0, 354.0, 317.0]"
6.0,1.0,Michael Penix Jr.,Washington,756,2023-24,10,"[1, 2, 3, 4, 5, 7, 9, 12, 13, 15]","['09/02/2023', '09/09/2023', '09/23/2023', '09/30/2023', '10/14/2023', '10/28/2023', '11/11/2023', '09/16/2023', '12/01/2023', '01/01/2024']","['Boise St.', 'Tulsa', 'California', 'Arizona', 'Oregon', 'Stanford', 'Utah', 'Michigan St.', 'Oregon', 'Texas']","[450.0, 409.0, 304.0, 363.0, 302.0, 369.0, 332.0, 473.0, 319.0, 430.0]"
443.0,65.0,Garrett Greene,West Virginia,768,2023-24,1,[5],['10/12/2023'],['Houston'],[391.0]
168.0,29.0,Austin Reed,Western Ky.,772,2023-24,3,"[2, 8, 11]","['09/02/2023', '10/24/2023', '11/18/2023']","['South Fla.', 'Liberty', 'Sam Houston']","[336.0, 381.0, 392.0]"
443.0,65.0,Caden Veltkamp,Western Ky.,772,2023-24,1,[13],['12/18/2023'],['Old Dominion'],[383.0]
443.0,65.0,Hayden Wolff,Western Mich.,774,2023-24,1,[10],['11/07/2023'],['Central Mich.'],[333.0]
443.0,65.0,Treyson Bourguet,Western Mich.,774,2023-24,1,[5],['09/30/2023'],['Ball St.'],[328.0]
443.0,65.0,Tanner Mordecai,Wisconsin,796,2023-24,1,[13],['01/01/2024'],['LSU'],[378.0]
443.0,65.0,Andrew Peasley,Wyoming,811,2023-24,1,[11],['11/18/2023'],['Hawaii'],[319.0]
269.0,46.0,Kaidon Salter,Liberty,355,2023-24,2,"[3, 13]","['09/16/2023', '12/01/2023']","['Buffalo', 'New Mexico St.']","[344.0, 319.0]"
168.0,29.0,Jacob Zeno,UAB,9,2023-24,3,"[2, 6, 9]","['09/09/2023', '10/07/2023', '11/04/2023']","['Ga. Southern', 'South Fla.', 'Fla. Atlantic']","[385.0, 353.0, 484.0]"
443.0,65.0,Jalen Milroe,Alabama,8,2023-24,1,[6],['10/07/2023'],['Texas A&M'],[321.0]
113.0,24.0,Joey Aguilar,App State,27,2023-24,4,"[5, 6, 8, 11]","['09/30/2023', '10/10/2023', '10/28/2023', '11/18/2023']","['ULM', 'Coastal Carolina', 'Southern Miss.', 'James Madison']","[335.0, 305.0, 391.0, 318.0]"
269.0,46.0,Trenton Bourguet,Arizona St.,28,2023-24,2,"[5, 6]","['09/30/2023', '10/07/2023']","['California', 'Colorado']","[344.0, 335.0]"
443.0,65.0,Jayden de Laura,Arizona,29,2023-24,1,[2],['09/09/2023'],['Mississippi St.'],[342.0]
75.0,12.0,Noah Fifita,Arizona,29,2023-24,5,"[6, 7, 9, 12, 13]","['10/07/2023', '10/14/2023', '11/04/2023', '11/25/2023', '12/28/2023']","['Southern California', 'Washington St.', 'UCLA', 'Arizona St.', 'Oklahoma']","[303.0, 342.0, 300.0, 527.0, 354.0]"
269.0,46.0,Jaylen  Raynor,Arkansas St.,30,2023-24,2,"[5, 7]","['09/30/2023', '10/21/2023']","['Massachusetts', 'Coastal Carolina']","[383.0, 306.0]"
443.0,65.0,Layne Hatcher,Ball St.,47,2023-24,1,[5],['09/30/2023'],['Western Mich.'],[316.0]
168.0,29.0,Blake Shapen,Baylor,51,2023-24,3,"[1, 6, 7]","['09/02/2023', '10/07/2023', '10/21/2023']","['Texas St.', 'Texas Tech', 'Cincinnati']","[303.0, 324.0, 316.0]"
443.0,65.0,Thomas Castellanos,Boston College,67,2023-24,1,[3],['09/16/2023'],['Florida St.'],[305.0]
443.0,65.0,Connor Bazelak,Bowling Green,71,2023-24,1,[2],['09/09/2023'],['Eastern Ill.'],[319.0]
269.0,46.0,Kedon Slovis,BYU,77,2023-24,2,"[2, 4]","['09/09/2023', '09/23/2023']","['Southern Utah', 'Kansas']","[348.0, 357.0]"
168.0,29.0,Mikey Keene,Fresno St.,96,2023-24,3,"[1, 4, 13]","['09/02/2023', '09/23/2023', '12/16/2023']","['Purdue', 'Kent St.', 'New Mexico St.']","[366.0, 325.0, 380.0]"
443.0,65.0,Timmy McClain,UCF,128,2023-24,1,[3],['09/16/2023'],['Villanova'],[321.0]
443.0,65.0,Emory Jones,Cincinnati,140,2023-24,1,[1],['09/02/2023'],['Eastern Ky.'],[345.0]
269.0,46.0,Cade Klubnik,Clemson,147,2023-24,2,"[2, 7]","['09/09/2023', '10/21/2023']","['Charleston So.', 'Miami (FL)']","[315.0, 314.0]"
443.0,65.0,Grayson McCall,Coastal Carolina,149,2023-24,1,[6],['10/10/2023'],['App State'],[373.0]
75.0,12.0,Brayden Fowler-Nicolosi,Colorado St.,156,2023-24,5,"[2, 3, 4, 6, 12]","['09/16/2023', '09/23/2023', '09/30/2023', '10/14/2023', '11/25/2023']","['Colorado', 'Middle Tenn.', 'Utah Tech', 'Boise St.', 'Hawaii']","[367.0, 321.0, 462.0, 359.0, 317.0]"
75.0,12.0,Shedeur Sanders,Colorado,157,2023-24,5,"[1, 2, 3, 5, 7]","['09/09/2023', '09/02/2023', '09/16/2023', '09/30/2023', '10/13/2023']","['Nebraska', 'TCU', 'Colorado St.', 'Southern California', 'Stanford']","[393.0, 510.0, 348.0, 371.0, 400.0]"
443.0,65.0,Daniel Richardson,Fla. Atlantic,229,2023-24,1,[6],['10/14/2023'],['South Fla.'],[382.0]
168.0,29.0,Jordan Travis,Florida St.,234,2023-24,3,"[1, 8, 9]","['09/03/2023', '10/28/2023', '11/04/2023']","['LSU', 'Wake Forest', 'Pittsburgh']","[342.0, 359.0, 360.0]"
168.0,29.0,Graham Mertz,Florida,235,2023-24,3,"[1, 7, 10]","['08/31/2023', '10/14/2023', '11/11/2023']","['Utah', 'South Carolina', 'LSU']","[333.0, 423.0, 311.0]"
28.0,3.0,Davis Brin,Ga. Southern,253,2023-24,7,"[1, 3, 4, 5, 8, 10, 13]","['09/16/2023', '09/09/2023', '09/23/2023', '09/30/2023', '10/26/2023', '11/11/2023', '12/16/2023']","['Wisconsin', 'UAB', 'Ball St.', 'Coastal Carolina', 'Georgia St.', 'Marshall', 'Ohio']","[383.0, 318.0, 344.0, 322.0, 334.0, 307.0, 350.0]"
443.0,65.0,Darren Grainger,Georgia St.,254,2023-24,1,[3],['09/16/2023'],['Charlotte'],[466.0]
168.0,29.0,Haynes King,Georgia Tech,255,2023-24,3,"[1, 3, 5]","['09/01/2023', '09/16/2023', '09/30/2023']","['Louisville', 'Ole Miss', 'Bowling Green']","[313.0, 307.0, 348.0]"
75.0,12.0,Carson Beck,Georgia,257,2023-24,5,"[4, 5, 6, 8, 10]","['09/23/2023', '09/30/2023', '10/07/2023', '10/28/2023', '11/11/2023']","['UAB', 'Auburn', 'Kentucky', 'Florida', 'Ole Miss']","[338.0, 313.0, 389.0, 315.0, 306.0]"
48.0,8.0,Brayden Schager,Hawaii,277,2023-24,6,"[1, 2, 6, 7, 8, 13]","['08/26/2023', '09/01/2023', '09/30/2023', '10/14/2023', '10/21/2023', '11/25/2023']","['Vanderbilt', 'Stanford', 'UNLV', 'San Diego St.', 'New Mexico', 'Colorado St.']","[351.0, 355.0, 313.0, 427.0, 345.0, 320.0]"
269.0,46.0,Donovan Smith,Houston,288,2023-24,2,"[6, 12]","['10/21/2023', '09/30/2023']","['Texas', 'Texas Tech']","[378.0, 336.0]"
269.0,46.0,John Paddock,Illinois,301,2023-24,2,"[6, 9]","['11/11/2023', '11/25/2023']","['Indiana', 'Northwestern']","[507.0, 334.0]"
443.0,65.0,Luke Altmyer,Illinois,301,2023-24,1,[8],['09/23/2023'],['Fla. Atlantic'],[303.0]
168.0,29.0,Rocco Becht,Iowa St.,311,2023-24,3,"[4, 11, 13]","['09/23/2023', '11/18/2023', '12/29/2023']","['Oklahoma St.', 'Texas', 'Memphis']","[348.0, 323.0, 446.0]"
443.0,65.0,Will Howard,Kansas St.,327,2023-24,1,[9],['11/04/2023'],['Texas'],[327.0]
269.0,46.0,Jason Bean,Kansas,328,2023-24,2,"[7, 13]","['10/14/2023', '12/26/2023']","['Oklahoma St.', 'UNLV']","[410.0, 449.0]"
168.0,29.0,Devin Leary,Kentucky,334,2023-24,3,"[3, 8, 13]","['09/16/2023', '10/28/2023', '12/29/2023']","['Akron', 'Tennessee', 'Clemson']","[315.0, 372.0, 306.0]"
443.0,65.0,Garrett Nussmeier,LSU,365,2023-24,1,[13],['01/01/2024'],['Wisconsin'],[395.0]
28.0,3.0,Jayden Daniels,LSU,365,2023-24,7,"[1, 3, 4, 5, 7, 10, 11]","['09/03/2023', '09/16/2023', '09/23/2023', '09/30/2023', '10/14/2023', '11/11/2023', '11/18/2023']","['Florida St.', 'Mississippi St.', 'Arkansas', 'Ole Miss', 'Auburn', 'Florida', 'Georgia St.']","[346.0, 361.0, 320.0, 414.0, 325.0, 372.0, 413.0]"
168.0,29.0,Hank Bachmeier,Louisiana Tech,366,2023-24,3,"[2, 10, 11]","['08/26/2023', '11/04/2023', '11/11/2023']","['FIU', 'Liberty', 'Sam Houston']","[333.0, 304.0, 384.0]"
168.0,29.0,Jack Plummer,Louisville,367,2023-24,3,"[4, 7, 11]","['09/23/2023', '10/14/2023', '11/18/2023']","['Boston College', 'Pittsburgh', 'Miami (FL)']","[388.0, 350.0, 308.0]"
269.0,46.0,Cam Fancher,Marshall,388,2023-24,2,"[5, 6]","['10/07/2023', '10/14/2023']","['NC State', 'Georgia St.']","[315.0, 301.0]"
168.0,29.0,Taulia Tagovailoa,Maryland,392,2023-24,3,"[3, 4, 8]","['09/30/2023', '11/25/2023', '09/15/2023']","['Indiana', 'Rutgers', 'Virginia']","[352.0, 361.0, 342.0]"
443.0,65.0,Carlos Davis,Massachusetts,400,2023-24,1,[5],['09/16/2023'],['Eastern Mich.'],[340.0]
18.0,2.0,Seth Henigan,Memphis,404,2023-24,8,"[1, 4, 6, 8, 9, 10, 11, 13]","['09/02/2023', '09/23/2023', '10/13/2023', '10/28/2023', '11/04/2023', '11/11/2023', '11/18/2023', '12/29/2023']","['Bethune-Cookman', 'Missouri', 'Tulane', 'North Texas', 'South Fla.', 'Charlotte', 'SMU', 'Iowa St.']","[334.0, 316.0, 321.0, 330.0, 349.0, 329.0, 402.0, 364.0]"
443.0,65.0,Brett Gabbert,Miami (OH),414,2023-24,1,[2],['09/09/2023'],['Massachusetts'],[302.0]
168.0,29.0,Tyler Van Dyke,Miami (FL),415,2023-24,3,"[2, 6, 11]","['09/09/2023', '10/14/2023', '11/18/2023']","['Texas A&M', 'North Carolina', 'Louisville']","[374.0, 391.0, 327.0]"
443.0,65.0,J.J. McCarthy,Michigan,418,2023-24,1,[3],['11/04/2023'],['Purdue'],[335.0]
269.0,46.0,Nicholas Vattiato,Middle Tenn.,419,2023-24,2,"[6, 8]","['10/04/2023', '10/17/2023']","['Jacksonville St.', 'Liberty']","[408.0, 332.0]"
443.0,65.0,Will Rogers,Mississippi St.,430,2023-24,1,[4],['09/23/2023'],['South Carolina'],[487.0]
75.0,12.0,Jaxson Dart,Ole Miss,433,2023-24,5,"[1, 5, 9, 11, 13]","['09/02/2023', '09/30/2023', '11/04/2023', '11/18/2023', '12/30/2023']","['Mercer', 'LSU', 'Texas A&M', 'ULM', 'Penn St.']","[334.0, 389.0, 387.0, 310.0, 379.0]"
75.0,12.0,Brady Cook,Missouri,434,2023-24,5,"[3, 4, 5, 6, 11]","['09/16/2023', '09/23/2023', '09/30/2023', '10/07/2023', '11/18/2023']","['Kansas St.', 'Memphis', 'Vanderbilt', 'LSU', 'Florida']","[356.0, 341.0, 395.0, 411.0, 331.0]"
75.0,12.0,Drake Maye,North Carolina,457,2023-24,5,"[1, 5, 7, 8, 10]","['09/16/2023', '10/07/2023', '10/21/2023', '10/28/2023', '11/11/2023']","['Minnesota', 'Syracuse', 'Virginia', 'Georgia Tech', 'Duke']","[414.0, 442.0, 347.0, 310.0, 342.0]"
269.0,46.0,Jayden Maiava,UNLV,465,2023-24,2,"[6, 10]","['10/21/2023', '11/18/2023']","['Colorado St.', 'Air Force']","[353.0, 339.0]"
443.0,65.0,Diego Pavia,New Mexico St.,472,2023-24,1,[2],['09/02/2023'],['Western Ill.'],[317.0]
443.0,65.0,Brennan Armstrong,NC State,490,2023-24,1,[12],['11/25/2023'],['North Carolina'],[334.0]
48.0,8.0,Chandler Rogers,North Texas,497,2023-24,6,"[3, 4, 6, 7, 8, 12]","['09/16/2023', '09/30/2023', '10/14/2023', '10/21/2023', '10/28/2023', '11/25/2023']","['Louisiana Tech', 'Abilene Christian', 'Temple', 'Tulane', 'Memphis', 'UAB']","[313.0, 321.0, 307.0, 343.0, 411.0, 403.0]"
269.0,46.0,Blake Murphy,ULM,498,2023-24,2,"[7, 8]","['10/21/2023', '10/28/2023']","['Ga. Southern', 'Arkansas St.']","[320.0, 300.0]"
443.0,65.0,Ben Bryant,Northwestern,509,2023-24,1,[3],['09/23/2023'],['Minnesota'],[396.0]
443.0,65.0,Sam Hartman,Notre Dame,513,2023-24,1,[5],['09/16/2023'],['Central Mich.'],[330.0]
168.0,29.0,Kyle McCord,Ohio St.,518,2023-24,3,"[2, 7, 11]","['09/16/2023', '10/07/2023', '11/11/2023']","['Western Ky.', 'Maryland', 'Michigan St.']","[318.0, 320.0, 335.0]"
269.0,46.0,Kurtis Rourke,Ohio,519,2023-24,2,"[6, 9]","['10/07/2023', '10/28/2023']","['Kent St.', 'Miami (OH)']","[300.0, 313.0]"
75.0,12.0,Alan Bowman,Oklahoma St.,521,2023-24,5,"[6, 9, 11, 12, 14]","['10/14/2023', '11/04/2023', '11/18/2023', '11/25/2023', '12/27/2023']","['Kansas', 'Oklahoma', 'Houston', 'BYU', 'Texas A&M']","[336.0, 334.0, 348.0, 321.0, 402.0]"
28.0,3.0,Dillon Gabriel,Oklahoma,522,2023-24,7,"[1, 3, 4, 5, 9, 10, 12]","['09/02/2023', '09/16/2023', '09/23/2023', '09/30/2023', '11/04/2023', '11/11/2023', '11/24/2023']","['Arkansas St.', 'Tulsa', 'Cincinnati', 'Iowa St.', 'Oklahoma St.', 'West Virginia', 'TCU']","[308.0, 421.0, 322.0, 366.0, 344.0, 423.0, 400.0]"
443.0,65.0,Jackson Arnold,Oklahoma,522,2023-24,1,[13],['12/28/2023'],['Arizona'],[361.0]
28.0,3.0,Bo Nix,Oregon,529,2023-24,7,"[2, 6, 9, 10, 11, 12, 14]","['09/09/2023', '10/14/2023', '11/04/2023', '11/11/2023', '11/18/2023', '11/24/2023', '01/01/2024']","['Texas Tech', 'Washington', 'California', 'Southern California', 'Arizona St.', 'Oregon St.', 'Liberty']","[359.0, 337.0, 386.0, 412.0, 404.0, 367.0, 363.0]"
443.0,65.0,Drew Allar,Penn St.,539,2023-24,1,[9],['09/02/2023'],['West Virginia'],[325.0]
443.0,65.0,Christian Veilleux,Pittsburgh,545,2023-24,1,[7],['10/21/2023'],['Wake Forest'],[302.0]
443.0,65.0,Hudson Card,Purdue,559,2023-24,1,[7],['09/16/2023'],['Syracuse'],[323.0]
113.0,24.0,JT Daniels,Rice,574,2023-24,4,"[2, 4, 6, 7]","['09/09/2023', '09/23/2023', '10/07/2023', '10/19/2023']","['Houston', 'South Fla.', 'UConn', 'Tulsa']","[401.0, 432.0, 362.0, 342.0]"
75.0,12.0,Jordan McCloud,James Madison,317,2023-24,5,"[4, 8, 9, 10, 12]","['09/23/2023', '10/28/2023', '11/04/2023', '11/11/2023', '11/25/2023']","['Utah St.', 'Old Dominion', 'Georgia St.', 'UConn', 'Coastal Carolina']","[364.0, 340.0, 307.0, 457.0, 324.0]"
443.0,65.0,Keegan Shoemaker,Sam Houston,624,2023-24,1,[7],['10/18/2023'],['FIU'],[306.0]
113.0,22.0,Chevan Cordeiro,San Jose St.,630,2022-23,4,"[4, 6, 7, 12]","['10/01/2022', '10/15/2022', '10/29/2022', '12/20/2022']","['Wyoming', 'Fresno St.', 'Nevada', 'Eastern Mich.']","[314.0, 302.0, 340.0, 366.0]"
168.0,31.0,Carter Bradley,South Alabama,646,2022-23,3,"[2, 6, 13]","['09/10/2022', '10/15/2022', '12/21/2022']","['Central Mich.', 'ULM', 'Western Ky.']","[337.0, 420.0, 360.0]"
168.0,31.0,Spencer Rattler,South Carolina,648,2022-23,3,"[2, 11, 12]","['09/10/2022', '11/19/2022', '11/26/2022']","['Arkansas', 'Tennessee', 'Clemson']","[377.0, 438.0, 360.0]"
18.0,3.0,Caleb Williams,Southern California,657,2022-23,8,"[2, 5, 7, 8, 9, 11, 13, 14]","['09/10/2022', '10/01/2022', '10/15/2022', '10/29/2022', '11/05/2022', '11/19/2022', '12/02/2022', '01/02/2023']","['Stanford', 'Arizona St.', 'Utah', 'Arizona', 'California', 'UCLA', 'Utah', 'Tulane']","[341.0, 348.0, 381.0, 411.0, 360.0, 470.0, 363.0, 462.0]"
75.0,15.0,Tanner Mordecai,SMU,663,2022-23,5,"[1, 3, 4, 6, 9]","['09/03/2022', '09/17/2022', '09/24/2022', '10/14/2022', '11/05/2022']","['North Texas', 'Maryland', 'TCU', 'Navy', 'Houston']","[432.0, 369.0, 372.0, 336.0, 379.0]"
443.0,84.0,Layne Hatcher,Texas St.,670,2022-23,1,[4],['09/24/2022'],['Houston Christian'],[362.0]
269.0,52.0,Ben Wooldridge,Louisiana,671,2022-23,2,"[6, 7]","['10/22/2022', '10/27/2022']","['Arkansas St.', 'Southern Miss.']","[316.0, 370.0]"
168.0,31.0,Tanner McKee,Stanford,674,2022-23,3,"[1, 7, 12]","['09/03/2022', '10/22/2022', '11/26/2022']","['Colgate', 'Arizona St.', 'BYU']","[308.0, 320.0, 313.0]"
269.0,52.0,Garrett Shrader,Syracuse,688,2022-23,2,"[11, 13]","['11/19/2022', '12/29/2022']","['Wake Forest', 'Minnesota']","[324.0, 330.0]"
168.0,31.0,E.J. Warner,Temple,690,2022-23,3,"[9, 10, 12]","['11/05/2022', '11/12/2022', '11/26/2022']","['South Fla.', 'Houston', 'East Carolina']","[344.0, 486.0, 527.0]"
113.0,22.0,Hendon Hooker,Tennessee,694,2022-23,4,"[2, 4, 6, 10]","['09/10/2022', '09/24/2022', '10/15/2022', '11/12/2022']","['Pittsburgh', 'Florida', 'Alabama', 'Missouri']","[325.0, 349.0, 385.0, 355.0]"
443.0,84.0,Haynes King,Texas A&M,697,2022-23,1,[1],['09/03/2022'],['Sam Houston'],[364.0]
443.0,84.0,Conner Weigman,Texas A&M,697,2022-23,1,[8],['10/29/2022'],['Ole Miss'],[338.0]
75.0,15.0,Max Duggan,TCU,698,2022-23,5,"[2, 4, 5, 8, 11]","['09/10/2022', '10/01/2022', '10/08/2022', '10/29/2022', '11/19/2022']","['Tarleton St.', 'Oklahoma', 'Kansas', 'West Virginia', 'Baylor']","[390.0, 302.0, 308.0, 341.0, 327.0]"
168.0,31.0,Donovan Smith,Texas Tech,700,2022-23,3,"[2, 4, 5]","['09/10/2022', '09/24/2022', '10/01/2022']","['Houston', 'Texas', 'Kansas St.']","[350.0, 331.0, 359.0]"
269.0,52.0,Behren Morton,Texas Tech,700,2022-23,2,"[6, 7]","['10/08/2022', '10/22/2022']","['Oklahoma St.', 'West Virginia']","[379.0, 325.0]"
443.0,84.0,Tyler Shough,Texas Tech,700,2022-23,1,[12],['11/26/2022'],['Oklahoma'],[436.0]
443.0,84.0,Hudson Card,Texas,703,2022-23,1,[5],['10/01/2022'],['West Virginia'],[303.0]
269.0,52.0,Quinn Ewers,Texas,703,2022-23,2,"[8, 13]","['10/22/2022', '12/29/2022']","['Oklahoma St.', 'Washington']","[319.0, 369.0]"
443.0,84.0,Gavin Hardison,UTEP,704,2022-23,1,[7],['10/08/2022'],['Louisiana Tech'],[320.0]
28.0,6.0,Frank Harris,UTSA,706,2022-23,7,"[1, 2, 4, 5, 7, 12, 13]","['09/03/2022', '09/10/2022', '09/24/2022', '09/30/2022', '10/14/2022', '11/26/2022', '12/02/2022']","['Houston', 'Army West Point', 'Texas Southern', 'Middle Tenn.', 'FIU', 'UTEP', 'North Texas']","[337.0, 359.0, 392.0, 414.0, 303.0, 382.0, 341.0]"
443.0,84.0,Tucker Gleason,Toledo,709,2022-23,1,[11],['11/15/2022'],['Bowling Green'],[329.0]
443.0,84.0,Dequan Finn,Toledo,709,2022-23,1,[10],['11/08/2022'],['Ball St.'],[301.0]
113.0,22.0,Gunnar Watson,Troy,716,2022-23,4,"[2, 3, 12, 13]","['09/17/2022', '09/24/2022', '09/10/2022', '12/03/2022']","['App State', 'Marshall', 'Alabama A&M', 'Coastal Carolina']","[302.0, 321.0, 351.0, 318.0]"
113.0,22.0,Michael Pratt,Tulane,718,2022-23,4,"[2, 6, 12, 13]","['09/10/2022', '10/08/2022', '10/15/2022', '12/03/2022']","['Alcorn', 'East Carolina', 'South Fla.', 'UCF']","[318.0, 326.0, 329.0, 394.0]"
168.0,31.0,Davis Brin,Tulsa,719,2022-23,3,"[1, 2, 3]","['09/03/2022', '09/10/2022', '09/17/2022']","['Wyoming', 'NIU', 'Jacksonville St.']","[460.0, 322.0, 424.0]"
269.0,52.0,Braylon Braxton,Tulsa,719,2022-23,2,"[11, 12]","['11/18/2022', '11/26/2022']","['South Fla.', 'Houston']","[302.0, 316.0]"
443.0,84.0,Logan Bonner,Utah St.,731,2022-23,1,[4],['09/24/2022'],['UNLV'],[313.0]
443.0,84.0,Cooper Legas,Utah St.,731,2022-23,1,[12],['11/25/2022'],['Boise St.'],[306.0]
269.0,52.0,Cameron Rising,Utah,732,2022-23,2,"[7, 13]","['10/15/2022', '12/02/2022']","['Southern California', 'Southern California']","[415.0, 310.0]"
443.0,84.0,Grant Wells,Virginia Tech,742,2022-23,1,[3],['09/17/2022'],['Wofford'],[314.0]
443.0,84.0,Brennan Armstrong,Virginia,746,2022-23,1,[6],['10/08/2022'],['Louisville'],[313.0]
